symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
DELL,us,true,494.51,494.51,494.51,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,484.5,2.066
DUOL,us,true,143.7,143.7,143.7,2026-08-14 06:45:27 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:27 KST,true,true,,2026-08-14 06:46:40 KST,134.63,
ELF,us,true,92.05,92.05,92.05,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,92.62,-0.6154
ESTC,us,true,86.03,86.03,86.03,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,77.16,11.4956
ETN,us,true,453.33,453.33,453.33,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,459.96,-1.4414
GE,us,true,360.64,360.64,360.64,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,365.33,-1.2838
GLD,us,true,398.96,398.96,398.96,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,404.92,-1.4719
GOOGL,us,true,346.35,346.35,346.35,2026-08-14 06:45:36 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:36 KST,true,true,,2026-08-14 06:46:40 KST,343.54,
HIMS,us,true,28.77,28.77,28.77,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,29.97,-4.004
HOOD,us,true,99.6862,99.6862,99.6862,2026-08-14 06:45:38 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:38 KST,true,true,,2026-08-14 06:46:40 KST,94.91,
HPE,us,true,59.82,59.82,59.82,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,58.79,1.752
HUT,us,true,83.95,83.95,83.95,2026-08-14 06:45:40 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:40 KST,true,true,,2026-08-14 06:46:40 KST,90.77,
IBIT,us,true,35.8945,35.8945,35.8945,2026-08-14 06:45:41 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:41 KST,true,true,,2026-08-14 06:46:40 KST,35.89,
INTC,us,true,105.3122,105.3122,105.3122,2026-08-14 06:45:41 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:41 KST,true,true,,2026-08-14 06:46:40 KST,100.95,
IONQ,us,true,44.98,44.98,44.98,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,45.2,-0.4867
IREN,us,true,45.1,45.1,45.1,2026-08-14 06:45:43 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:43 KST,true,true,,2026-08-14 06:46:40 KST,43.67,
ISRG,us,true,402.0,402.0,402.0,2026-08-14 06:45:44 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:44 KST,true,true,,2026-08-14 06:46:40 KST,401.27,
IWM,us,true,303.5,303.5,303.5,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,302.71,0.261
JOBY,us,true,8.26,8.26,8.26,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,7.96,3.7688
KLAC,us,true,209.55,209.55,209.55,2026-08-14 06:45:47 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:47 KST,true,true,,2026-08-14 06:46:40 KST,208.25,
KTOS,us,true,63.18,63.18,63.18,2026-08-14 06:45:48 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:48 KST,true,true,,2026-08-14 06:46:40 KST,63.82,
LITE,us,true,892.01,892.01,892.01,2026-08-14 06:45:48 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:48 KST,true,true,,2026-08-14 06:46:40 KST,932.47,
LLY,us,true,1209.0,1209.0,1209.0,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,1220.28,-0.9244
LRCX,us,true,334.1,334.1,334.1,2026-08-14 06:45:50 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:50 KST,true,true,,2026-08-14 06:46:40 KST,326.11,
LUNR,us,true,17.56,17.56,17.56,2026-08-14 06:45:51 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:51 KST,true,true,,2026-08-14 06:46:40 KST,16.95,
MARA,us,true,9.2297,9.2297,9.2297,2026-08-14 06:45:51 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:51 KST,true,true,,2026-08-14 06:46:40 KST,9.64,
MDB,us,true,471.3,471.3,471.3,2026-08-14 06:45:52 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:52 KST,true,true,,2026-08-14 06:46:40 KST,437.83,
MELI,us,true,1826.056,1826.056,1826.056,2026-08-14 06:45:53 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:53 KST,true,true,,2026-08-14 06:46:40 KST,1828.29,
META,us,true,593.0,593.0,593.0,2026-08-14 06:45:53 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:53 KST,true,true,,2026-08-14 06:46:40 KST,578.85,
MPWR,us,true,1367.008,1367.008,1367.008,2026-08-14 06:45:54 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:54 KST,true,true,,2026-08-14 06:46:40 KST,1425.01,
MRVL,us,true,224.34,224.34,224.34,2026-08-14 06:45:54 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:54 KST,true,true,,2026-08-14 06:46:40 KST,217.08,
MSFT,us,true,496.2,496.2,496.2,2026-08-14 06:45:55 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:55 KST,true,true,,2026-08-14 06:46:40 KST,492.43,
