symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
MPWR,us,true,1316.28,1316.28,1316.28,2026-08-24 16:06:38 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:38 KST,true,true,,2026-08-24 16:07:24 KST,1316.28,
MRVL,us,true,237.04,237.04,237.04,2026-08-24 16:06:39 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:39 KST,true,true,,2026-08-24 16:07:24 KST,237.04,
MSFT,us,true,483.24,483.24,483.24,2026-08-24 16:06:40 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:40 KST,true,true,,2026-08-24 16:07:24 KST,483.24,
MSTR,us,true,119.25,119.25,119.25,2026-08-24 16:06:40 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:40 KST,true,true,,2026-08-24 16:07:24 KST,119.25,
MU,us,true,966.78,966.78,966.78,2026-08-24 16:06:41 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:41 KST,true,true,,2026-08-24 16:07:24 KST,966.78,
NBIS,us,true,219.13,219.13,219.13,2026-08-24 16:06:41 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:41 KST,true,true,,2026-08-24 16:07:24 KST,219.13,
NET,us,true,293.14,293.14,293.14,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,278.91,5.102
NOW,us,true,128.48,128.48,128.48,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,129.75,-0.9788
NVDA,us,true,214.72,214.72,214.72,2026-08-24 16:06:45 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:45 KST,true,true,,2026-08-24 16:07:24 KST,214.72,
NVO,us,true,46.74,46.74,46.74,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,46.14,1.3004
OKLO,us,true,42.09,42.09,42.09,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,41.66,1.0322
OKTA,us,true,135.14,135.14,135.14,2026-08-24 16:06:48 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:48 KST,true,true,,2026-08-24 16:07:24 KST,135.14,
ON,us,true,74.21,74.21,74.21,2026-08-24 16:06:48 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:48 KST,true,true,,2026-08-24 16:07:24 KST,74.21,
ORCL,us,true,146.47,146.47,146.47,2026-08-24 16:06:51 KST,KIS 해외 현재가 · NYS,KIS 해외 현재가 · NYS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:51 KST,true,true,,2026-08-24 16:07:24 KST,146.47,
PANW,us,true,357.87,357.87,357.87,2026-08-24 16:06:51 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:51 KST,true,true,,2026-08-24 16:07:24 KST,357.87,
PATH,us,true,16.39,16.39,16.39,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,15.92,2.9523
PLTR,us,true,179.94,179.94,179.94,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,173.96,3.4376
QQQ,us,true,713.44,713.44,713.44,2026-08-24 16:06:55 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:55 KST,true,true,,2026-08-24 16:07:24 KST,713.44,
QUBT,us,true,8.92,8.92,8.92,2026-08-24 16:06:55 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:55 KST,true,true,,2026-08-24 16:07:24 KST,8.92,
RDDT,us,true,153.29,153.29,153.29,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,150.31,1.9826
RGTI,us,true,17.91,17.91,17.91,2026-08-24 16:06:57 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:57 KST,true,true,,2026-08-24 16:07:24 KST,17.91,
RIOT,us,true,19.83,19.83,19.83,2026-08-24 16:06:58 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:58 KST,true,true,,2026-08-24 16:07:24 KST,19.83,
RKLB,us,true,72.57,72.57,72.57,2026-08-24 16:06:58 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:58 KST,true,true,,2026-08-24 16:07:24 KST,72.57,
RXRX,us,true,3.5,3.5,3.5,2026-08-24 16:06:59 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:06:59 KST,true,true,,2026-08-24 16:07:24 KST,3.5,
S,us,true,21.19,21.19,21.19,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,20.94,1.1939
SE,us,true,117.53,117.53,117.53,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,117.24,0.2474
