date,open,high,low,close,volume,source
2018-11-01,264.72,266.97,262.77,262.95,102300000,yfinance
2018-11-02,266.16,272.79,265.82,272.56,111200000,yfinance
2018-11-05,270.22,270.45,266.67,270.07,81500000,yfinance
2018-11-06,271.01,272.01,268.57,271.57,77800000,yfinance
2018-11-07,271.43,273.79,269.77,270.45,119300000,yfinance
2018-11-08,274.88,276.34,272.07,272.11,99200000,yfinance
2018-11-09,272.25,273.57,270.85,271.33,80900000,yfinance
2018-11-12,268.66,272.27,268.64,271.57,78000000,yfinance
2018-11-13,267.03,269.89,264.63,269.7,88300000,yfinance
2018-11-14,269.58,270.01,267.75,268.88,87300000,yfinance
2018-11-15,267.93,271.69,267.68,271.54,74400000,yfinance
2018-11-16,272.95,273.52,271.06,271.65,74600000,yfinance
2018-11-19,272.01,274.05,270.83,272.31,75000000,yfinance
2018-11-20,268.54,270.58,268.54,269.58,80900000,yfinance
2018-11-21,265.96,268.49,264.95,268.27,81800000,yfinance
2018-11-22,268.51,269.11,267.15,267.76,64400000,yfinance
2018-11-23,268.12,268.54,264.86,266.33,58300000,yfinance
2018-11-26,266.43,269.95,266.41,269.79,75600000,yfinance
2018-11-27,270.9,272.47,269.27,272.08,71900000,yfinance
2018-11-28,272.64,273.53,271.35,273.45,79800000,yfinance
2018-11-29,277.08,277.54,273.4,274.16,80700000,yfinance
2018-11-30,274.53,275.51,270.88,271.35,137500000,yfinance
2018-12-03,275.7,276.98,273.59,276.18,89100000,yfinance
2018-12-04,275.08,275.72,272.03,273.29,80800000,yfinance
2018-12-05,269.53,272.38,269.47,271.49,75600000,yfinance
2018-12-06,270.18,270.18,266.61,267.18,86100000,yfinance
2018-12-07,268.97,269.66,267.03,268.28,68500000,yfinance
2018-12-10,264.55,266.2,263.63,265.35,77300000,yfinance
2018-12-11,265.87,265.99,263.87,264.69,70000000,yfinance
2018-12-12,266.0,268.84,265.55,268.47,83700000,yfinance
2018-12-13,269.07,271.06,268.22,269.41,145100000,yfinance
2018-12-14,269.69,269.69,264.44,265.55,99700000,yfinance
2018-12-17,265.81,267.19,265.41,266.33,71500000,yfinance
2018-12-18,264.42,266.83,263.93,265.18,90300000,yfinance
2018-12-19,266.02,267.55,265.26,267.31,81800000,yfinance
2018-12-20,265.13,266.34,263.12,264.81,81300000,yfinance
2018-12-21,263.66,265.06,263.15,265.06,92600000,yfinance
2018-12-24,263.51,265.09,262.96,264.45,62000000,yfinance
2018-12-26,261.09,262.49,259.35,260.98,92500000,yfinance
2018-12-27,261.53,261.71,259.73,260.57,84500000,yfinance
2018-12-28,261.61,262.85,261.27,261.98,62700000,yfinance
2019-01-02,263.35,263.77,257.47,258.23,69900000,yfinance
2019-01-03,258.19,258.7,255.35,255.77,90500000,yfinance
2019-01-04,255.62,258.12,254.55,257.89,91200000,yfinance
2019-01-07,261.11,263.13,260.76,261.57,92300000,yfinance
2019-01-08,261.29,262.43,259.39,259.65,86900000,yfinance
2019-01-09,260.95,266.05,260.87,265.6,98700000,yfinance
2019-01-10,265.73,266.85,264.61,265.55,99800000,yfinance
2019-01-11,266.58,267.58,265.56,267.13,81100000,yfinance
2019-01-14,266.22,266.7,264.23,264.99,74900000,yfinance
2019-01-15,265.62,270.02,265.37,269.93,87200000,yfinance
2019-01-16,269.96,271.28,269.05,271.23,100500000,yfinance
2019-01-17,271.66,273.05,270.81,271.88,86700000,yfinance
2019-01-18,273.02,273.95,272.56,273.88,79000000,yfinance
2019-01-21,274.99,275.14,272.29,274.0,86500000,yfinance
2019-01-22,274.08,274.6,271.45,272.71,68900000,yfinance
2019-01-23,271.35,274.51,271.03,273.87,100000000,yfinance
2019-01-24,274.1,276.64,273.74,276.61,132900000,yfinance
2019-01-25,277.3,281.72,277.04,281.67,115500000,yfinance
2019-01-28,282.56,283.46,280.47,281.64,96000000,yfinance
2019-01-29,281.12,283.0,279.65,283.0,130900000,yfinance
2019-01-30,282.86,286.63,282.24,286.62,134700000,yfinance
2019-01-31,288.85,288.87,285.89,285.89,153500000,yfinance
2019-02-01,287.07,288.34,285.43,285.79,114600000,yfinance
2019-02-07,287.54,287.67,284.97,285.65,100700000,yfinance
2019-02-08,283.85,284.01,280.95,281.49,88700000,yfinance
2019-02-11,281.75,282.19,280.02,282.1,80000000,yfinance
2019-02-12,282.12,284.32,281.43,283.69,92100000,yfinance
2019-02-13,285.09,285.59,284.13,284.97,93300000,yfinance
2019-02-14,284.25,288.68,282.91,288.68,112400000,yfinance
2019-02-15,286.42,286.42,282.81,283.98,77200000,yfinance
2019-02-18,285.6,287.02,284.64,285.9,73500000,yfinance
2019-02-19,285.36,286.12,283.16,284.91,62800000,yfinance
2019-02-20,286.55,289.22,286.21,288.4,88600000,yfinance
2019-02-21,287.43,289.28,286.05,288.41,88200000,yfinance
2019-02-22,287.29,288.74,286.54,288.74,70300000,yfinance
2019-02-25,290.19,290.32,287.84,289.0,73400000,yfinance
2019-02-26,288.52,289.2,287.06,287.89,81300000,yfinance
2019-02-27,288.9,289.41,288.09,288.76,72700000,yfinance
2019-02-28,288.13,288.62,283.8,283.8,129100000,yfinance
2019-03-04,286.12,286.68,282.16,282.51,107500000,yfinance
2019-03-05,281.42,281.89,279.53,280.45,78800000,yfinance
2019-03-06,280.09,280.26,278.72,279.85,75200000,yfinance
2019-03-07,279.33,280.98,277.44,278.87,78600000,yfinance
2019-03-08,277.18,278.0,274.84,274.84,71600000,yfinance
2019-03-11,275.5,276.28,273.88,275.06,64800000,yfinance
2019-03-12,277.41,278.48,276.94,277.73,64000000,yfinance
2019-03-13,276.92,277.12,274.04,276.0,61500000,yfinance
2019-03-14,276.79,277.4,274.78,276.64,95800000,yfinance
2019-03-15,276.42,280.5,276.31,279.87,123100000,yfinance
2019-03-18,280.27,280.77,278.92,279.93,60900000,yfinance
2019-03-19,280.3,280.4,278.63,279.82,55400000,yfinance
2019-03-20,278.84,280.07,276.34,279.92,61200000,yfinance
2019-03-21,281.14,284.39,280.63,282.38,97100000,yfinance
2019-03-22,283.92,284.55,282.09,283.13,117700000,yfinance
2019-03-25,279.12,279.21,277.19,277.45,77300000,yfinance
2019-03-26,278.43,278.49,276.91,277.6,65800000,yfinance
2019-03-27,277.01,278.16,274.87,277.28,67800000,yfinance
2019-03-28,275.02,276.2,273.9,275.08,66900000,yfinance
2019-03-29,276.33,277.01,274.32,276.48,82300000,yfinance
2019-04-01,278.41,280.93,278.41,280.32,76700000,yfinance
2019-04-02,281.67,282.47,281.0,281.72,72200000,yfinance
2019-04-03,281.88,285.65,281.22,285.65,91600000,yfinance
2019-04-04,285.29,287.75,284.97,286.15,73800000,yfinance
2019-04-05,286.03,287.53,285.93,286.68,64900000,yfinance
2019-04-08,287.78,287.83,285.09,286.38,64600000,yfinance
2019-04-09,286.51,288.02,285.38,286.71,66200000,yfinance
2019-04-10,285.44,288.01,285.1,287.92,75100000,yfinance
2019-04-11,288.33,288.71,286.38,287.42,84700000,yfinance
2019-04-12,286.89,288.62,285.83,288.37,69100000,yfinance
2019-04-15,289.54,290.74,289.12,289.38,80400000,yfinance
2019-04-16,289.18,290.76,288.77,290.62,96100000,yfinance
2019-04-17,290.68,291.21,289.84,290.33,72700000,yfinance
2019-04-18,290.88,291.15,285.38,285.82,89700000,yfinance
2019-04-19,287.18,287.48,285.72,285.89,63900000,yfinance
2019-04-22,286.06,287.59,284.52,285.87,55200000,yfinance
2019-04-23,285.85,286.83,285.42,286.47,67400000,yfinance
2019-04-24,287.82,287.82,281.96,283.7,88600000,yfinance
2019-04-25,282.8,284.22,281.9,282.83,74600000,yfinance
2019-04-26,280.86,282.47,279.7,281.34,76700000,yfinance
2019-04-29,282.0,286.79,281.81,286.79,67000000,yfinance
2019-04-30,286.25,286.59,282.61,284.92,78000000,yfinance
2019-05-02,283.37,286.87,283.14,286.12,84200000,yfinance
2019-05-03,285.64,285.95,283.14,283.67,67800000,yfinance
2019-05-07,280.89,281.66,278.95,281.31,97700000,yfinance
2019-05-08,277.85,281.84,277.84,280.15,75000000,yfinance
2019-05-09,278.83,279.63,271.0,271.0,124000000,yfinance
2019-05-10,273.37,274.32,269.71,272.06,89400000,yfinance
2019-05-13,269.8,271.54,268.55,268.72,66900000,yfinance
2019-05-14,266.03,270.42,265.55,268.57,82200000,yfinance
2019-05-15,268.42,271.0,267.62,269.64,77000000,yfinance
2019-05-16,269.83,269.96,265.24,265.99,76000000,yfinance
2019-05-17,267.85,268.06,263.94,264.35,75100000,yfinance
2019-05-20,265.9,267.65,264.33,264.96,64200000,yfinance
2019-05-21,265.25,268.55,264.79,266.12,81000000,yfinance
2019-05-22,267.01,267.6,263.95,266.65,61700000,yfinance
2019-05-23,266.4,267.12,264.5,266.38,71700000,yfinance
2019-05-24,264.7,266.11,263.1,264.42,67200000,yfinance
2019-05-27,264.18,265.85,263.17,264.4,53100000,yfinance
2019-05-28,264.38,266.16,263.27,264.7,147300000,yfinance
2019-05-29,264.1,264.1,260.22,261.37,82800000,yfinance
2019-05-30,261.58,264.23,261.58,263.93,70300000,yfinance
2019-05-31,262.48,265.21,261.53,263.89,77800000,yfinance
2019-06-03,262.68,268.55,262.33,268.16,83600000,yfinance
2019-06-04,267.84,268.47,266.72,267.66,70300000,yfinance
2019-06-05,270.1,270.46,267.46,267.99,67500000,yfinance
2019-06-07,267.97,269.63,266.27,268.27,68000000,yfinance
2019-06-10,270.32,272.2,268.68,272.1,60900000,yfinance
2019-06-11,271.48,273.69,271.24,273.21,61200000,yfinance
2019-06-12,273.14,274.32,272.0,272.74,66900000,yfinance
2019-06-13,271.96,272.46,268.38,271.13,95800000,yfinance
2019-06-14,270.19,271.55,268.96,270.48,66700000,yfinance
2019-06-17,269.83,271.59,269.14,270.09,57100000,yfinance
2019-06-18,269.77,271.87,269.77,271.36,65700000,yfinance
2019-06-19,274.4,275.6,274.08,275.31,69700000,yfinance
2019-06-20,274.63,276.09,274.43,276.01,55300000,yfinance
2019-06-21,276.17,276.26,274.6,275.48,77300000,yfinance
2019-06-24,275.91,276.73,275.13,275.58,55500000,yfinance
2019-06-25,275.33,277.02,274.19,275.28,60500000,yfinance
2019-06-26,275.21,276.36,274.66,275.53,58800000,yfinance
2019-06-27,275.47,278.63,275.09,277.75,66300000,yfinance
2019-06-28,278.03,278.56,276.58,277.5,67600000,yfinance
2019-07-01,279.59,279.68,276.85,277.27,74400000,yfinance
2019-07-02,276.06,277.46,274.63,275.97,65500000,yfinance
2019-07-03,275.57,276.69,271.9,272.37,97500000,yfinance
2019-07-04,273.18,274.61,271.93,274.54,77500000,yfinance
2019-07-05,274.74,275.23,272.41,274.35,60000000,yfinance
2019-07-08,271.38,271.67,268.38,268.55,75100000,yfinance
2019-07-09,269.6,270.22,267.72,267.72,71900000,yfinance
2019-07-10,269.29,270.33,268.6,268.75,67500000,yfinance
2019-07-11,270.58,272.97,270.46,271.78,107400000,yfinance
2019-07-12,272.21,273.23,271.28,272.68,55700000,yfinance
2019-07-15,272.06,273.38,270.99,272.64,83600000,yfinance
2019-07-16,272.79,274.54,272.14,274.05,137100000,yfinance
2019-07-17,272.13,272.28,270.29,271.48,117900000,yfinance
2019-07-18,271.05,271.63,269.73,270.67,80100000,yfinance
2019-07-19,272.71,274.95,272.21,274.55,87900000,yfinance
2019-07-22,273.9,275.35,273.57,274.55,60900000,yfinance
2019-07-23,274.93,276.56,274.84,275.92,95100000,yfinance
2019-07-24,275.12,276.48,272.91,273.22,84300000,yfinance
2019-07-25,274.08,274.62,271.25,273.04,95700000,yfinance
2019-07-26,271.41,272.56,270.57,272.25,89800000,yfinance
2019-07-29,271.21,271.91,267.07,267.75,78800000,yfinance
2019-07-30,268.69,269.79,268.33,268.95,64500000,yfinance
2019-07-31,268.46,269.14,265.0,266.34,96200000,yfinance
2019-08-01,264.97,267.44,264.47,265.73,72600000,yfinance
2019-08-02,262.61,263.94,261.75,262.99,99700000,yfinance
2019-08-05,261.1,261.4,256.76,257.19,131000000,yfinance
2019-08-06,250.85,257.04,250.24,253.41,123200000,yfinance
2019-08-07,254.46,254.9,251.08,252.0,90700000,yfinance
2019-08-08,254.11,255.33,252.37,252.4,163700000,yfinance
2019-08-09,255.13,256.15,254.41,254.85,117700000,yfinance
2019-08-12,255.57,256.43,254.43,255.35,69400000,yfinance
2019-08-13,253.5,254.58,252.63,252.83,76800000,yfinance
2019-08-14,255.84,256.82,254.59,254.86,82200000,yfinance
2019-08-16,252.76,253.94,251.46,253.9,71800000,yfinance
2019-08-19,255.2,255.84,254.25,255.11,66000000,yfinance
2019-08-20,255.53,258.62,254.74,258.05,81700000,yfinance
2019-08-21,257.15,259.49,257.11,258.38,65500000,yfinance
2019-08-22,258.53,258.73,256.25,256.28,67300000,yfinance
2019-08-23,255.11,256.88,254.91,256.11,54800000,yfinance
2019-08-26,251.8,253.14,250.99,252.19,62600000,yfinance
2019-08-27,253.74,254.96,252.53,253.5,93400000,yfinance
2019-08-28,254.2,255.98,253.65,255.53,58300000,yfinance
2019-08-29,255.68,256.28,253.6,254.31,64800000,yfinance
2019-08-30,256.85,259.61,256.72,259.0,94200000,yfinance
2019-09-02,258.25,259.74,257.8,259.08,54900000,yfinance
2019-09-03,258.55,259.67,257.4,258.25,64300000,yfinance
2019-09-04,257.89,261.69,257.76,261.69,69300000,yfinance
2019-09-05,262.53,266.0,262.27,264.44,89000000,yfinance
2019-09-06,266.2,266.36,264.74,265.53,59200000,yfinance
2019-09-09,266.11,268.67,265.92,267.4,62200000,yfinance
2019-09-10,267.96,269.13,267.35,268.76,66300000,yfinance
2019-09-11,270.35,271.35,269.58,270.84,103900000,yfinance
2019-09-16,271.48,272.03,269.59,272.02,103300000,yfinance
2019-09-17,271.46,272.26,270.9,271.68,73700000,yfinance
2019-09-18,271.88,273.72,271.04,273.06,67600000,yfinance
2019-09-19,273.11,276.15,273.03,274.92,70500000,yfinance
2019-09-20,275.01,276.67,274.46,276.44,74000000,yfinance
2019-09-23,275.86,277.11,275.64,276.65,60200000,yfinance
2019-09-24,276.41,278.17,275.55,277.97,68300000,yfinance
2019-09-25,276.67,277.04,274.12,274.42,70800000,yfinance
2019-09-26,275.61,276.38,273.5,274.89,89600000,yfinance
2019-09-27,273.32,273.4,270.52,271.33,57700000,yfinance
2019-09-30,270.61,273.85,270.06,273.55,54700000,yfinance
2019-10-01,273.43,275.38,272.81,274.42,52600000,yfinance
2019-10-02,272.39,272.42,268.55,268.55,66200000,yfinance
2019-10-04,268.14,270.16,267.39,267.39,62900000,yfinance
2019-10-07,269.12,269.75,266.83,267.67,53600000,yfinance
2019-10-08,268.9,271.51,267.97,271.36,75100000,yfinance
2019-10-10,268.79,270.78,266.23,268.8,98200000,yfinance
2019-10-11,271.68,272.68,270.58,271.3,59600000,yfinance
2019-10-14,274.71,275.75,273.97,274.23,71000000,yfinance
2019-10-15,273.85,275.09,273.83,274.34,53100000,yfinance
2019-10-16,276.26,277.59,275.24,276.32,65400000,yfinance
2019-10-17,275.92,276.68,274.62,275.57,53900000,yfinance
2019-10-18,275.99,277.06,272.28,272.81,71500000,yfinance
2019-10-21,273.87,274.1,272.67,273.79,45400000,yfinance
2019-10-22,275.4,278.19,274.93,277.41,63900000,yfinance
2019-10-23,276.83,277.29,275.34,276.23,65300000,yfinance
2019-10-24,277.7,277.84,274.31,276.7,73700000,yfinance
2019-10-25,277.6,277.67,275.7,277.07,58300000,yfinance
2019-10-28,278.16,279.42,277.29,277.78,59100000,yfinance
2019-10-29,279.25,279.49,276.81,277.55,57100000,yfinance
2019-10-30,277.49,277.49,274.95,275.51,72500000,yfinance
2019-10-31,276.84,279.04,275.82,275.82,78300000,yfinance
2019-11-01,276.17,278.55,275.59,278.43,58500000,yfinance
2019-11-04,279.9,282.77,279.9,282.54,77000000,yfinance
2019-11-05,282.99,284.46,282.27,284.38,76400000,yfinance
2019-11-06,284.31,286.43,283.7,284.52,78000000,yfinance
2019-11-07,284.04,284.82,283.05,284.37,70700000,yfinance
2019-11-08,285.81,286.12,282.57,283.13,73700000,yfinance
2019-11-11,283.3,283.3,280.4,280.85,61600000,yfinance
2019-11-12,281.9,283.65,280.79,283.65,65600000,yfinance
2019-11-13,282.28,282.49,280.62,281.28,60100000,yfinance
2019-11-14,281.9,283.93,281.1,283.93,79800000,yfinance
2019-11-15,283.85,287.72,283.3,287.29,71700000,yfinance
2019-11-18,287.1,287.78,285.94,287.18,56100000,yfinance
2019-11-19,285.74,286.34,283.73,286.23,68200000,yfinance
2019-11-20,284.27,285.29,282.0,282.21,73600000,yfinance
2019-11-21,281.89,282.33,276.98,278.28,81800000,yfinance
2019-11-22,278.57,279.89,278.14,279.43,74300000,yfinance
2019-11-25,281.77,283.53,281.48,282.19,64500000,yfinance
2019-11-26,283.09,284.87,281.77,281.83,119500000,yfinance
2019-11-27,283.56,284.02,281.27,282.85,60900000,yfinance
2019-11-28,281.23,282.8,281.05,281.23,61600000,yfinance
2019-11-29,282.08,282.1,276.34,276.78,74600000,yfinance
2019-12-02,278.27,279.44,276.97,277.44,66600000,yfinance
2019-12-03,274.93,276.63,273.88,276.19,67300000,yfinance
2019-12-04,274.36,274.68,272.53,274.15,81900000,yfinance
2019-12-05,275.65,276.63,272.53,273.3,66500000,yfinance
2019-12-06,275.19,277.0,274.75,276.56,70100000,yfinance
2019-12-09,278.31,278.75,277.02,278.03,70500000,yfinance
2019-12-10,276.8,279.75,276.62,279.31,56700000,yfinance
2019-12-11,279.19,281.03,278.45,280.28,66800000,yfinance
2019-12-12,282.62,285.43,282.62,285.11,133600000,yfinance
2019-12-13,289.34,290.11,288.32,290.11,99600000,yfinance
2019-12-16,289.54,290.8,289.36,289.76,73700000,yfinance
2019-12-17,291.76,294.5,290.52,294.4,94400000,yfinance
2019-12-18,294.31,295.85,293.05,294.22,76900000,yfinance
2019-12-19,295.06,295.84,292.82,294.31,70200000,yfinance
2019-12-20,295.58,295.86,293.95,295.31,76000000,yfinance
2019-12-23,295.84,296.12,293.81,294.87,62100000,yfinance
2019-12-24,295.18,295.25,292.47,292.9,60600000,yfinance
2019-12-26,293.12,294.07,291.79,294.06,68500000,yfinance
2019-12-27,292.37,296.95,291.28,295.2,77500000,yfinance
2019-12-30,294.6,295.49,293.4,293.77,55000000,yfinance
2020-01-02,294.19,294.57,289.96,290.35,66200000,yfinance
2020-01-03,293.1,294.88,289.04,290.74,79800000,yfinance
2020-01-06,287.73,289.41,287.49,288.43,70000000,yfinance
2020-01-07,290.01,292.26,289.64,291.23,65300000,yfinance
2020-01-08,288.94,291.01,287.3,289.42,124500000,yfinance
2020-01-09,293.83,294.41,292.1,294.41,111800000,yfinance
2020-01-10,294.8,297.17,294.17,297.06,94200000,yfinance
2020-01-13,296.62,300.31,296.53,300.13,81700000,yfinance
2020-01-14,302.2,303.61,300.69,301.53,92100000,yfinance
2020-01-15,299.91,301.13,298.82,299.74,71800000,yfinance
2020-01-16,299.93,302.91,298.95,302.78,85700000,yfinance
2020-01-17,305.07,306.05,302.51,303.3,81500000,yfinance
2020-01-20,304.99,307.54,304.77,305.58,78000000,yfinance
2020-01-21,304.94,306.09,301.85,302.11,67600000,yfinance
2020-01-22,301.79,306.52,301.16,306.08,79300000,yfinance
2020-01-23,303.77,304.72,301.71,302.33,86900000,yfinance
2020-01-28,294.98,296.3,291.3,292.77,130200000,yfinance
2020-01-29,294.38,295.67,292.45,293.98,85700000,yfinance
2020-01-30,293.27,294.11,287.09,288.37,101500000,yfinance
2020-01-31,290.24,291.47,284.53,284.53,101500000,yfinance
2020-02-03,280.17,286.24,279.78,285.05,111100000,yfinance
2020-02-04,285.19,291.38,285.11,290.68,105500000,yfinance
2020-02-05,293.57,294.26,290.3,292.02,102600000,yfinance
2020-02-06,294.74,300.98,294.32,300.65,110200000,yfinance
2020-02-07,299.59,300.05,296.01,298.21,108100000,yfinance
2020-02-10,294.07,296.73,293.33,296.24,72200000,yfinance
2020-02-11,297.91,301.1,297.48,299.28,78400000,yfinance
2020-02-12,299.83,302.2,298.09,301.54,110600000,yfinance
2020-02-13,302.79,304.43,300.48,300.93,115100000,yfinance
2020-02-14,300.95,304.2,299.18,303.01,80500000,yfinance
2020-02-17,302.84,304.05,300.99,302.76,84300000,yfinance
2020-02-18,300.26,301.29,297.2,297.74,84800000,yfinance
2020-02-19,299.68,300.38,295.53,298.33,84300000,yfinance
2020-02-20,300.34,301.35,295.01,296.65,90000000,yfinance
2020-02-21,292.16,295.24,291.96,292.42,100700000,yfinance
2020-02-24,285.51,286.62,281.02,281.02,132800000,yfinance
2020-02-25,280.48,284.63,279.77,284.24,117000000,yfinance
2020-02-26,278.45,281.98,277.68,279.94,119600000,yfinance
2020-02-27,279.46,281.09,276.07,277.09,110500000,yfinance
2020-02-28,272.33,273.98,267.23,268.02,202600000,yfinance
2020-03-02,269.59,272.6,265.7,270.37,163700000,yfinance
2020-03-03,277.44,277.54,270.79,271.56,146700000,yfinance
2020-03-04,270.13,278.9,270.13,278.13,208500000,yfinance
2020-03-05,280.66,282.05,277.91,281.38,147400000,yfinance
2020-03-06,276.74,278.31,274.0,275.1,140900000,yfinance
2020-03-09,266.39,267.75,261.76,263.11,182700000,yfinance
2020-03-10,261.94,265.57,260.75,264.67,173100000,yfinance
2020-03-11,264.63,265.04,255.69,257.01,194200000,yfinance
2020-03-12,253.93,255.49,243.76,247.62,242500000,yfinance
2020-03-13,231.71,246.19,227.36,240.65,298900000,yfinance
2020-03-16,245.21,245.21,232.76,232.97,175100000,yfinance
2020-03-17,222.94,234.56,222.46,226.89,216700000,yfinance
2020-03-18,228.63,230.04,215.81,215.83,208000000,yfinance
2020-03-19,220.72,220.85,196.27,199.28,303600000,yfinance
2020-03-20,204.84,214.08,200.54,213.67,269300000,yfinance
2020-03-23,200.8,206.66,198.67,201.87,210300000,yfinance
2020-03-24,207.65,220.34,205.41,220.34,225700000,yfinance
2020-03-25,228.37,233.42,224.74,232.89,306100000,yfinance
2020-03-26,231.91,236.61,229.22,229.34,290800000,yfinance
2020-03-27,239.11,239.48,227.01,233.79,249100000,yfinance
2020-03-30,227.05,234.7,225.09,232.45,167200000,yfinance
2020-03-31,235.2,237.47,232.5,236.82,240400000,yfinance
2020-04-01,234.23,237.52,226.34,226.35,228600000,yfinance
2020-04-02,227.47,232.22,223.6,231.84,181800000,yfinance
2020-04-03,232.48,234.45,229.23,231.7,181000000,yfinance
2020-04-06,234.4,241.19,233.75,240.81,190700000,yfinance
2020-04-07,245.65,247.39,240.68,244.87,224500000,yfinance
2020-04-08,243.71,246.99,241.77,241.89,173100000,yfinance
2020-04-09,246.13,246.46,243.11,245.61,175900000,yfinance
2020-04-10,245.14,248.21,244.02,248.0,286100000,yfinance
2020-04-13,246.59,246.9,243.39,243.4,195900000,yfinance
2020-04-14,246.2,248.55,244.58,247.45,193100000,yfinance
2020-04-16,244.99,247.87,243.61,247.1,197500000,yfinance
2020-04-17,252.52,257.37,252.38,255.02,287400000,yfinance
2020-04-20,253.85,255.93,251.46,252.14,211000000,yfinance
2020-04-21,250.26,251.88,245.11,249.4,257200000,yfinance
2020-04-22,246.16,252.18,244.56,251.88,184500000,yfinance
2020-04-23,253.42,255.22,251.58,253.74,163800000,yfinance
2020-04-24,252.47,252.86,249.19,250.28,154300000,yfinance
2020-04-27,251.18,255.79,250.61,254.84,151400000,yfinance
2020-04-28,255.91,257.34,253.22,256.39,172400000,yfinance
2020-04-29,256.58,259.67,256.04,258.15,184500000,yfinance
2020-05-04,252.44,253.7,250.34,250.6,174000000,yfinance
2020-05-06,253.76,255.01,251.26,255.0,133300000,yfinance
2020-05-07,253.88,256.14,253.37,254.46,114400000,yfinance
2020-05-08,256.66,258.29,256.23,256.62,125200000,yfinance
2020-05-11,257.67,258.87,254.59,254.95,144300000,yfinance
2020-05-12,255.33,255.56,250.98,253.37,166800000,yfinance
2020-05-13,250.03,255.85,249.95,255.85,141200000,yfinance
2020-05-14,253.26,254.39,252.09,253.65,167600000,yfinance
2020-05-15,255.34,255.49,252.02,253.79,228900000,yfinance
2020-05-18,254.55,256.31,252.95,255.44,223000000,yfinance
2020-05-19,261.12,262.34,259.96,261.79,253300000,yfinance
2020-05-20,260.48,263.25,260.48,262.72,140300000,yfinance
2020-05-21,264.52,264.85,263.07,263.74,159500000,yfinance
2020-05-22,263.82,264.07,258.34,259.62,166000000,yfinance
2020-05-25,260.95,262.82,259.16,262.76,125400000,yfinance
2020-05-26,263.48,267.31,262.95,267.31,175400000,yfinance
2020-05-27,266.71,269.17,265.86,267.64,247200000,yfinance
2020-05-28,270.17,271.44,264.85,268.29,248900000,yfinance
2020-05-29,266.62,269.61,265.23,268.32,269500000,yfinance
2020-06-01,269.29,273.39,268.93,273.19,171500000,yfinance
2020-06-02,272.65,276.47,272.22,276.08,251000000,yfinance
2020-06-03,279.14,287.49,278.98,285.91,476500000,yfinance
2020-06-04,291.17,292.9,284.93,286.45,364600000,yfinance
2020-06-05,286.3,291.5,284.5,290.62,282100000,yfinance
2020-06-08,295.41,295.68,289.71,290.77,286700000,yfinance
2020-06-09,293.96,294.87,287.83,291.32,268600000,yfinance
2020-06-10,291.03,292.92,289.6,291.9,229100000,yfinance
2020-06-11,289.98,292.08,284.29,288.62,275900000,yfinance
2020-06-12,276.97,282.54,276.05,281.78,232800000,yfinance
2020-06-15,278.61,280.87,267.95,267.95,262400000,yfinance
2020-06-16,275.89,282.59,274.0,282.59,247900000,yfinance
2020-06-17,282.08,284.9,278.33,283.02,337200000,yfinance
2020-06-18,281.74,283.39,280.02,281.91,181600000,yfinance
2020-06-19,284.56,284.7,278.53,283.37,189100000,yfinance
2020-06-22,281.01,283.71,280.34,281.42,139800000,yfinance
2020-06-23,284.64,286.04,279.26,281.94,163700000,yfinance
2020-06-24,283.71,288.3,283.3,286.7,200600000,yfinance
2020-06-25,282.38,284.36,279.73,279.73,153000000,yfinance
2020-06-26,283.36,284.58,280.65,283.38,169000000,yfinance
2020-06-29,279.36,281.77,277.06,278.04,137800000,yfinance
2020-06-30,282.55,283.98,280.09,280.09,179500000,yfinance
2020-07-01,283.1,283.84,279.44,280.26,133800000,yfinance
2020-07-02,281.3,283.89,280.71,283.86,111400000,yfinance
2020-07-03,285.59,286.09,283.36,285.89,100200000,yfinance
2020-07-06,286.84,291.14,286.31,290.62,128100000,yfinance
2020-07-07,292.74,292.98,286.76,286.77,156100000,yfinance
2020-07-08,287.2,288.41,285.18,285.97,119400000,yfinance
2020-07-09,287.8,289.41,287.08,287.25,140600000,yfinance
2020-07-10,287.87,288.09,283.51,285.06,136800000,yfinance
2020-07-13,287.92,290.49,286.86,289.84,127100000,yfinance
2020-07-14,288.42,289.63,286.89,289.63,126300000,yfinance
2020-07-15,292.94,294.42,290.89,292.27,168300000,yfinance
2020-07-16,292.34,292.74,288.46,289.25,129400000,yfinance
2020-07-17,289.9,292.1,289.9,291.57,118600000,yfinance
2020-07-20,292.76,292.76,289.01,290.81,161800000,yfinance
2020-07-21,294.03,296.11,293.2,295.16,367000000,yfinance
2020-07-22,294.71,296.14,293.39,294.04,327300000,yfinance
2020-07-23,293.62,293.62,290.49,292.37,251000000,yfinance
2020-07-24,289.84,292.74,289.42,290.66,216200000,yfinance
2020-07-27,291.03,295.26,290.82,293.51,193200000,yfinance
2020-07-28,296.53,301.34,296.38,300.13,301300000,yfinance
2020-07-29,300.57,303.51,299.61,301.25,264400000,yfinance
2020-07-30,303.13,304.13,301.49,301.85,191800000,yfinance
2020-07-31,303.69,304.16,298.89,299.32,202000000,yfinance
2020-08-03,299.57,300.33,297.57,299.46,179700000,yfinance
2020-08-04,302.5,304.27,301.48,303.04,219900000,yfinance
2020-08-05,303.94,306.67,302.91,306.64,210800000,yfinance
2020-08-06,307.88,312.84,307.88,311.32,254200000,yfinance
