date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-12-04,193.0,200.85000610351562,193.0,198.6300048828125,198.47201538085938,4260700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-05,200.0,203.1199951171875,199.0399932861328,200.77000427246094,200.61033630371094,2656000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-08,203.05999755859375,205.0,201.47999572753906,202.99000549316406,202.8285675048828,2100000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-09,200.1999969482422,201.8800048828125,198.0,199.97000122070312,199.8109588623047,1871400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-10,199.77999877929688,204.6999969482422,198.8300018310547,204.00999450683594,203.8477325439453,2057200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-11,201.13999938964844,204.02999877929688,195.97999572753906,203.97000122070312,203.80776977539062,2507100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-12,201.30999755859375,202.2899932861328,191.85000610351562,193.3699951171875,193.21620178222656,4163300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-15,199.91000366210938,200.49000549316406,193.5500030517578,194.6999969482422,194.54515075683594,3223300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-16,194.39999389648438,195.3800048828125,189.13999938964844,192.2899932861328,192.13705444335938,3711500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-17,194.0,194.57000732421875,182.16000366210938,185.2100067138672,185.0626983642578,3577500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-18,192.5,195.0800018310547,189.27000427246094,190.4499969482422,190.29852294921875,2754700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-19,191.94000244140625,196.49000549316406,191.50999450683594,195.17999267578125,195.02476501464844,7880500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-22,201.0500030517578,202.0,196.91000366210938,197.22000122070312,197.06314086914062,2756500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-23,196.13999938964844,199.32000732421875,195.61000061035156,198.5,198.34213256835938,1344900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-24,198.5,199.6300048828125,197.2899932861328,198.52999877929688,198.37210083007812,713100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-26,199.25,199.47000122070312,196.72999572753906,198.89999389648438,198.74180603027344,1247800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-29,196.7100067138672,199.08999633789062,195.60000610351562,197.36000061035156,197.20303344726562,1717900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-30,198.00999450683594,198.1999969482422,195.0,196.6699981689453,196.51358032226562,1989400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2025-12-31,197.77000427246094,198.3000030517578,193.39999389648438,193.55999755859375,193.4060516357422,1193900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-02,199.2899932861328,208.80999755859375,199.25999450683594,207.55999755859375,207.39492797851562,3224100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-05,211.85000610351562,222.0,211.8000030517578,219.5,219.32542419433594,4271600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-06,220.9499969482422,229.66000366210938,219.6199951171875,228.83999633789062,228.65798950195312,3377900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-07,225.61000061035156,226.75999450683594,219.30999755859375,222.47999572753906,222.30303955078125,2518400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-08,221.39999389648438,221.39999389648438,212.63999938964844,216.30999755859375,216.13795471191406,3141800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-09,215.74000549316406,219.4199981689453,215.66000366210938,217.25999450683594,217.0872039794922,2569900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-12,217.94000244140625,226.2100067138672,216.5800018310547,224.36000061035156,224.1815643310547,2448100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
