date,market,symbol,open,high,low,close,volume,source,updatedAt
2020-01-03,kr,KOSPI,2192.58,2203.38,2165.39,2176.46,631600,yfinance/fdr,2026-08-03T23:05:42
2020-01-06,kr,KOSPI,2154.97,2164.42,2149.95,2155.07,592700,yfinance/fdr,2026-08-03T23:05:42
2020-01-07,kr,KOSPI,2166.6,2181.62,2164.27,2175.54,568200,yfinance/fdr,2026-08-03T23:05:42
2020-01-08,kr,KOSPI,2156.27,2162.32,2137.72,2151.31,913800,yfinance/fdr,2026-08-03T23:05:42
2020-01-09,kr,KOSPI,2182.2,2186.45,2172.16,2186.45,592600,yfinance/fdr,2026-08-03T23:05:42
2020-01-10,kr,KOSPI,2189.48,2206.92,2188.1,2206.39,594500,yfinance/fdr,2026-08-03T23:05:42
2020-01-13,kr,KOSPI,2204.49,2230.43,2204.49,2229.26,488300,yfinance/fdr,2026-08-03T23:05:42
2020-01-14,kr,KOSPI,2243.06,2250.79,2232.94,2238.88,835900,yfinance/fdr,2026-08-03T23:05:42
2020-01-15,kr,KOSPI,2229.8,2238.21,2223.39,2230.98,746200,yfinance/fdr,2026-08-03T23:05:42
2020-01-16,kr,KOSPI,2231.93,2249.09,2225.41,2248.05,808300,yfinance/fdr,2026-08-03T23:05:42
2020-01-17,kr,KOSPI,2261.57,2268.71,2245.58,2250.57,580800,yfinance/fdr,2026-08-03T23:05:42
2020-01-20,kr,KOSPI,2261.4,2277.23,2258.09,2262.64,545500,yfinance/fdr,2026-08-03T23:05:42
2020-01-21,kr,KOSPI,2259.81,2266.31,2238.25,2239.69,770300,yfinance/fdr,2026-08-03T23:05:42
2020-01-22,kr,KOSPI,2238.53,2269.27,2235.13,2267.25,608500,yfinance/fdr,2026-08-03T23:05:42
2020-01-23,kr,KOSPI,2254.54,2260.63,2241.94,2246.13,509600,yfinance/fdr,2026-08-03T23:05:42
2020-01-28,kr,KOSPI,2192.22,2199.93,2166.23,2176.72,808500,yfinance/fdr,2026-08-03T23:05:42
2020-01-29,kr,KOSPI,2188.18,2195.45,2172.33,2185.28,692300,yfinance/fdr,2026-08-03T23:05:42
2020-01-30,kr,KOSPI,2181.54,2187.45,2139.72,2148.0,602700,yfinance/fdr,2026-08-03T23:05:42
2020-01-31,kr,KOSPI,2160.6,2167.23,2119.01,2119.01,710500,yfinance/fdr,2026-08-03T23:05:42
2020-02-03,kr,KOSPI,2086.61,2126.73,2082.74,2118.88,836700,yfinance/fdr,2026-08-03T23:05:42
2020-02-04,kr,KOSPI,2121.22,2162.32,2120.53,2157.9,624600,yfinance/fdr,2026-08-03T23:05:42
2020-02-05,kr,KOSPI,2177.26,2181.52,2154.88,2165.63,574400,yfinance/fdr,2026-08-03T23:05:42
2020-02-06,kr,KOSPI,2184.77,2229.99,2182.25,2227.94,695000,yfinance/fdr,2026-08-03T23:05:42
