date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-11-06,174.60000610351562,178.99000549316406,162.41000366210938,162.74000549316406,162.74000549316406,5245500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-07,157.39999389648438,163.74000549316406,146.41000366210938,163.61000061035156,163.61000061035156,6910100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-10,172.89999389648438,173.25,164.5,170.16000366210938,170.16000366210938,4127800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-11,165.9199981689453,166.67999267578125,157.27000427246094,158.5,158.5,3985500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-12,163.41000366210938,163.92999267578125,154.10899353027344,160.33999633789062,160.33999633789062,3984200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-13,157.88999938964844,158.0850067138672,137.2899932861328,142.9499969482422,142.9499969482422,7413900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-14,135.0,151.5,132.0500030517578,145.52000427246094,145.52000427246094,5715400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-17,142.0,149.0240020751953,141.39999389648438,145.5800018310547,145.5800018310547,4124300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-18,139.85000610351562,144.52999877929688,137.0500030517578,139.55999755859375,139.55999755859375,4503000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-19,140.57000732421875,146.9600067138672,137.0399932861328,141.8800048828125,141.8800048828125,4494000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-20,153.8800048828125,157.86000061035156,133.47999572753906,134.72999572753906,134.72999572753906,9424500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-21,130.74000549316406,137.42999267578125,123.87000274658203,133.49000549316406,133.49000549316406,8404400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-24,137.0399932861328,152.3800048828125,137.0,150.85000610351562,150.85000610351562,16607000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-25,146.38499450683594,154.3000030517578,139.0,154.17999267578125,154.17999267578125,5200000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-26,156.39999389648438,166.97999572753906,155.52000427246094,164.00999450683594,164.00999450683594,5384100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-11-28,167.5,177.97999572753906,167.47999572753906,177.60000610351562,177.60000610351562,5665200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
