evaluated_at,created_at,market,symbol,name,mode,mode_label,swing_group,entry_price,stop_loss,target_price,execution_status,expected_profit_pct,expected_loss_pct,outcome_result,outcome_date,realized_return_pct,evaluation_source
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ZS,Zscaler,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ZS,Zscaler,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ZS,Zscaler,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,NOW,ServiceNow,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,NOW,ServiceNow,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,NOW,ServiceNow,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,PANW,Palo Alto Networks,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,PANW,Palo Alto Networks,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,PANW,Palo Alto Networks,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRWD,CrowdStrike,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRWD,CrowdStrike,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRWD,CrowdStrike,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ON,ON Semiconductor,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ON,ON Semiconductor,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ON,ON Semiconductor,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TER,Teradyne,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TER,Teradyne,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TER,Teradyne,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,KLAC,KLA,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,KLAC,KLA,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,KLAC,KLA,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRM,Salesforce,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRM,Salesforce,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,CRM,Salesforce,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ORCL,Oracle,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ORCL,Oracle,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ORCL,Oracle,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,STX,Seagate,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,STX,Seagate,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,STX,Seagate,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,WDC,Western Digital,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,WDC,Western Digital,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,WDC,Western Digital,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MPWR,Monolithic Power,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MPWR,Monolithic Power,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MPWR,Monolithic Power,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,AMAT,Applied Materials,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,AMAT,Applied Materials,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,AMAT,Applied Materials,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ASML,ASML,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ASML,ASML,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,ASML,ASML,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TSM,TSMC,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TSM,TSMC,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,TSM,TSMC,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,LRCX,Lam Research,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,LRCX,Lam Research,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,LRCX,Lam Research,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,BTC-USD,Bitcoin,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,outcome 미매칭
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,BTC-USD,Bitcoin,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,outcome 미매칭
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,BTC-USD,Bitcoin,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,outcome 미매칭
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MSTR,MicroStrategy,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MSTR,MicroStrategy,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MSTR,MicroStrategy,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,RIOT,Riot Platforms,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,RIOT,Riot Platforms,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,RIOT,Riot Platforms,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MARA,MARA Holdings,aggressive,공격,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MARA,MARA Holdings,balanced,균형,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,MARA,MARA Holdings,conservative,보수,제외,,,,체결 판단 불가,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,086900,메디톡스,aggressive,공격,C,92758.0,90188.0,99901.0,추격 부담,7.142999999999999,-2.5700000000000003,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,086900,메디톡스,balanced,균형,C,92758.0,90188.0,99901.0,대기,7.142999999999999,-2.5700000000000003,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,086900,메디톡스,conservative,보수,C,92758.0,90188.0,99901.0,대기,7.142999999999999,-2.5700000000000003,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010130,고려아연,aggressive,공격,C,1318534.0,1267593.0,1392397.0,공격 검토,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010130,고려아연,balanced,균형,C,1318534.0,1267593.0,1392397.0,체결 가능,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010130,고려아연,conservative,보수,C,1318534.0,1267593.0,1392397.0,체결 가능,,,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,240810,원익IPS,aggressive,공격,C,105470.0,97684.0,116760.0,추격 부담,10.161000000000001,-7.0074,not_executed,2026-07-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260722.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,240810,원익IPS,balanced,균형,C,105470.0,97684.0,116760.0,대기,10.161000000000001,-7.0074,not_executed,2026-07-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260722.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,240810,원익IPS,conservative,보수,C,105470.0,97684.0,116760.0,대기,10.161000000000001,-7.0074,not_executed,2026-07-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260722.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,003620,KG모빌리티,aggressive,공격,C,3263.0,3156.0,3418.0,추격 부담,4.743,-3.2742,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,003620,KG모빌리티,balanced,균형,C,3263.0,3156.0,3418.0,대기,4.743,-3.2742,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,003620,KG모빌리티,conservative,보수,C,3263.0,3156.0,3418.0,대기,4.743,-3.2742,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039440,에스티아이,aggressive,공격,C,28041.0,26563.0,30184.0,공격 검토,7.500500000000001,-5.173,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_short_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039440,에스티아이,balanced,균형,C,28041.0,26563.0,30184.0,체결 가능,7.500500000000001,-5.173,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_short_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039440,에스티아이,conservative,보수,C,28041.0,26563.0,30184.0,대기,7.500500000000001,-5.173,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_short_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,089030,테크윙,aggressive,공격,C,48954.0,46392.0,53253.0,공격 검토,8.598,-5.124,close_exit,2026-06-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260622.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,089030,테크윙,balanced,균형,C,48954.0,46392.0,53253.0,기준가 아래,8.598,-5.124,close_exit,2026-06-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260622.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,089030,테크윙,conservative,보수,C,48954.0,46392.0,53253.0,체결 가능,8.598,-5.124,close_exit,2026-06-22,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260622.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,278280,천보,aggressive,공격,C,48940.0,45683.0,53663.0,공격 검토,9.446,-6.514,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,278280,천보,balanced,균형,C,48940.0,45683.0,53663.0,기준가 아래,9.446,-6.514,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,278280,천보,conservative,보수,C,48940.0,45683.0,53663.0,체결 가능,9.446,-6.514,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,293490,카카오게임즈,aggressive,공격,C,9126.0,8840.0,9726.0,추격 부담,6.54,-3.1174,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,293490,카카오게임즈,balanced,균형,C,9126.0,8840.0,9726.0,대기,6.54,-3.1174,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,293490,카카오게임즈,conservative,보수,C,9126.0,8840.0,9726.0,대기,6.54,-3.1174,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,108320,LX세미콘,aggressive,공격,C,52125.0,49879.0,55382.0,공격 검토,6.1883,-4.267399999999999,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,108320,LX세미콘,balanced,균형,C,52125.0,49879.0,55382.0,체결 가능,6.1883,-4.267399999999999,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,108320,LX세미콘,conservative,보수,C,52125.0,49879.0,55382.0,체결 가능,6.1883,-4.267399999999999,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,030200,KT,aggressive,공격,C,51830.0,50768.0,53991.0,추격 부담,4.1059,-2.0178000000000003,not_executed,2026-08-24,,reports/mone_v36_final_trade_validation_kr_aggressive_short_20260824.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,030200,KT,balanced,균형,C,51830.0,50768.0,53991.0,대기,4.1059,-2.0178000000000003,not_executed,2026-08-24,,reports/mone_v36_final_trade_validation_kr_aggressive_short_20260824.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,030200,KT,conservative,보수,C,51830.0,50768.0,53991.0,대기,4.1059,-2.0178000000000003,not_executed,2026-08-24,,reports/mone_v36_final_trade_validation_kr_aggressive_short_20260824.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,326030,SK바이오팜,aggressive,공격,C,89019.0,85978.0,96240.0,공격 검토,7.9431,-3.3451,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,326030,SK바이오팜,balanced,균형,C,89019.0,85978.0,96240.0,대기,7.9431,-3.3451,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,326030,SK바이오팜,conservative,보수,C,89019.0,85978.0,96240.0,대기,7.9431,-3.3451,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,352820,하이브,aggressive,공격,C,213543.0,207422.0,235967.0,추격 부담,8.9696,-2.4484,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,352820,하이브,balanced,균형,C,213543.0,207422.0,235967.0,대기,8.9696,-2.4484,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,352820,하이브,conservative,보수,C,213543.0,207422.0,235967.0,대기,8.9696,-2.4484,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,041510,에스엠,aggressive,공격,C,78119.0,75404.0,90592.0,추격 부담,14.967600000000001,-3.258,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,041510,에스엠,balanced,균형,C,78119.0,75404.0,90592.0,대기,14.967600000000001,-3.258,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,041510,에스엠,conservative,보수,C,78119.0,75404.0,90592.0,대기,14.967600000000001,-3.258,close_exit,2026-06-16,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260616.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,011200,HMM,aggressive,공격,C,19209.0,18850.0,20345.0,공격 검토,5.9072,-1.8668,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,011200,HMM,balanced,균형,C,19209.0,18850.0,20345.0,대기,5.9072,-1.8668,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,011200,HMM,conservative,보수,C,19209.0,18850.0,20345.0,대기,5.9072,-1.8668,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,035900,JYP Ent.,aggressive,공격,C,56325.0,54937.0,59540.0,추격 부담,5.4655000000000005,-2.3596,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,035900,JYP Ent.,balanced,균형,C,56325.0,54937.0,59540.0,대기,5.4655000000000005,-2.3596,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,035900,JYP Ent.,conservative,보수,C,56325.0,54937.0,59540.0,대기,5.4655000000000005,-2.3596,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010950,S-Oil,aggressive,공격,C,106585.0,99756.0,116487.0,추격 부담,8.9118,-6.146100000000001,close_exit,2026-06-19,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260619.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010950,S-Oil,balanced,균형,C,106585.0,99756.0,116487.0,대기,8.9118,-6.146100000000001,close_exit,2026-06-19,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260619.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,010950,S-Oil,conservative,보수,C,106585.0,99756.0,116487.0,대기,8.9118,-6.146100000000001,close_exit,2026-06-19,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260619.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,145020,휴젤,aggressive,공격,C,247258.0,230230.0,271947.0,공격 검토,9.8756,-6.8112,not_executed,2026-07-23,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260723.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,145020,휴젤,balanced,균형,C,247258.0,230230.0,271947.0,대기,9.8756,-6.8112,not_executed,2026-07-23,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260723.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,145020,휴젤,conservative,보수,C,247258.0,230230.0,271947.0,대기,9.8756,-6.8112,not_executed,2026-07-23,,reports/mone_v36_final_trade_validation_kr_balanced_mid_20260723.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,121600,나노신소재,aggressive,공격,C,66566.0,63892.0,70443.0,공격 검토,5.8155,-4.011,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,121600,나노신소재,balanced,균형,C,66566.0,63892.0,70443.0,기준가 아래,5.8155,-4.011,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,121600,나노신소재,conservative,보수,C,66566.0,63892.0,70443.0,체결 가능,5.8155,-4.011,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,128940,한미약품,aggressive,공격,C,489815.0,464704.0,526226.0,공격 검토,7.2822,-5.022200000000001,close_exit,2026-08-14,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260814.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,128940,한미약품,balanced,균형,C,489815.0,464704.0,526226.0,기준가 아래,7.2822,-5.022200000000001,close_exit,2026-08-14,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260814.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,128940,한미약품,conservative,보수,C,489815.0,464704.0,526226.0,체결 가능,7.2822,-5.022200000000001,close_exit,2026-08-14,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260814.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,005070,코스모신소재,aggressive,공격,C,52028.0,49806.0,55250.0,공격 검토,6.1218,-4.2218,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,005070,코스모신소재,balanced,균형,C,52028.0,49806.0,55250.0,기준가 아래,6.1218,-4.2218,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,005070,코스모신소재,conservative,보수,C,52028.0,49806.0,55250.0,체결 가능,6.1218,-4.2218,검증 대기,,,reports/catalyst_validation_report.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039030,이오테크닉스,aggressive,공격,C,455118.0,429338.0,492499.0,공격 검토,7.4761999999999995,-5.156000000000001,not_executed,2026-07-07,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260707.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039030,이오테크닉스,balanced,균형,C,455118.0,429338.0,492499.0,대기,7.4761999999999995,-5.156000000000001,not_executed,2026-07-07,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260707.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,039030,이오테크닉스,conservative,보수,C,455118.0,429338.0,492499.0,대기,7.4761999999999995,-5.156000000000001,not_executed,2026-07-07,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260707.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,078930,GS,aggressive,공격,C,72044.0,68306.0,77463.0,공격 검토,7.0447,-4.8594,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,078930,GS,balanced,균형,C,72044.0,68306.0,77463.0,대기,7.0447,-4.8594,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,078930,GS,conservative,보수,C,72044.0,68306.0,77463.0,대기,7.0447,-4.8594,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,004020,현대제철,aggressive,공격,C,40018.0,38089.0,42814.0,공격 검토,6.7104,-4.6296,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,004020,현대제철,balanced,균형,C,40018.0,38089.0,42814.0,기준가 아래,6.7104,-4.6296,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,004020,현대제철,conservative,보수,C,40018.0,38089.0,42814.0,체결 가능,6.7104,-4.6296,not_executed,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_swing_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,032640,LG유플러스,aggressive,공격,C,16091.0,15563.0,16857.0,공격 검토,4.7492,-3.2736,close_exit,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,032640,LG유플러스,balanced,균형,C,16091.0,15563.0,16857.0,기준가 아래,4.7492,-3.2736,close_exit,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,032640,LG유플러스,conservative,보수,C,16091.0,15563.0,16857.0,체결 가능,4.7492,-3.2736,close_exit,2026-08-27,,reports/mone_v36_final_trade_validation_kr_conservative_mid_20260827.csv
2026-08-28 08:21:10,2026-08-28 03:27:34,kr,086280,현대글로비스,aggressive,공격,C,238220.0,227896.0,253189.0,공격 검토,5.9876,-4.1296,close_exit,2026-06-19,,reports/mone_v36_final_trade_validation_kr_aggressive_mid_20260619.csv
