ticker,market,name,avg_price,quantity,buy_amount,current_price,current_price_source,current_price_updated_at,evaluation_amount,unrealized_pnl_pct,unrealized_pnl_amount,latest_target_date,latest_final_decision,latest_confidence_score,preferred_entry,stop_loss,take_profit1,take_profit2,no_buy_score,no_buy_level,no_buy_reasons,market_regime,market_risk_score,current_rr,distance_to_stop_pct,distance_to_tp1_pct,holding_risk_score,portfolio_action,portfolio_action_reason,add_buy_allowed,trim_required,stop_loss_required,take_profit_suggested,data_status,updated_at,symbol,code,종목코드,stock_name,종목명,종목,시장,현재가,last_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,손절가,stop,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,손익비,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,valuation_score,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
131970,한국주식,두산테스나,178200.0,30.0,5346000.0,177800.0,predictions.current_price_at_prediction,2026-05-16T00:25:14,5334000.0,-0.22446689113355678,-12000.0,2026-05-18,비중 축소 우선,0.0,163184.1288,138801.89470714287,198538.36823464284,215605.93209964284,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +9.0% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.21% / 반도체 ETF 약세 -3.26% / 미국채 금리 상승 2.40% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +9.0% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.21% / 반도체 ETF 약세 -3.26% / 미국채 금리 상승 2.40% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,100.0,0.5317788666630752,28.09623411491533,11.663874147718122,90,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-16T00:25:14,131970,131970,131970,두산테스나,두산테스나,두산테스나,한국주식,"165,600원","165,600원","160,693원","160,693원","161,661원","161,661원","161,661원","161,661원","161,661원","151,617원","151,617원","194,698원","194,698원","194,698원","194,698원","201,073원","201,073원",1:3.29,1:3.29,1:3.29,,,10.0,10.0,10.0,10.0,44.0,44.0,44.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,21.2,21.2,21.2,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
222800,한국주식,심텍,98200.0,55.0,5401000.0,100300.0,predictions.current_price_at_prediction,2026-05-16T00:25:14,5516500.0,2.138492871690434,115500.0,2026-05-18,비중 축소 우선,0.0,93121.24308056872,88270.21122517518,117817.40525348128,122491.32688342688,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.7% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.21% / 반도체 ETF 약세 -3.26% / 미국채 금리 상승 2.40% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.7% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.21% / 반도체 ETF 약세 -3.26% / 미국채 금리 상승 2.40% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,100.0,1.4561689803016824,13.628367495504357,17.465010222812836,83,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재 손익비 1:1.5 미만 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-16T00:25:14,222800,222800,222800,심텍,심텍,심텍,한국주식,"103,600원","103,600원","98,391원","98,391원","98,984원","98,984원","98,984원","98,984원","98,984원","93,856원","93,856원","118,494원","118,494원","118,494원","118,494원","122,483원","122,483원",1:3.81,1:3.81,1:3.81,,,10.0,10.0,10.0,10.0,12.6,12.6,12.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.5,20.5,20.5,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
SNDK,미국주식,샌디스크,791.589,5.0,3957.945,1382.719970703125,predictions.prev_close,2026-05-16T00:25:14,6913.599853515625,74.67650140453253,2955.654853515625,2026-05-15,관망 우위,6.0,1284.050325090894,1127.790792519408,1585.7928707461774,1635.86860470615,60.0,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,0.7965855516809692,22.60429681414784,14.686480585059325,30,보유 유지,미실현수익 +10% 이상 / no_buy_score 50 이상 / 최신 예측판단 관망 우위 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,0,0,0,0,OK,2026-05-16T00:25:14,SNDK,SNDK,SNDK,SanDisk,SanDisk,SanDisk,미국주식,"$1,392.56","$1,392.56",,,,,,,,"$1,049.83","$1,049.83","$1,440.56","$1,440.56","$1,440.56","$1,440.56",,,1:1.40,1:1.40,1:1.40,,,0.0,0.0,0.0,0.0,15.6,15.6,15.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
NBIS,미국주식,네비우스 그룹,159.0,22.0,3498.0,221.1499938964844,predictions.prev_close,2026-05-16T00:25:14,4865.299865722657,39.08804647577635,1367.299865722657,2026-05-15,관망 우위,18.0,217.2288244647472,207.60638970847563,231.6510513584676,239.2082832539593,15.0,매수금지 아님,방향 적중률 60% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.50 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,0.7753517687175641,6.5236933251558105,4.748386955370454,15,보유 유지,미실현수익 +10% 이상 / 최신 예측판단 관망 우위 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,1,0,0,0,OK,2026-05-16T00:25:14,NBIS,NBIS,NBIS,Nebius,Nebius,Nebius,미국주식,$191.82,$191.82,,,,,,,,$163.84,$163.84,$230.02,$230.02,$230.02,$230.02,,,1:2.64,1:2.64,1:2.64,,,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,partial,partial,ok,ok,success,success,저장된 후보 기준
CRCL,미국주식,써클 인터넷 그룹,94.55,30.0,2836.5,123.87999725341795,predictions.prev_close,2026-05-16T00:25:14,3716.3999176025386,31.020621103562096,879.8999176025387,2026-05-15,관망 우위,20.0,120.15005936161376,113.97156741407002,138.35239603652954,143.12177593078613,60.0,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,1.4606147510516163,8.693773424515271,11.682595337410117,23,보유 유지,미실현수익 +10% 이상 / no_buy_score 50 이상 / 최신 예측판단 관망 우위 / 현재 손익비 1:1.5 미만 / 현재가 대체값 사용: predictions.prev_close,0,0,0,0,OK,2026-05-16T00:25:14,CRCL,CRCL,CRCL,Circle,Circle,Circle,미국주식,$111.62,$111.62,,,,,,,,$103.04,$103.04,$118.85,$118.85,$118.85,$118.85,,,1:1.35,1:1.35,1:1.35,,,0.0,0.0,0.0,0.0,3.4,3.4,3.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
BMNR,미국주식,비트마인 이머전 테크놀로지스,22.7463,211.0,4799.469300000001,확인 필요,,2026-05-16T00:25:14,,,,,,,,확인 필요,,,,,,이벤트 변동성장,95.0,,,,35,데이터 부족,시장위험 80 이상 / 이벤트 변동성장,0,0,0,0,DATA_MISSING,2026-05-16T00:25:14,BMNR,BMNR,BMNR,BMNR,BMNR,BMNR,미국주식,확인 필요,확인 필요,,,,,,,,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,,,1:1.45,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,62.0,62.0,62.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
131970,한국주식,두산테스나,178200.0,30.0,5346000.0,177800.0,predictions.current_price_at_prediction,2026-05-18T08:42:05,5334000.0,-0.22446689113355678,-12000.0,2026-05-18,비중 축소 우선,0.0,165278.7906,140583.58161964285,201086.84362151788,218373.4899077679,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +7.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 95 · 나스닥 하락 -1.20% / 반도체 ETF 약세 -3.31% / 미국채 금리 상승 2.60% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +7.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 95 · 나스닥 하락 -1.20% / 반도체 ETF 약세 -3.31% / 미국채 금리 상승 2.60% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,95.0,0.6257142582481471,26.47280568014576,13.097212385555611,90,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-18T08:42:05,131970,131970,131970,두산테스나,두산테스나,두산테스나,한국주식,"165,600원","165,600원","160,693원","160,693원","161,661원","161,661원","161,661원","161,661원","161,661원","151,617원","151,617원","194,698원","194,698원","194,698원","194,698원","201,073원","201,073원",1:3.29,1:3.29,1:3.29,,,10.0,10.0,10.0,10.0,44.0,44.0,44.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,21.2,21.2,21.2,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
222800,한국주식,심텍,98200.0,55.0,5401000.0,100300.0,predictions.current_price_at_prediction,2026-05-18T08:42:05,5516500.0,2.138492871690434,115500.0,2026-05-18,비중 축소 우선,0.0,93358.48775,88495.09693750001,118117.56825000004,122491.32688342688,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.4% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 95 · 나스닥 하락 -1.20% / 반도체 ETF 약세 -3.31% / 미국채 금리 상승 2.60% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.4% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 95 · 나스닥 하락 -1.20% / 반도체 ETF 약세 -3.31% / 미국채 금리 상승 2.60% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,95.0,1.5093362610151515,13.339612555978375,17.764275423728847,75,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-18T08:42:05,222800,222800,222800,심텍,심텍,심텍,한국주식,"103,600원","103,600원","98,391원","98,391원","98,984원","98,984원","98,984원","98,984원","98,984원","93,856원","93,856원","118,494원","118,494원","118,494원","118,494원","122,483원","122,483원",1:3.81,1:3.81,1:3.81,,,10.0,10.0,10.0,10.0,12.6,12.6,12.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.5,20.5,20.5,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
SNDK,미국주식,샌디스크,791.589,5.0,3957.945,1407.6099853515625,predictions.prev_close,2026-05-18T08:42:05,7038.0499267578125,77.82081172825322,3080.1049267578123,2026-05-18,비중 축소 우선,21.0,1323.01335278622,1161.9516406879952,1577.5930018383524,1660.114905611518,60.0,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 현재가가 우선진입가 대비 +6.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,0.6919488801391385,21.14187338451643,12.076002462026803,45,비중 축소 우선,미실현수익 +10% 이상 / no_buy_score 50 이상 / 최신 예측판단 비중 축소 우선 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,0,1,0,0,OK,2026-05-18T08:42:05,SNDK,SNDK,SNDK,SanDisk,SanDisk,SanDisk,미국주식,"$1,392.56","$1,392.56",,,,,,,,"$1,049.83","$1,049.83","$1,440.56","$1,440.56","$1,440.56","$1,440.56",,,1:1.40,1:1.40,1:1.40,,,0.0,0.0,0.0,0.0,15.6,15.6,15.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
NBIS,미국주식,네비우스 그룹,159.0,22.0,3498.0,219.94000244140625,predictions.prev_close,2026-05-18T08:42:05,4838.6800537109375,38.32704556063287,1340.6800537109375,2026-05-18,관망 우위,32.0,205.2976249660392,180.5382673693766,241.1986934812,258.53024379886386,15.0,매수금지 아님,방향 적중률 60% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +7.1% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,0.5395369265066904,21.82458912791865,9.665677368289206,15,보유 유지,미실현수익 +10% 이상 / 최신 예측판단 관망 우위 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,1,0,0,0,OK,2026-05-18T08:42:05,NBIS,NBIS,NBIS,Nebius,Nebius,Nebius,미국주식,$191.82,$191.82,,,,,,,,$163.84,$163.84,$230.02,$230.02,$230.02,$230.02,,,1:2.64,1:2.64,1:2.64,,,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,partial,partial,ok,ok,success,success,저장된 후보 기준
CRCL,미국주식,써클 인터넷 그룹,94.55,30.0,2836.5,114.0,predictions.prev_close,2026-05-18T08:42:05,3420.0,20.571126388154415,583.5000000000001,2026-05-18,비중 축소 우선,30.0,110.38165049012044,103.94271011393528,119.05966440839316,123.54213275127444,60.0,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,0.5030842767497216,9.675801097585946,4.4383021126255695,45,비중 축소 우선,미실현수익 +10% 이상 / no_buy_score 50 이상 / 최신 예측판단 비중 축소 우선 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,0,1,0,0,OK,2026-05-18T08:42:05,CRCL,CRCL,CRCL,Circle,Circle,Circle,미국주식,$111.62,$111.62,,,,,,,,$103.04,$103.04,$118.85,$118.85,$118.85,$118.85,,,1:1.35,1:1.35,1:1.35,,,0.0,0.0,0.0,0.0,3.4,3.4,3.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
BMNR,미국주식,비트마인 이머전 테크놀로지스,22.7463,211.0,4799.469300000001,19.8700008392334,predictions.prev_close,2026-05-18T08:42:05,4192.570177078247,-12.645129804700561,-606.8991229217532,2026-05-18,눌림목 매수 가능,35.0,19.68704604886881,19.0136610931488,20.66345423466284,21.134823703666846,10.0,매수금지 아님,거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 주봉 강한 하락 추세 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,0.9265637838922136,4.503813031532156,3.99322275750873,40,보유 유지,미실현손익률 -10% 이하 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,1,0,0,0,OK,2026-05-18T08:42:05,BMNR,BMNR,BMNR,BMNR,BMNR,BMNR,미국주식,확인 필요,확인 필요,,,,,,,,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,,,1:1.45,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,62.0,62.0,62.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
131970,한국주식,두산테스나,178200.0,30.0,5346000.0,177800.0,predictions.current_price_at_prediction,2026-05-18T08:52:13,5334000.0,-0.22446689113355678,-12000.0,2026-05-18,비중 축소 우선,0.0,163184.1288,138801.89470714287,198538.36823464284,215605.93209964284,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +9.0% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +9.0% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,100.0,0.5317788666630752,28.09623411491533,11.663874147718122,90,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-18T08:52:13,131970,131970,131970,두산테스나,두산테스나,두산테스나,한국주식,"165,600원","165,600원","160,693원","160,693원","161,661원","161,661원","161,661원","161,661원","161,661원","151,617원","151,617원","194,698원","194,698원","194,698원","194,698원","201,073원","201,073원",1:3.29,1:3.29,1:3.29,,,10.0,10.0,10.0,10.0,44.0,44.0,44.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,21.2,21.2,21.2,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
222800,한국주식,심텍,98200.0,55.0,5401000.0,100300.0,predictions.current_price_at_prediction,2026-05-18T08:52:13,5516500.0,2.138492871690434,115500.0,2026-05-18,비중 축소 우선,0.0,93121.24308056872,88270.21122517518,117817.40525348128,122491.32688342688,55.0,관망 우위,"시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.7% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 시장위험 80 이상 / 이벤트 변동성장 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 1차익절가 과대(26.5%): 목표가 보수 확인 / 현재가가 우선진입가 대비 +7.7% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 100 · 주요지수 급락 -6.12% / 나스닥 하락 -1.54% / 반도체 ETF 약세 -4.06% / 미국채 금리 상승 3.00% / 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,100.0,1.4561689803016824,13.628367495504357,17.465010222812836,83,비중 축소 우선,no_buy_score 50 이상 / 시장위험 80 이상 / 최신 예측판단 비중 축소 우선 / 이벤트 변동성장 / 현재 손익비 1:1.5 미만 / 현재가 대체값 사용: predictions.current_price_at_prediction,0,1,0,0,OK,2026-05-18T08:52:13,222800,222800,222800,심텍,심텍,심텍,한국주식,"103,600원","103,600원","98,391원","98,391원","98,984원","98,984원","98,984원","98,984원","98,984원","93,856원","93,856원","118,494원","118,494원","118,494원","118,494원","122,483원","122,483원",1:3.81,1:3.81,1:3.81,,,10.0,10.0,10.0,10.0,12.6,12.6,12.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.5,20.5,20.5,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
SNDK,미국주식,샌디스크,791.589,5.0,3957.945,1407.6099853515625,predictions.prev_close,2026-05-18T08:52:13,7038.0499267578125,77.82081172825322,3080.1049267578123,2026-05-18,비중 축소 우선,21.0,1323.01335278622,1161.9516406879952,1577.5930018383524,1660.114905611518,60.0,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 현재가가 우선진입가 대비 +6.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,0.6919488801391385,21.14187338451643,12.076002462026803,45,비중 축소 우선,미실현수익 +10% 이상 / no_buy_score 50 이상 / 최신 예측판단 비중 축소 우선 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,0,1,0,0,OK,2026-05-18T08:52:13,SNDK,SNDK,SNDK,SanDisk,SanDisk,SanDisk,미국주식,"$1,392.56","$1,392.56",,,,,,,,"$1,049.83","$1,049.83","$1,440.56","$1,440.56","$1,440.56","$1,440.56",,,1:1.40,1:1.40,1:1.40,,,0.0,0.0,0.0,0.0,15.6,15.6,15.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
NBIS,미국주식,네비우스 그룹,159.0,22.0,3498.0,219.94000244140625,predictions.prev_close,2026-05-18T08:52:13,4838.6800537109375,38.32704556063287,1340.6800537109375,2026-05-18,관망 우위,32.0,205.2976249660392,180.5382673693766,241.1986934812,258.53024379886386,15.0,매수금지 아님,방향 적중률 60% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +7.1% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,0.5395369265066904,21.82458912791865,9.665677368289206,15,보유 유지,미실현수익 +10% 이상 / 최신 예측판단 관망 우위 / 현재 손익비 1:1 미만 / 현재가 대체값 사용: predictions.prev_close,1,0,0,0,OK,2026-05-18T08:52:13,NBIS,NBIS,NBIS,Nebius,Nebius,Nebius,미국주식,$191.82,$191.82,,,,,,,,$163.84,$163.84,$230.02,$230.02,$230.02,$230.02,,,1:2.64,1:2.64,1:2.64,,,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,partial,partial,ok,ok,success,success,저장된 후보 기준
