ticker,date,foreign_net_qty,institution_net_qty,retail_net_qty,foreign_5d,institution_5d,retail_5d,foreign_20d,institution_20d,retail_20d,foreign_30d,institution_30d,retail_30d,supply_score,foreign_institution_score,supply_label,supply_summary,source,updated_at,status
298040,2026-05-20,0.0,0.0,0.0,-28495.0,-19731.0,47466.0,-67844.0,5622.0,61030.0,-59667.0,-49358.0,107727.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:43 KST,OK
010120,2026-05-20,0.0,0.0,0.0,-667547.0,-433878.0,1088879.0,-4137566.0,102299.0,4026615.0,-6382097.0,-109416.0,6470872.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:42 KST,OK
267260,2026-05-20,0.0,0.0,0.0,-52675.0,-17603.0,70414.0,-403067.0,190876.0,204026.0,-242364.0,208329.0,30706.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:41 KST,OK
011070,2026-05-20,0.0,0.0,0.0,-201003.0,153317.0,50559.0,-837133.0,624677.0,209878.0,-957691.0,1043707.0,-91109.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:40 KST,OK
009150,2026-05-20,0.0,0.0,0.0,-310453.0,141505.0,172288.0,-536571.0,540595.0,3384.0,-476833.0,598654.0,-110135.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:39 KST,OK
000990,2026-05-20,0.0,0.0,0.0,-274018.0,365005.0,-88874.0,-1769037.0,1513846.0,261352.0,-2589411.0,1922972.0,658186.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:38 KST,OK
036930,2026-05-20,0.0,0.0,0.0,-991980.0,-254972.0,1241848.0,-591250.0,-76521.0,674773.0,428755.0,-186865.0,-248097.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:37 KST,OK
067310,2026-05-20,0.0,0.0,0.0,1358344.0,276041.0,-1648863.0,3439067.0,200045.0,-3657086.0,5478818.0,-367875.0,-5061888.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:36 KST,OK
095340,2026-05-20,0.0,0.0,0.0,50252.0,-8075.0,-42841.0,-58945.0,151924.0,-78405.0,-1095828.0,785002.0,315346.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:35 KST,OK
058470,2026-05-20,0.0,0.0,0.0,-226162.0,-73826.0,282911.0,-1026601.0,145905.0,864278.0,-1008657.0,212778.0,783095.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:34 KST,OK
403870,2026-05-20,0.0,0.0,0.0,153685.0,233155.0,-393626.0,2169934.0,1314964.0,-3495843.0,2221468.0,457534.0,-2702698.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:33 KST,OK
007660,2026-05-20,0.0,0.0,0.0,-830449.0,225410.0,592630.0,-1411368.0,-294262.0,1590126.0,-303670.0,319821.0,-120005.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:50:32 KST,OK
042700,2026-05-20,0.0,0.0,0.0,-848223.0,100588.0,747081.0,273820.0,1560242.0,-1851260.0,-399858.0,1671416.0,-1302547.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:31 KST,OK
009540,2026-05-20,0.0,0.0,0.0,73113.0,-87545.0,13456.0,247139.0,17751.0,-259103.0,110093.0,153630.0,-259899.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:30 KST,OK
005380,2026-05-20,0.0,0.0,0.0,-1635068.0,-319194.0,1930489.0,-1605006.0,358954.0,1172594.0,-2234169.0,491986.0,1382741.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:29 KST,OK
015760,2026-05-20,0.0,0.0,0.0,-1352250.0,-689269.0,2089780.0,-4141628.0,-2261545.0,7215096.0,-6486063.0,-2324861.0,9519873.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:28 KST,OK
047810,2026-05-20,0.0,0.0,0.0,-364787.0,392374.0,-35654.0,-1931860.0,-986178.0,2781491.0,-1941729.0,-1117014.0,2936902.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-20 08:50:26 KST,OK
375500,2026-05-20,0.0,0.0,0.0,364070.0,46129.0,-404626.0,1273443.0,-398658.0,-833805.0,-174259.0,605592.0,-366282.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:25 KST,OK
373220,2026-05-20,0.0,0.0,0.0,35043.0,-32528.0,114779.0,266542.0,156640.0,133843.0,509929.0,209935.0,36585.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:24 KST,OK
003490,2026-05-20,0.0,0.0,0.0,436754.0,585828.0,-1007247.0,1232135.0,91131.0,-1251457.0,3696198.0,-869057.0,-2645443.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-20 08:50:23 KST,OK
000660,2026-05-20,0.0,0.0,0.0,-3895159.0,-568844.0,4371267.0,-9218155.0,855815.0,8280327.0,-6979833.0,1766779.0,5174556.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-20 08:50:22 KST,OK
005930,2026-05-20,0.0,0.0,0.0,-21847532.0,2953348.0,18724953.0,-45200893.0,15306678.0,29095918.0,-40294745.0,9625623.0,11778686.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-20 08:50:21 KST,OK
131970,2026-05-19,-7236.0,22723.0,-17624.0,-19704.0,277721.0,-276132.0,-222005.0,545833.0,-402732.0,-101258.0,123469.0,-94515.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 18:15:15 KST,OK
222800,2026-05-19,0.0,0.0,0.0,97599.0,-51590.0,-38601.0,851667.0,756554.0,-1583169.0,1383170.0,1960000.0,-3298795.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:51:31 KST,OK
138040,2026-05-19,0.0,0.0,0.0,-167592.0,133423.0,25698.0,-605090.0,429533.0,159329.0,-926580.0,904350.0,14736.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:30 KST,OK
086790,2026-05-19,0.0,0.0,0.0,-276608.0,46272.0,219074.0,800621.0,-554651.0,-262031.0,314879.0,440762.0,-763948.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:29 KST,OK
055550,2026-05-19,0.0,0.0,0.0,-191414.0,187248.0,-27992.0,-238580.0,403678.0,-202012.0,-1040625.0,1638819.0,-635397.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:28 KST,OK
105560,2026-05-19,0.0,0.0,0.0,142548.0,-40614.0,-155279.0,250374.0,-634071.0,301881.0,140563.0,-101916.0,-99216.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:26 KST,OK
006360,2026-05-19,0.0,0.0,0.0,-216871.0,-31308.0,243632.0,-542447.0,-1353058.0,1894880.0,-3602196.0,-837999.0,4498391.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:25 KST,OK
000720,2026-05-19,0.0,0.0,0.0,258301.0,173410.0,-443884.0,1087580.0,-1945173.0,801601.0,565888.0,-2152706.0,1545260.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:24 KST,OK
066970,2026-05-19,0.0,0.0,0.0,-13495.0,-371250.0,385422.0,138269.0,-388022.0,258913.0,326289.0,-523192.0,202917.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:23 KST,OK
086520,2026-05-19,0.0,0.0,0.0,-160653.0,-521088.0,688794.0,-1023386.0,-1905934.0,2914660.0,-1448302.0,-2608009.0,4002363.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:22 KST,OK
247540,2026-05-19,0.0,0.0,0.0,-252321.0,-253080.0,503696.0,-199684.0,-1203761.0,1852584.0,-137196.0,-1166053.0,1936387.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:21 KST,OK
003670,2026-05-19,0.0,0.0,0.0,-171056.0,-104237.0,272042.0,248814.0,128933.0,-345998.0,523764.0,265332.0,-756101.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:20 KST,OK
005490,2026-05-19,0.0,0.0,0.0,99557.0,-83587.0,-11985.0,961375.0,398702.0,-1313028.0,1020114.0,677417.0,-1640560.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:51:19 KST,OK
051910,2026-05-19,0.0,0.0,0.0,-63738.0,-6424.0,76125.0,353922.0,42487.0,-370157.0,707315.0,230081.0,-903784.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:18 KST,OK
006400,2026-05-19,0.0,0.0,0.0,339697.0,-210443.0,-120633.0,483514.0,-117112.0,-308498.0,1232192.0,338258.0,-1500758.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:17 KST,OK
214150,2026-05-19,0.0,0.0,0.0,171096.0,-438092.0,219982.0,203338.0,-683148.0,423468.0,342602.0,-778975.0,384555.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:16 KST,OK
214450,2026-05-19,0.0,0.0,0.0,2405.0,73839.0,-77023.0,-212340.0,111989.0,79300.0,-182193.0,45854.0,118457.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:15 KST,OK
000100,2026-05-19,0.0,0.0,0.0,-50311.0,53579.0,-3760.0,-708369.0,-324740.0,1019272.0,-867128.0,-225084.0,1066306.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:14 KST,OK
196170,2026-05-19,0.0,0.0,0.0,-56331.0,83818.0,-26088.0,157701.0,-288283.0,161006.0,95988.0,-234254.0,166732.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:13 KST,OK
068270,2026-05-19,0.0,0.0,0.0,163200.0,15343.0,-160970.0,-227442.0,-496152.0,247816.0,90359.0,-452816.0,-129718.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:12 KST,OK
207940,2026-05-19,0.0,0.0,0.0,3353.0,-23958.0,20195.0,-181918.0,-246740.0,419179.0,-203752.0,-250001.0,443643.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:11 KST,OK
402340,2026-05-19,0.0,0.0,0.0,-135424.0,233922.0,-95906.0,-1184242.0,863843.0,359980.0,-1066385.0,1183884.0,-69405.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:10 KST,OK
018260,2026-05-19,0.0,0.0,0.0,-316317.0,192463.0,101644.0,-1179483.0,-271388.0,1386148.0,-1275827.0,-445541.0,1663247.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:08 KST,OK
035720,2026-05-19,0.0,0.0,0.0,133502.0,-96036.0,-12118.0,-3582528.0,-2305856.0,5819769.0,-2575610.0,-2350337.0,4868427.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:07 KST,OK
035420,2026-05-19,0.0,0.0,0.0,-421286.0,-68914.0,466458.0,-1615355.0,-1540179.0,3106781.0,-2189024.0,-1703764.0,3822701.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:06 KST,OK
012330,2026-05-19,0.0,0.0,0.0,-1087362.0,308634.0,658896.0,-1909747.0,459571.0,1122962.0,-1599023.0,210128.0,1065777.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:05 KST,OK
000270,2026-05-19,0.0,0.0,0.0,-352796.0,5485.0,341245.0,-784229.0,-773917.0,1465487.0,-1504423.0,-1523837.0,2921447.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:51:04 KST,OK
090360,2026-05-19,0.0,0.0,0.0,-28760.0,36553.0,-4199.0,-55526.0,76213.0,-11306.0,-167451.0,218904.0,-33588.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:03 KST,OK
108490,2026-05-19,0.0,0.0,0.0,-132365.0,-20713.0,156973.0,29157.0,55800.0,-79928.0,37586.0,-604.0,-37973.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:51:02 KST,OK
454910,2026-05-19,0.0,0.0,0.0,-387983.0,18830.0,354672.0,2468059.0,-1747737.0,1848891.0,2554800.0,-1381955.0,1398955.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:51:01 KST,OK
277810,2026-05-19,0.0,0.0,0.0,-63004.0,-13665.0,77046.0,56534.0,43208.0,-90850.0,-88210.0,50452.0,45617.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:59 KST,OK
042660,2026-05-19,0.0,0.0,0.0,-888990.0,481324.0,407677.0,-506711.0,69401.0,5754006.0,-468159.0,537396.0,6616728.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:58 KST,OK
010140,2026-05-19,0.0,0.0,0.0,-5468301.0,-2106669.0,7476809.0,-15971786.0,-5780406.0,21274545.0,-17962671.0,-4886573.0,22311140.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:57 KST,OK
329180,2026-05-19,0.0,0.0,0.0,9946.0,-151416.0,144827.0,-496336.0,573740.0,-102754.0,-912850.0,619988.0,246351.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:55 KST,OK
272210,2026-05-19,0.0,0.0,0.0,17502.0,101853.0,-105062.0,-450286.0,-829352.0,1286387.0,-472190.0,-1128996.0,1612850.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:50:54 KST,OK
064350,2026-05-19,0.0,0.0,0.0,-68233.0,-151216.0,215382.0,778156.0,123097.0,-827918.0,1155625.0,486929.0,-1554230.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:53 KST,OK
079550,2026-05-19,0.0,0.0,0.0,1564.0,42217.0,-39190.0,-45126.0,-104577.0,149931.0,-100343.0,-102684.0,188143.0,0,0,수급 중립/확인,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:50:52 KST,OK
012450,2026-05-19,0.0,0.0,0.0,-13299.0,-22003.0,34035.0,-37614.0,-183890.0,218454.0,9014.0,-205374.0,194241.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:50 KST,OK
034020,2026-05-19,0.0,0.0,0.0,-2063877.0,-1017677.0,3056724.0,1658839.0,-2171728.0,503213.0,6751894.0,-105813.0,-6980040.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:49 KST,OK
103590,2026-05-19,0.0,0.0,0.0,50202.0,-131315.0,72733.0,-77591.0,734818.0,-652531.0,-264109.0,903534.0,-628079.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:48 KST,OK
001440,2026-05-19,0.0,0.0,0.0,881412.0,-189001.0,-632688.0,3172832.0,1359730.0,-4284196.0,8919612.0,2538872.0,-11059747.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:47 KST,OK
006260,2026-05-19,0.0,0.0,0.0,39160.0,-21723.0,-5503.0,-313801.0,111192.0,200204.0,-282065.0,180839.0,106579.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:45 KST,OK
298040,2026-05-19,0.0,0.0,0.0,-21740.0,-25096.0,46044.0,-51737.0,1290.0,49070.0,-46430.0,-53851.0,98813.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:44 KST,OK
010120,2026-05-19,0.0,0.0,0.0,-222247.0,-443530.0,663847.0,-3904479.0,114180.0,3790573.0,-5951360.0,-73716.0,6016396.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:43 KST,OK
267260,2026-05-19,0.0,0.0,0.0,-44028.0,-33270.0,77070.0,-365123.0,183128.0,174797.0,-212852.0,195611.0,14006.0,-2,-2,수급 부담,20일 외국인/기관 중 일부 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:42 KST,OK
011070,2026-05-19,0.0,0.0,0.0,-255224.0,186595.0,69605.0,-809592.0,642623.0,165280.0,-907632.0,1028474.0,-132176.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:41 KST,OK
009150,2026-05-19,0.0,0.0,0.0,-66142.0,213261.0,-152781.0,-570526.0,508678.0,63695.0,-305125.0,595693.0,-288548.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:40 KST,OK
000990,2026-05-19,0.0,0.0,0.0,-268449.0,668216.0,-398306.0,-1733820.0,1599109.0,144815.0,-2678508.0,2026190.0,640722.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:38 KST,OK
036930,2026-05-19,0.0,0.0,0.0,-816418.0,-169320.0,807059.0,822894.0,60098.0,-1052311.0,687180.0,-238332.0,-621810.0,-1,-1,수급 중립/확인,20일 외국인·기관 동시 순매수 / 5일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:37 KST,OK
067310,2026-05-19,0.0,0.0,0.0,1427543.0,242986.0,-1678016.0,4201351.0,202864.0,-4388077.0,5493341.0,-605378.0,-4816964.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:36 KST,OK
095340,2026-05-19,0.0,0.0,0.0,-13497.0,58770.0,-45203.0,-62160.0,107375.0,-32559.0,-420731.0,846391.0,311625.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:35 KST,OK
058470,2026-05-19,0.0,0.0,0.0,-427375.0,166062.0,247149.0,-948960.0,115304.0,820777.0,-1088234.0,273306.0,802783.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:34 KST,OK
403870,2026-05-19,0.0,0.0,0.0,426368.0,410784.0,-857954.0,2282470.0,1152181.0,-3464716.0,2284475.0,353686.0,-2662100.0,4,4,수급 강함,5일 외국인·기관 동시 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:33 KST,OK
007660,2026-05-19,0.0,0.0,0.0,-569680.0,331969.0,225644.0,55723.0,-170763.0,11828.0,96813.0,301445.0,-501709.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:32 KST,OK
042700,2026-05-19,0.0,0.0,0.0,-763647.0,387225.0,379770.0,437114.0,1501593.0,-1954751.0,-335950.0,1545550.0,-1240912.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:30 KST,OK
009540,2026-05-19,0.0,0.0,0.0,110625.0,-137738.0,24902.0,232408.0,16910.0,-243532.0,140305.0,142279.0,-280292.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:29 KST,OK
005380,2026-05-19,0.0,0.0,0.0,-719357.0,216856.0,466669.0,-1179452.0,548566.0,544546.0,-1662756.0,618098.0,663231.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:28 KST,OK
015760,2026-05-19,0.0,0.0,0.0,-873040.0,-1929711.0,2851273.0,-4308889.0,-2941685.0,8057573.0,-6105558.0,-3368182.0,10223851.0,-5,-5,수급 위험,5일 외국인·기관 동시 순매도 / 20일 외국인·기관 동시 순매도 / 개인 순매수·외국인/기관 매도 주의,KIS Open API inquire-investor,2026-05-19 08:50:27 KST,OK
047810,2026-05-19,0.0,0.0,0.0,-288063.0,313846.0,-32875.0,-1878887.0,-1134264.0,2882417.0,-1840032.0,-1230306.0,2949426.0,-1,-1,수급 중립/확인,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매도,KIS Open API inquire-investor,2026-05-19 08:50:26 KST,OK
375500,2026-05-19,0.0,0.0,0.0,484145.0,-101868.0,-377720.0,1225151.0,-512913.0,-673657.0,-839147.0,1048948.0,-99243.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:25 KST,OK
373220,2026-05-19,0.0,0.0,0.0,74670.0,-132578.0,177109.0,363456.0,173578.0,20022.0,547428.0,298501.0,-98283.0,3,3,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인·기관 동시 순매수,KIS Open API inquire-investor,2026-05-19 08:50:23 KST,OK
003490,2026-05-19,0.0,0.0,0.0,639060.0,546865.0,-1133516.0,1549152.0,-12038.0,-1348209.0,3655645.0,-1183831.0,-2342748.0,3,3,수급 우호,5일 외국인·기관 동시 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:22 KST,OK
000660,2026-05-19,0.0,0.0,0.0,-3684797.0,18817.0,3608857.0,-7564646.0,1083521.0,6435957.0,-5877764.0,2148107.0,3695470.0,2,2,수급 우호,5일 외국인/기관 중 일부 순매수 / 20일 외국인/기관 중 일부 순매수,KIS Open API inquire-investor,2026-05-19 08:50:21 KST,OK
