journal_id,status,outcome,filled,fill_date,fill_price,exit_date,exit_price,gross_pnl_pct,net_pnl_pct,mfe_pct,mae_pct,bars_held,entry_window_days,evaluation_window_days,target_progress,stop_progress,failure_reason,secondary_tags,regime_at_entry,regime_at_exit,signal_confidence,data_confidence,review_text,evaluated_at
0c656e2b0eb8b512966919f2,PENDING,PENDING,True,2026-06-23,86.206123,,,,,1.9747,0.0116,3,10,60,0.114,0.0014,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
ee5cfdae10d1a27fce911a54,PENDING,PENDING,True,2026-06-23,71.151082,,,,,6.0339,-2.6109,3,10,60,0.3725,0.421,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
1660f8e7a30c55564f586c67,EVALUATED,STOP_HIT,True,2026-06-23,167.167,2026-06-25,154.69,-7.1856,-7.4638,2.0887,-10.4376,3,3,5,0.0974,1.1522,MARKET_GAP,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -7.46% (MFE +2.09% / MAE -10.44%). 복기: 추천 후 갭 발생으로 예상 진입가와 실제 체결가 사이에 괴리가 생겼습니다. [MARKET_GAP] 유형으로 기록합니다.",2026-06-26T07:28:06
a53c4908827e81586a067315,PENDING,PENDING,True,2026-06-23,87.347262,,,,,7.4349,-2.2911,3,3,5,0.5535,0.4048,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
a3ffaa05d3146f3fdc9e9ad2,PENDING,PENDING,True,2026-06-23,71.151082,,,,,6.0339,-2.6109,3,3,5,0.7738,0.7675,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:06
f790cccd7c9f29f36c6dc590,PENDING,PENDING,True,2026-06-23,324.193865,,,,,6.7418,-1.5063,3,3,5,0.9032,0.4633,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:06
1caf7ce24e7e1ab8363d5634,PENDING,PENDING,True,2026-06-23,167.167,,,,,2.0887,-10.4376,3,5,20,0.0608,0.9151,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
b41a3b2088581d368c9c4d2e,PENDING,PENDING,True,2026-06-23,87.347262,,,,,7.4349,-2.2911,3,5,20,0.3317,0.3377,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
6260fff06d7d4dab8461f120,PENDING,PENDING,True,2026-06-23,14.23422,,,,,4.0084,-3.1294,3,5,20,0.205,0.3648,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
54bbcdccd744130db44ec871,PENDING,PENDING,True,2026-06-23,71.151082,,,,,6.0339,-2.6109,3,5,20,0.4504,0.5437,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
7cc8a2b122cbabb1b7af9a7c,PENDING,PENDING,True,2026-06-23,329.148827,,,,,4.0845,0.1898,3,5,20,0.3768,0.0534,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
8d06904f8fff0e9492822e57,PENDING,PENDING,True,2026-06-23,509.589067,,,,,6.4523,-2.7034,3,10,60,0.1708,0.1957,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
50006cb94341123b080174c7,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,3.2788,-3.7118,3,10,60,0.1085,0.3369,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e1178c8e4abc00428255129a,PENDING,PENDING,True,2026-06-23,27.1271,,,,,7.4155,-7.0883,3,3,5,0.3716,0.7769,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
0df7b22b3543f135709dde64,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,3.2788,-3.7118,3,3,5,0.2127,0.5606,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
d199ee87fe1cf0a342b39ad9,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,3.2788,-3.7118,3,5,20,0.1327,0.4507,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
cd9fd610c7874536844f5210,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,3.2788,-3.7118,3,10,60,0.1085,0.3369,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e7f7dfa1cae64f49b50b701c,PENDING,PENDING,True,2026-06-23,283.7835,,,,,2.4444,-8.642,3,10,60,0.1109,0.9245,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
ebe39c7b6ef43b656ec1f9a9,PENDING,PENDING,True,2026-06-23,27.1271,,,,,7.4155,-7.0883,3,3,5,0.3716,0.7769,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
4ec613d6b95965de65ebc573,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,3.2788,-3.7118,3,3,5,0.2127,0.5606,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e372e86912035892469f7ec3,PENDING,PENDING,True,2026-06-23,444.68424,,,,,1.8724,-2.6427,3,3,5,0.1519,0.5052,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
55c980a7a78b7dd217259daf,PENDING,PENDING,True,2026-06-23,264.31405,,,,,11.8084,-5.6201,3,3,5,0.3852,0.4234,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
952fecfa47d94983768d3f68,PENDING,PENDING,True,2026-06-23,113.333221,,,,,6.9805,-5.9218,3,5,20,0.1661,0.4005,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
6d2a515b93bff935b762c6a7,PENDING,PENDING,True,2026-06-23,1779.477651,,,,,2.7653,-4.1905,3,5,20,0.1148,0.4821,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
185cb413eb5908d19c0c1190,PENDING,PENDING,True,2026-06-23,101.49139,,,,,4.5369,-8.4722,3,5,20,0.1411,0.7542,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
d39d64aac1e1d309cdca06e0,PENDING,PENDING,True,2026-06-23,370.37,,,,,4.448,-9.0246,3,3,5,0.133,0.6331,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
8a29f72018ffe1d391794101,PENDING,PENDING,True,2026-06-23,444.46402,,,,,1.9229,-2.5945,3,5,20,0.0993,0.3598,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
243b54b96c3624a27d85b652,EVALUATED,STOP_HIT,True,2026-06-23,14.04403,2026-06-25,12.974,-7.3414,-7.6191,8.7079,-9.0309,3,3,5,0.3298,1.0371,STOP_TOO_TIGHT,,횡보장,NEUTRAL,HIGH,HIGH,"추천 당시 높은 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -7.62% (MFE +8.71% / MAE -9.03%). 복기: 의미 있는 상승 이후 손절가가 좁아 되돌림에 청산됐습니다. [STOP_TOO_TIGHT] 유형으로 기록합니다.",2026-06-26T07:28:06
281d1fffdb5b7b17b500e4ce,PENDING,PENDING,True,2026-06-23,509.589067,,,,,8.2258,-1.0825,3,3,5,0.423,0.1281,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
969902f716d5bf65f470381e,PENDING,PENDING,True,2026-06-23,509.589067,,,,,8.2258,-1.0825,3,5,20,0.2617,0.1039,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
9e13466e5188865437826442,PENDING,PENDING,True,2026-06-23,167.167,,,,,1.6177,-10.8508,3,10,60,0.0391,0.7364,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
dfb3635b47093845194c3293,PENDING,PENDING,True,2026-06-23,1018.7177,,,,,9.0695,-6.3516,3,10,60,0.2228,0.4289,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
9612cfdde17a7acdc6c8b3cf,PENDING,PENDING,True,2026-06-23,105.31521,,,,,0.7414,-11.7955,3,10,60,0.0196,0.8733,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
609292d9e056df4718a38711,EVALUATED,STOP_HIT,True,2026-06-23,167.167,2026-06-25,155.688,-6.5868,-6.8668,1.6177,-10.8508,3,3,5,0.0774,1.2199,MARKET_GAP,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -6.87% (MFE +1.62% / MAE -10.85%). 복기: 추천 후 갭 발생으로 예상 진입가와 실제 체결가 사이에 괴리가 생겼습니다. [MARKET_GAP] 유형으로 기록합니다.",2026-06-26T07:28:06
f60e962b1252080f28cc1b2c,PENDING,PENDING,True,2026-06-23,319.06875,,,,,9.8008,-4.6275,3,3,5,0.4044,0.4504,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e670fd74d0c21ee1a3d9a9bb,PENDING,PENDING,True,2026-06-23,1018.7177,,,,,9.0695,-6.3516,3,3,5,0.4389,0.7127,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
51f35a4e2ac53ed818d9ec57,PENDING,PENDING,True,2026-06-23,167.167,,,,,1.6177,-10.8508,3,5,20,0.0479,0.9662,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e730674644a92fc9d70a72f6,PENDING,PENDING,True,2026-06-23,1115.93482,,,,,12.5742,-11.0978,3,5,20,0.3192,0.8427,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
51f7dbb12a0a2f6cca10ee6e,PENDING,PENDING,True,2026-06-23,319.06875,,,,,9.8008,-4.6275,3,5,20,0.2535,0.362,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
5e0200a475e47c26e428bbfa,PENDING,PENDING,True,2026-06-23,1018.7177,,,,,9.0695,-6.3516,3,5,20,0.2728,0.5736,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
24a4f4ddb4b48d0bb357d4d6,PENDING,PENDING,True,2026-06-23,409.929509,,,,,2.8092,-1.5191,3,10,60,0.2245,0.3396,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:06
ba3d32a85a08a038e1ed1a32,PENDING,PENDING,True,2026-06-23,1018.7177,,,,,9.0695,-6.3516,3,10,60,0.2228,0.4289,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
950d93ccc1a61af0e35b75f9,EVALUATED,STOP_HIT,True,2026-06-23,167.167,2026-06-25,155.688,-6.5868,-6.8668,1.6177,-10.8508,3,3,5,0.0774,1.2199,MARKET_GAP,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -6.87% (MFE +1.62% / MAE -10.85%). 복기: 추천 후 갭 발생으로 예상 진입가와 실제 체결가 사이에 괴리가 생겼습니다. [MARKET_GAP] 유형으로 기록합니다.",2026-06-26T07:28:06
28abcf83e1bf57bc8a2ca711,PENDING,PENDING,True,2026-06-23,319.06875,,,,,9.8008,-4.6275,3,3,5,0.4044,0.4504,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
252ce977117c875f3dd110a4,PENDING,PENDING,True,2026-06-23,167.167,,,,,1.1099,-11.2964,3,5,20,0.0336,0.9676,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
779b474cc9b839c755ac244c,PENDING,PENDING,True,2026-06-23,1121.51039,,,,,12.0146,-11.5397,3,5,20,0.3104,0.8484,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
c0bf2e66f65c557099526d19,PENDING,PENDING,True,2026-06-23,320.66034,,,,,9.2558,-5.1008,3,5,20,0.2437,0.3859,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
f0481cc3260540c2b9190e6f,PENDING,PENDING,True,2026-06-23,1023.81279,,,,,8.5267,-6.8176,3,5,20,0.2617,0.592,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
dba0bb389880e562c8f1f3bd,PENDING,PENDING,True,2026-06-23,990.83985,,,,,6.7909,-2.0003,3,5,20,0.3731,0.2962,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
a6e5b85d2f4c403c90f09045,PENDING,PENDING,True,2026-06-23,314.223914,,,,,3.2415,-2.1458,3,10,60,0.1178,0.2147,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
31227ecd3f3171e99cc61623,PENDING,PENDING,True,2026-06-23,421.971538,,,,,2.3203,-3.7999,3,10,60,0.0941,0.4238,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
b924464651fa92f8402f37b8,PENDING,PENDING,True,2026-06-23,47.047,,,,,13.9435,-4.4226,3,10,60,0.8346,0.5625,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
360d5c57def1380b27a5c4ca,PENDING,PENDING,True,2026-06-23,47.047,,,,,13.9435,-4.4226,3,3,5,0.6102,0.4463,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
fa8f22d2c7553d13db86071e,PENDING,PENDING,True,2026-06-23,314.223914,,,,,3.2415,-2.1458,3,3,5,0.2293,0.3528,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
4fef89dbe41c86185dc32654,PENDING,PENDING,True,2026-06-23,421.971538,,,,,2.3203,-3.7999,3,3,5,0.1834,0.7085,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
ce85310fece953077726c463,PENDING,PENDING,True,2026-06-23,47.047,,,,,13.9435,-4.4226,3,5,20,0.375,0.3699,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
ed06897f4e3772d0385071e0,PENDING,PENDING,True,2026-06-23,314.223914,,,,,3.2415,-2.1458,3,5,20,0.1433,0.2905,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:06
2989fb4c59944eec076919ca,PENDING,PENDING,True,2026-06-23,421.971538,,,,,2.3203,-3.7999,3,5,20,0.1155,0.5584,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
a9ccb5e8ef9b4b8e468fbbc6,PENDING,PENDING,True,2026-06-25,446946.5,,,,,10.0,3.7647,1,10,60,0.3497,0.3302,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
64b57ad82fce395aea2e8d1c,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
ebd5938f5be4f2ca381fa00f,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
35e674540ce8a5f117069170,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
bae0d3a8aa0e0318d927b86c,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
fcab1fcaf570c3e820298a9c,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
3decaaf541ad24cb660b8d0d,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
252afb684357da8d45535d12,PENDING,PENDING,True,2026-06-25,254254.0,,,,,9.0909,2.0661,1,10,60,0.2338,0.1461,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
6c7618c0d7954bc59ae44954,PENDING,PENDING,True,2026-06-25,1384383.0,,,,,12.176,6.9128,1,10,60,0.3672,0.5733,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e06da78ccebb17ff78341c1a,PENDING,PENDING,True,2026-06-25,446946.5,,,,,10.0,3.7647,1,10,60,0.5682,0.4662,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
c33e6c94c0c3f52ef405bc15,PENDING,PENDING,True,2026-06-25,2077075.0,,,,,5.1256,-1.2563,1,10,60,0.2912,0.1556,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
4062909b199aba44422fe91b,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,HIGH,HIGH,Entry window still open.,2026-06-26T07:28:06
ed8041ee2925debb45ebd502,PENDING,PENDING,True,2026-06-25,254254.0,,,,,9.0909,2.0661,1,3,5,0.4593,0.2436,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
e15c26ba44d9495c847effda,PENDING,PENDING,True,2026-06-25,1384383.0,,,,,12.176,6.9128,1,3,5,0.7213,0.9555,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
fbe8bb790c3c27be1b0cdfbc,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
c8e3aacd841836dc03b93c89,PENDING,PENDING,True,2026-06-25,446946.5,,,,,10.0,3.7647,1,5,20,0.2476,0.2797,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
129864ac3f45276a7c086297,PENDING,PENDING,True,2026-06-25,254254.0,,,,,9.0909,2.0661,1,5,20,0.2858,0.1948,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
bdbdc20022ccfd770ceee50a,PENDING,PENDING,True,2026-06-25,1384383.0,,,,,12.176,6.9128,1,5,20,0.4488,0.7644,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
dfee8c707f16e06eb1f8361f,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
c3592031a1312d34148b36d3,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:06
e05b3a8b11c71809a334bd59,PENDING,PENDING,True,2026-06-24,234.99476,,,,,4.183,-0.8136,2,10,60,0.2868,0.1497,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:06
79c2cccf176dd7158a2632d5,PENDING,PENDING,True,2026-06-24,103.2031,,,,,1.1348,-9.9903,2,10,60,0.0293,0.7305,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
d83685df1e8b7f01eb204007,PENDING,PENDING,True,2026-06-24,28.9289,,,,,0.0346,-11.5571,2,10,60,0.0009,0.8564,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
360d914b42b44d130de2e5ae,PENDING,PENDING,True,2026-06-25,1051.59054,,,,,5.6599,-4.6843,1,10,60,0.1463,0.3335,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
42095a4ebb46b00ad3857579,PENDING,PENDING,True,2026-06-24,593.593,,,,,12.8533,-3.9646,2,10,60,0.33,0.2799,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
931df84e924eac7cc61a1210,PENDING,PENDING,True,2026-06-24,405.405,,,,,6.1506,-4.9086,2,5,20,0.1448,0.3488,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
6e2ac63190f0fcc712b1c17a,PENDING,PENDING,True,2026-06-24,309.78948,,,,,13.0897,-1.1245,2,5,20,0.3389,0.086,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
0fa2a558b9863942bf7f7a17,PENDING,PENDING,True,2026-06-24,428.20778,,,,,2.9454,-8.5581,2,5,20,0.0899,0.7826,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
3a333d4cb7e0b88cfb6c3186,EVALUATED,STOP_HIT,True,2026-06-24,28.9289,2026-06-25,25.948,-10.0346,-10.3042,0.0346,-11.5571,2,5,20,0.0011,1.1517,OVEREXTENDED_ENTRY,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -10.30% (MFE +0.03% / MAE -11.56%). 복기: 진입 시점이 고점 부근이거나 이미 과매수 구간이었습니다. [OVEREXTENDED_ENTRY] 유형으로 기록합니다.",2026-06-26T07:28:06
1a9341be3dd897260ce0ad73,PENDING,PENDING,True,2026-06-24,103.2031,,,,,1.1348,-9.9903,2,5,20,0.0356,0.9279,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
73036a42ccf1121cfde4a3dd,EVALUATED,STOP_HIT,True,2026-06-24,120.12,2026-06-25,109.78,-8.3333,-8.6081,0.7805,-9.7067,2,10,60,0.0351,1.0633,OVEREXTENDED_ENTRY,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -8.61% (MFE +0.78% / MAE -9.71%). 복기: 진입 시점이 고점 부근이거나 이미 과매수 구간이었습니다. [OVEREXTENDED_ENTRY] 유형으로 기록합니다.",2026-06-26T07:28:06
b721a6d1e9c84a6c3501aece,PENDING,PENDING,True,2026-06-24,87.237152,,,,,1.5735,0.7983,2,10,60,0.3809,0.4825,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
5d2e6011924bf01d19d12943,PENDING,PENDING,True,2026-06-24,234.99476,,,,,4.183,-0.8136,2,10,60,0.2868,0.1497,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:06
c1ddd77550ca6ce841c0479a,PENDING,PENDING,True,2026-06-24,103.2031,,,,,1.1348,-9.9903,2,10,60,0.0293,0.7305,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
fef4ebe01e8fa8af8b103efd,PENDING,PENDING,True,2026-06-24,28.9289,,,,,0.0346,-11.5571,2,10,60,0.0009,0.8564,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
bd59930db84d8b5df9adf989,PENDING,PENDING,True,2026-06-24,309.78948,,,,,13.0897,-1.1245,2,3,5,0.5436,0.1071,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
59b1422198b53875283e8f22,PENDING,PENDING,True,2026-06-24,311.34103,,,,,12.5261,-1.6172,2,5,20,0.3303,0.1197,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:06
8f59010dee0658d4a1c7bae6,PENDING,PENDING,True,2026-06-24,324.053741,,,,,6.81,-3.1541,2,10,60,0.1767,0.2265,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:06
718c7d93ea5ed33cd5efee77,PENDING,PENDING,True,2026-06-24,1752.170464,,,,,4.2061,-2.8473,2,10,60,0.1292,0.2403,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
f24c01e8b0bb851fbb208e7a,PENDING,PENDING,True,2026-06-24,434.413991,,,,,3.4915,-1.0954,2,10,60,0.1308,0.1133,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
858d3fe2898fdaf4362d0b96,PENDING,PENDING,True,2026-06-24,405.41502,,,,,5.11,-1.177,2,10,60,0.2119,0.1352,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
34965caba5a05b745a926aa9,PENDING,PENDING,True,2026-06-24,139.199058,,,,,6.0641,-0.072,2,10,60,0.3801,0.0127,,,횡보장,,HIGH,MED,Evaluation window still open.,2026-06-26T07:28:07
55b44c8439ce5fc9da20746c,PENDING,PENDING,True,2026-06-24,120.12,,,,,0.7805,-9.7067,2,3,5,0.0305,0.9004,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
a1ed644dadbf0afea4a497d1,PENDING,PENDING,True,2026-06-24,324.053741,,,,,6.81,-3.1541,2,3,5,0.3458,0.3815,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
1d44b1810e461b1f78c09389,PENDING,PENDING,True,2026-06-24,1752.170464,,,,,4.2061,-2.8473,2,3,5,0.2539,0.3993,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
dfc13b1e48655e020b07da04,PENDING,PENDING,True,2026-06-24,434.413991,,,,,3.4915,-1.0954,2,3,5,0.2557,0.1894,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
a1015e95a76ee8c0d04e5158,PENDING,PENDING,True,2026-06-24,405.41502,,,,,5.11,-1.177,2,3,5,0.4165,0.2242,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
08d5f1b67725731629dc2033,PENDING,PENDING,True,2026-06-24,120.12,,,,,0.7805,-9.7067,2,5,20,0.0189,0.6891,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
b8de86b694c0a825ef4b5761,PENDING,PENDING,True,2026-06-24,324.053741,,,,,6.81,-3.1541,2,5,20,0.2175,0.3013,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
dd3fcc2e2454d9172ffd5cd6,PENDING,PENDING,True,2026-06-24,1752.170464,,,,,4.2061,-2.8473,2,5,20,0.158,0.321,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
de15d5d78a41950e4b1df603,PENDING,PENDING,True,2026-06-24,434.413991,,,,,3.4915,-1.0954,2,5,20,0.1595,0.1531,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
75825f1efbe1afdf96e2f937,PENDING,PENDING,True,2026-06-24,405.41502,,,,,5.11,-1.177,2,5,20,0.2598,0.1815,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
3e6f81c451df7dd87146fddf,PENDING,PENDING,False,,,,,,,,,0,,,,,,,횡보장,,MED,HIGH,Entry window still open.,2026-06-26T07:28:07
d9f1ac84a5ac680cc2692cb4,PENDING,PENDING,True,2026-06-24,87.237152,,,,,0.8038,0.0345,2,10,60,0.047,0.0042,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
aa6eea63a08a58187dffedaf,PENDING,PENDING,True,2026-06-24,90.990902,,,,,5.2481,-3.1357,2,10,60,0.2064,0.3206,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
343d69d433bd3bbcb5cc8823,PENDING,PENDING,True,2026-06-24,428.66824,,,,,2.8349,-8.6564,2,10,60,0.0724,0.6053,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
f941a3fa15c53af2f8b20707,PENDING,PENDING,True,2026-06-24,268.59833,,,,,8.2361,-3.4771,2,10,60,0.2882,0.3076,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
55b609324a29bc6752a6030e,PENDING,PENDING,True,2026-06-24,268.59833,,,,,8.2361,-3.4771,2,3,5,0.2774,0.2718,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
b85cfa505064fee9c46eb835,PENDING,PENDING,True,2026-06-24,396.26587,,,,,8.5988,-2.7155,2,3,5,0.3238,0.2396,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
