prediction_id,date,market,ticker,decision,simulated_entry,simulated_exit,stop_loss,target_price,max_profit_pct,max_loss_pct,final_pnl_pct,stop_triggered,target_triggered,hold_or_exit,result_label
d5b62f9c,2026-05-15,미국주식,LITE,관망 우위,964.093397820706,966.295,918.3938312515874,1075.4945273805315,,,0.2283598440016909,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d4181745,2026-05-15,미국주식,CAT,돌파 확인 후 접근,897.5846611460458,885.98,854.3323326841056,960.3005374158593,,,-1.2928764993854536,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b3ad4d7d,2026-05-15,미국주식,NBIS,관망 우위,217.2288244647472,219.01,207.60638970847563,231.6510513584676,,,0.819953585644817,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
320e122b,2026-05-15,미국주식,RKLB,돌파 확인 후 접근,129.93317733313506,123.79,116.76222005497216,149.03106538647123,,,-4.7279512894421005,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
e3c8c4d7,2026-05-15,미국주식,ASTS,관망 우위,80.38830831657566,79.21,76.72324709891397,85.70264708218511,,,-1.4657707585229884,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
83cd6eaa,2026-05-15,미국주식,IONQ,관망 우위,52.80259948669966,51.945,50.37014273312876,58.49379887280704,,,-1.6241614902229973,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
904f609a,2026-05-15,미국주식,HUT,관망 우위,100.81450595559288,101.31,89.09772145160588,117.80384348637408,,,0.4914908223875747,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
dfefa2d5,2026-05-15,미국주식,IWM,눌림목 매수 가능,280.1633891902732,278.1,276.80142851998994,287.48306090104234,,,-0.7364949418397604,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7c73946f,2026-05-15,미국주식,AVGO,관망 우위,424.6985689626384,425.87,416.00705861573726,437.3012589656449,,,0.2758264621006256,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f66f8177,2026-05-15,미국주식,ANET,돌파 확인 후 접근,145.62872581931194,145.485,140.86266650588036,160.88418759272466,,,-0.09869331651658486,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
293bd556,2026-05-15,미국주식,ALAB,관망 우위,215.0214254202185,236.2938469829751,206.0146119899078,229.75796167501008,,,9.893163679472284,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
128ac275,2026-05-15,미국주식,COHR,관망 우위,377.7140321184703,382.41,340.24660612340284,432.0417998113181,,,1.2432601074393812,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
64f8ff84,2026-05-15,미국주식,DDOG,관망 우위,199.97810716413304,207.29,193.72941032847007,209.0387175758442,,,3.656346656919651,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
a669d094,2026-05-15,미국주식,HOOD,눌림목 매수 가능,76.92510649080538,77.3,74.65856360311739,82.03750021697753,,,0.4873487035593982,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
8d21ad51,2026-05-15,미국주식,VRT,관망 우위,358.283716071305,368.925,333.5160833919393,394.1967834563852,,,2.9700718875476984,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
467b9efd,2026-05-15,미국주식,ETN,눌림목 매수 가능,401.5024268254121,398.645,392.5018597016358,432.554047132913,,,-0.7116835751168726,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
cf13aabf,2026-05-15,미국주식,QUBT,관망 우위,10.882687960965942,10.69,10.337791542509091,12.396735731313344,,,-1.7705916190657756,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
15f60c23,2026-05-15,미국주식,AVAV,돌파 확인 후 접근,162.24888801870574,157.65,151.69826911059016,177.54728543547333,,,-2.834465046179868,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f35af952,2026-05-15,미국주식,ACHR,관망 우위,6.088427235559055,6.12,5.885994159578546,6.456304357825057,,,0.5185701203185289,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f1f37abe,2026-05-15,미국주식,JOBY,관망 우위,10.234608417163749,10.3463,9.813262203779336,11.038443133610834,,,1.0913127135273817,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
268e301e,2026-05-15,미국주식,TEM,눌림목 매수 가능,44.13107602797403,44.035,42.49280871554596,48.26954576535676,,,-0.21770606253319613,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f7fbec92,2026-05-18,한국주식,222800,비중 축소 우선,93121.24308056872,100400.0,88270.21122517518,117817.40525348128,,,7.816430149169817,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
bb6d4f31,2026-05-18,한국주식,131970,비중 축소 우선,163184.1288,173400.0,138801.89470714287,198538.36823464284,,,6.260333817463737,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b45c4559,2026-05-18,미국주식,NVDA,비중 축소 우선,224.4734796845464,223.44,212.6116405717455,240.343944092918,,,-0.4604016857575943,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4fa58251,2026-05-18,미국주식,TSLA,비중 축소 우선,414.6294547319176,409.9608,405.2917420519765,430.8211445789436,,,-1.1259824111955918,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f9b3942e,2026-05-18,미국주식,PLTR,손절 우선,132.21519691719172,134.44,129.11051863762054,136.8307786440283,,,1.6827135871542165,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
cb4a9bf7,2026-05-18,미국주식,INTC,비중 축소 우선,109.36315983227632,108.9087,102.39755303022636,130.68298220144004,,,-0.4155511170062298,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
8f7350a5,2026-05-18,미국주식,SNDK,손절 우선,1358.4941663833374,1324.0,1193.11307188995,1589.506121255056,,,-2.5391471849430025,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f359a71a,2026-05-18,미국주식,CAT,비중 축소 우선,868.3600168495212,851.1222621940301,851.1222621940301,917.371462941354,,,-1.985093085933532,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
60e4af80,2026-05-18,미국주식,CRCL,손절 우선,109.73591783475322,111.5501,103.33464525976876,118.36316537160404,,,1.6532254899245258,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ed46c683,2026-05-18,미국주식,NBIS,비중 축소 우선,210.12391451310515,200.5,184.78249548840307,246.8689720989232,,,-4.580113851108036,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f5e78035,2026-05-18,미국주식,RKLB,관망 우위,127.10799916626486,131.0,112.85826044197692,146.95738465474173,,,3.06196373105061,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ec7c60a8,2026-05-18,미국주식,ASTS,관망 우위,84.56760903835048,87.16,76.55428913061878,96.18692290456144,,,3.0654655974415634,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7bad1cfd,2026-05-18,미국주식,IONQ,관망 우위,51.88289488886908,49.1,46.4864141221873,59.3793991445546,,,-5.363800333096136,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
06d62908,2026-05-18,미국주식,LUNR,관망 우위,33.98564615910458,34.12,29.839618917244177,39.99738565980217,,,0.39532525074390534,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d53adaa6,2026-05-18,미국주식,OKLO,관망 우위,62.45410286211331,58.82363174923227,58.82363174923227,67.34583540292398,,,-5.81302259820532,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
a3eccac1,2026-05-18,미국주식,HUT,비중 축소 우선,95.54431492688556,95.55,83.00858632330603,113.09565523436444,,,0.005950195067905284,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
0a493811,2026-05-18,미국주식,IREN,비중 축소 우선,52.25295900918304,49.26826323233991,49.26826323233991,56.5807678856056,,,-5.7120129336954655,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
dffd7298,2026-05-18,미국주식,SOXX,비중 축소 우선,494.60102570760847,498.54,467.5603158312513,533.8100550283264,,,0.7963942829993576,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d438e02c,2026-05-18,미국주식,AVGO,손절 우선,419.2769621279962,420.65,398.3306102264408,449.6491723852516,,,0.3274775377676509,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b5730e60,2026-05-18,미국주식,MU,비중 축소 우선,734.5473682107543,689.96,655.993709827261,843.7836969160519,,,-6.070046690026576,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d67e8040,2026-05-18,미국주식,MRVL,관망 우위,180.3976679105465,169.39,164.66690544825985,203.20727348086217,,,-6.101890361467898,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
3540150d,2026-05-18,미국주식,ARM,관망 우위,206.8410952785509,216.19,198.02743056287687,235.536179706714,,,4.519848779982039,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b85717d3,2026-05-18,미국주식,SMCI,손절 우선,29.85098555155244,30.88,28.64086509554733,31.431829081589672,,,3.447170769857699,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
abaa8c3a,2026-05-18,미국주식,ANET,관망 우위,141.8345237591276,141.798,137.09471186961446,147.8893611184276,,,-0.0257509653923349,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7a788da6,2026-05-18,미국주식,ALAB,관망 우위,234.6984815248532,224.6529613537479,224.6529613537479,249.26448577295585,,,-4.28018115236145,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
5b1d97c0,2026-05-18,미국주식,CRDO,손절 우선,166.29232627402146,157.98785709099906,157.98785709099906,181.3152831219411,,,-4.993898016278909,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
c9b7ebba,2026-05-18,미국주식,COHR,손절 우선,364.40160310377786,362.65,334.1141775792561,406.0726190787056,,,-0.4806793079005889,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
15e50ad3,2026-05-18,미국주식,MSFT,비중 축소 우선,420.6319856567045,423.3632,414.375642546867,432.4632827907233,,,0.6493120914310424,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
02976a73,2026-05-18,미국주식,APP,관망 우위,504.6625978797671,493.2,476.7688264428676,545.1085664632714,,,-2.271338896110941,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
1918358b,2026-05-18,미국주식,NET,비중 축소 우선,194.5411548325398,201.54,186.2362098759769,206.583325019556,,,3.5976167477183685,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
5c39d0cd,2026-05-18,미국주식,DDOG,관망 우위,208.86123999266644,206.0,198.1549508804869,223.1512397296974,,,-1.369923875184742,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f1f99336,2026-05-18,미국주식,SNOW,비중 축소 우선,156.67315033450035,164.8,152.3935237494921,176.39558911024704,,,5.187136180097651,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
6b2b80ac,2026-05-18,미국주식,MDB,비중 축소 우선,312.2558548914532,331.2178283178717,297.9153402482802,331.2178283178717,,,6.072575783410072,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
5dabf0ca,2026-05-18,미국주식,RDDT,비중 축소 우선,156.79225848292174,158.5,151.32030584498173,176.30442497519516,,,1.0891746401269442,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ab43186e,2026-05-18,미국주식,DUOL,비중 축소 우선,113.04908792620144,113.8775,104.617192491749,124.58632195647364,,,0.7327897013546414,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
32a6dbaf,2026-05-18,미국주식,HOOD,비중 축소 우선,76.35078258048091,79.8594013512823,73.9310454971696,79.8594013512823,,,4.595393330910502,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
d73cfa01,2026-05-18,미국주식,COIN,비중 축소 우선,191.0079127585011,189.5,183.22066205323569,211.1012132897788,,,-0.7894504142389236,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
1facc4c0,2026-05-18,미국주식,CEG,관망 우위,267.0207652365666,259.13556206308465,259.13556206308465,284.2440447474475,,,-2.9530299512459557,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
3ceeee06,2026-05-18,미국주식,RGTI,손절 우선,17.312943625861,16.46006812184895,16.46006812184895,18.54961310667847,,,-4.926230469196923,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
45457483,2026-05-18,미국주식,QUBT,손절 우선,10.229453755639508,9.62635986607953,9.62635986607953,11.103939895501474,,,-5.8956607455944665,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
e18f0e6c,2026-05-18,미국주식,ACHR,관망 우위,6.099979244972901,5.95,5.573701013309418,6.863082680884951,,,-2.458684512680942,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c7731ef5,2026-05-18,미국주식,JOBY,손절 우선,10.20475886827853,10.33,9.774447873626183,11.021806840176357,,,1.227281637303368,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c0b78dcf,2026-05-18,미국주식,HIMS,손절 우선,23.54323702251694,22.41353552731436,22.41353552731436,25.47326733879556,,,-4.798411935122282,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
f66a3c1d,2026-05-18,미국주식,TEM,관망 우위,43.73437369365421,43.78,42.064539259081016,49.47347142929402,,,0.1043259626064108,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
3be8733a,2026-05-18,미국주식,SMH,비중 축소 우선,548.9918555852803,548.0475,523.1272118593921,583.2698632483851,,,-0.17201631967262987,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ccca76bb,2026-05-19,한국주식,373220,비중 축소 우선,401012.6826213521,400000.0,388502.09787990863,419153.030496445,,,-0.2525313201398926,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d3b86a60,2026-05-19,한국주식,375500,손절 우선,75578.52870101314,79817.80860353142,72350.45581020068,79817.80860353142,,,5.609106151416055,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
68f75fc8,2026-05-19,한국주식,047810,비중 축소 우선,160229.27536472818,167460.03016371297,155242.54791715246,167460.03016371297,,,4.512755102040811,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
8787bde0,2026-05-19,한국주식,005380,비중 축소 우선,653776.2752916145,627239.9456518693,627239.9456518693,692253.9532692451,,,-4.058931264813603,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
57496615,2026-05-19,한국주식,009540,비중 축소 우선,404495.8257238334,400000.0,391860.61639416736,437636.7966682988,,,-1.1114640591873282,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
5b81707b,2026-05-19,한국주식,042700,비중 축소 우선,301433.0742477094,282250.5064256253,282250.5064256253,345824.0758631778,,,-6.363789995493463,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
bc2dd9fc,2026-05-19,한국주식,095340,비중 축소 우선,201243.0304301714,197300.0,192258.9665716816,221254.2744716672,,,-1.9593376335781176,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
fab5e45d,2026-05-19,한국주식,036930,관망 우위,182901.4644769584,176900.0,153637.230160645,226797.81595142843,,,-3.2812555624531226,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
0073943c,2026-05-19,한국주식,000990,비중 축소 우선,158456.00155664908,157300.0,139855.5554859429,196203.50796096592,,,-0.729541036813175,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
13942ac4,2026-05-19,한국주식,009150,비중 축소 우선,978453.6008973412,987000.0,872838.0285308398,1131596.180828768,,,0.8734598242390756,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
99664eb3,2026-05-19,한국주식,267260,손절 우선,1110831.685312892,1063767.6463850911,1063767.6463850911,1218644.490760605,,,-4.236828994893516,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
5592504c,2026-05-19,한국주식,103590,손절 우선,103053.54896130794,105000.0,86564.98112749867,126263.68147256956,,,1.8887763287248616,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
6ac058cd,2026-05-19,한국주식,064350,비중 축소 우선,198985.4926464466,195600.0,189851.7120418233,211062.21241327305,,,-1.7013766186773638,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
77eb5d8f,2026-05-19,한국주식,329180,비중 축소 우선,598478.1339302952,632333.8392674718,575804.4993645138,632333.8392674718,,,5.656966130882868,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
dd5aa836,2026-05-19,한국주식,042660,손절 우선,112368.81604219592,111900.0,109303.8339021849,127268.51349409978,,,-0.4172118731053165,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
b5a29314,2026-05-19,한국주식,277810,손절 우선,701075.5870096827,666000.0,659393.0050723347,761515.3308188373,,,-5.003110600283711,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
2c9e7f60,2026-05-19,한국주식,108490,비중 축소 우선,298733.4257461344,278003.7387389724,278003.7387389724,326983.11881103355,,,-6.939192343604105,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
e163b616,2026-05-19,한국주식,000270,비중 축소 우선,161737.15673000988,156341.17862196252,156341.17862196252,174688.4501819283,,,-3.3362637362637337,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
6983c2d6,2026-05-19,한국주식,012330,비중 축소 우선,532032.2239373658,525000.0,474654.3078995671,659575.6288005685,,,-1.3217665436358383,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c3b30c5a,2026-05-19,한국주식,035720,관망 우위,41727.04455241143,41600.0,40690.18752662018,43681.885260307696,,,-0.3044657338524326,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4b674efd,2026-05-19,한국주식,018260,관망 우위,177825.86629619182,172611.49763332214,172611.49763332214,185094.00706828423,,,-2.9322891947476726,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
359ab955,2026-05-19,한국주식,402340,손절 우선,1016812.2805213477,1020000.0,887074.3562763539,1198305.143187867,,,0.3135012764615696,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
53772591,2026-05-19,한국주식,000100,관망 우위,81540.1317921802,81300.0,79944.21207499898,89171.6575118011,,,-0.2944952220487185,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
5023b3b0,2026-05-19,한국주식,214450,관망 우위,302832.8040257404,320028.07909014507,290973.9936364957,320028.07909014507,,,5.678141481311605,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
740c2b0d,2026-05-19,한국주식,006400,손절 우선,575173.4253047028,609904.3718793526,548894.8237452114,609904.3718793526,,,6.038343401601143,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
ecbe5537,2026-05-19,한국주식,051910,비중 축소 우선,367976.727910671,354566.9287300121,354566.9287300121,392177.9014319603,,,-3.6441976254308672,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
7a5f9640,2026-05-19,한국주식,005490,비중 축소 우선,454203.8910244058,437516.347573702,437516.347573702,475769.6244682728,,,-3.674020364085151,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
81cb6e92,2026-05-19,한국주식,003670,비중 축소 우선,229106.9848601983,218806.69315323696,218806.69315323696,242700.17459219816,,,-4.495843596059112,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
f12b1536,2026-05-19,한국주식,247540,비중 축소 우선,185858.3219443214,182400.0,178192.4331364851,196973.860715684,,,-1.8607302100561385,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
343fc269,2026-05-19,한국주식,086520,비중 축소 우선,121131.16480866545,121600.0,116492.53446634172,131700.55416158348,,,0.3870475381584137,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
4ad62d23,2026-05-19,한국주식,066970,비중 축소 우선,156995.07120090845,157000.0,148621.65139313234,169136.52992218378,,,0.0031394610377599,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
20d01572,2026-05-19,한국주식,006360,비중 축소 우선,30297.7137521257,29950.0,28818.381504126497,32733.35325009619,,,-1.1476567340045651,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
027900a1,2026-05-19,한국주식,105560,관망 우위,149628.84095277713,155283.76063643876,147023.9579092995,153480.14073195236,,,3.779297926558378,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
af46ebef,2026-05-19,미국주식,GOOGL,비중 축소 우선,393.3062112367736,386.9694319454888,386.9694319454888,406.90949194729376,,,-1.61115667900551,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
9ca89978,2026-05-19,미국주식,TSLA,관망 우위,401.2287015879509,404.13,391.64752503978207,412.8382398410904,,,0.7231034072504139,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
674cfe32,2026-05-19,미국주식,INTC,비중 축소 우선,106.15203875938548,112.0,100.9015292734906,113.46688097975944,,,5.509042792734364,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
de197af5,2026-05-19,미국주식,LITE,관망 우위,861.197895087248,891.81,813.3381542610279,925.4762494291982,,,3.554595881780531,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f342ef97,2026-05-19,미국주식,CRCL,관망 우위,109.76159279115176,111.11,103.03877756669284,118.8523716548508,,,1.2284872828093096,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7da82d97,2026-05-19,미국주식,RKLB,관망 우위,122.61614111822692,126.1,108.6759976441196,142.0437877353263,,,2.841272649751647,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
98d9fffe,2026-05-19,미국주식,ASTS,관망 우위,84.9359161539033,80.96146147735789,80.96146147735789,90.69887543489416,,,-4.679356927573175,True,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절우선
d0a48f06,2026-05-19,미국주식,IONQ,눌림목 매수 가능,48.09171805087564,48.0,45.457784883643626,51.62541107707359,,,-0.1907148560977067,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ff2ca13c,2026-05-19,미국주식,LUNR,관망 우위,31.365932036335536,32.5196,29.560723697585992,37.99744088203142,,,3.6780924039751417,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
7795e581,2026-05-19,미국주식,OKLO,눌림목 매수 가능,57.02228195763833,55.63,53.53465472311582,61.73790506973364,,,-2.4416454583011005,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
ffa03270,2026-05-19,미국주식,HUT,관망 우위,89.33408835064758,93.0,76.48778734439999,110.37014919484636,,,4.103597760983746,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c9bdfbaf,2026-05-19,미국주식,IREN,관망 우위,47.96205250074661,47.93,45.09527674094084,52.11887735246498,,,-0.0668288763207347,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
63930eef,2026-05-19,미국주식,SOXX,관망 우위,480.8255874837333,499.29,470.2431256132767,530.8381113704,,,3.8401476537251567,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
0ac58fbe,2026-05-19,미국주식,IWM,관망 우위,270.7283811599817,273.31,267.4796405860619,277.14310774301265,,,0.9535826384204248,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
f427ed6c,2026-05-19,미국주식,AMD,관망 우위,398.2841297876212,416.7,359.8611235996033,463.6179951687496,,,4.623802164097968,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
25ab37ca,2026-05-19,미국주식,MU,비중 축소 우선,662.0174940147717,704.54,631.2731955335747,796.7424303793549,,,6.423169533988093,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
d8a74124,2026-05-19,미국주식,MRVL,눌림목 매수 가능,164.54757165712903,177.31470972561695,158.60936790434394,173.1579670986674,,,7.758934355525504,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
628b545d,2026-05-19,미국주식,ARM,관망 우위,209.80340168966163,223.3,201.43246407912773,236.78727638631025,,,6.43297401359697,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
06262cd1,2026-05-19,미국주식,SMCI,관망 우위,30.02047020656504,30.59,28.77916293126354,31.645353744095573,,,1.897138151122002,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
c14d4838,2026-05-19,미국주식,ANET,눌림목 매수 가능,141.929163514958,137.38169533314607,137.38169533314607,147.70611592050307,,,-3.2040407124168446,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
14f1040a,2026-05-19,미국주식,CRDO,관망 우위,151.54949674807366,169.04483622268245,142.97729769667555,163.07729985305164,,,11.544307206570226,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,2차익절
7a7ff658,2026-05-19,미국주식,COHR,관망 우위,348.87222489225866,353.64,333.92110515957035,368.5133160878811,,,1.3666250184329654,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
72b677a8,2026-05-19,미국주식,MSFT,관망 우위,420.7215288988495,432.521943153379,414.429643084909,432.521943153379,,,2.8048039959862825,False,True,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,1차익절
dd0d3b59,2026-05-19,미국주식,AMZN,비중 축소 우선,259.7290985384104,255.7814768772472,255.7814768772472,276.5194689461694,,,-1.519899650588985,True,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,손절
2fcc34da,2026-05-19,미국주식,APP,관망 우위,488.1881086933429,477.3,471.5409266906562,512.3265225972387,,,-2.2303100996223346,False,False,우선진입가 체결 가정 · 손절/익절 동시터치 시 손절 우선,종가청산
