date,market,ticker,open,high,low,close,change_pct,volume,actual_direction,actual_return,created_at
2026-05-15,한국주식,298040,3982000.0,3985000.0,3676000.0,3745000.0,-6.956521739130435,70467.0,down,-6.956521739130435,2026-05-23T08:30:19
2026-05-15,한국주식,006260,501000.0,502000.0,460000.0,472500.0,-6.435643564356436,318123.0,down,-6.435643564356436,2026-05-23T08:30:19
2026-05-15,한국주식,001440,65500.0,65600.0,58600.0,60000.0,-8.396946564885496,6903971.0,down,-8.396946564885496,2026-05-23T08:30:19
2026-05-15,한국주식,103590,132200.0,133200.0,116500.0,119100.0,-10.652663165791449,852881.0,down,-10.652663165791449,2026-05-23T08:30:19
2026-05-15,한국주식,034020,118800.0,118900.0,108400.0,110800.0,-5.3800170794193,5217764.0,down,-5.3800170794193,2026-05-23T08:30:19
2026-05-15,한국주식,012450,1300000.0,1304000.0,1210000.0,1216000.0,-6.891271056661561,169786.0,down,-6.891271056661561,2026-05-23T08:30:19
2026-05-15,한국주식,079550,874000.0,881000.0,827000.0,834000.0,-5.0113895216400905,220911.0,down,-5.0113895216400905,2026-05-23T08:30:19
2026-05-15,한국주식,064350,213500.0,213500.0,197800.0,201500.0,-5.176470588235294,505763.0,down,-5.176470588235294,2026-05-23T08:30:19
2026-05-15,한국주식,272210,115000.0,115100.0,102900.0,104300.0,-10.163652024117141,1061441.0,down,-10.163652024117141,2026-05-23T08:30:19
2026-05-15,한국주식,329180,678000.0,679000.0,620000.0,640000.0,-4.619970193740686,600876.0,down,-4.619970193740686,2026-05-23T08:30:19
2026-05-15,한국주식,010140,30850.0,30850.0,28750.0,29300.0,-2.8192371475953566,8257612.0,down,-2.8192371475953566,2026-05-23T08:30:19
2026-05-15,한국주식,042660,121600.0,124300.0,116500.0,118100.0,-1.910299003322259,2595567.0,down,-1.910299003322259,2026-05-23T08:30:19
2026-05-15,한국주식,277810,847000.0,915000.0,780000.0,810000.0,-3.686087990487515,381329.0,down,-3.686087990487515,2026-05-23T08:30:19
2026-05-15,한국주식,454910,110600.0,138800.0,109500.0,127400.0,19.288389513108616,8437915.0,up,19.288389513108616,2026-05-23T08:30:19
2026-05-15,한국주식,108490,348000.0,371000.0,315000.0,328500.0,-3.6656891495601176,531033.0,down,-3.6656891495601176,2026-05-23T08:30:19
2026-05-15,한국주식,090360,88000.0,97900.0,85100.0,88800.0,9.900990099009901,2043468.0,up,9.900990099009901,2026-05-23T08:30:19
2026-05-15,한국주식,000270,178200.0,184200.0,164900.0,168000.0,-5.670971364402021,2839184.0,down,-5.670971364402021,2026-05-23T08:30:19
2026-05-15,한국주식,012330,671000.0,685000.0,610000.0,629000.0,-3.230769230769231,991930.0,down,-3.230769230769231,2026-05-23T08:30:19
2026-05-15,한국주식,035420,215000.0,216500.0,201000.0,203500.0,-4.460093896713615,997805.0,down,-4.460093896713615,2026-05-23T08:30:19
2026-05-15,한국주식,035720,46400.0,46400.0,43300.0,44000.0,-4.243743199129488,2235112.0,down,-4.243743199129488,2026-05-23T08:30:19
2026-05-15,한국주식,018260,185500.0,212000.0,181900.0,189000.0,3.335155822854018,1858078.0,up,3.335155822854018,2026-05-23T08:30:19
2026-05-15,한국주식,402340,1181000.0,1190000.0,1073000.0,1098000.0,-6.23398804440649,766701.0,down,-6.23398804440649,2026-05-23T08:30:19
2026-05-15,한국주식,207940,1443000.0,1469000.0,1400000.0,1419000.0,-2.070393374741201,82235.0,down,-2.070393374741201,2026-05-23T08:30:19
2026-05-15,한국주식,068270,195500.0,195500.0,186700.0,188800.0,-3.229113275243465,769091.0,down,-3.229113275243465,2026-05-23T08:30:19
2026-05-15,한국주식,196170,396500.0,405000.0,361000.0,369000.0,-4.1558441558441555,706370.0,down,-4.1558441558441555,2026-05-23T08:30:19
2026-05-15,한국주식,000100,90200.0,90500.0,85100.0,86000.0,-3.803131991051454,378828.0,down,-3.803131991051454,2026-05-23T08:30:19
2026-05-15,한국주식,214450,347500.0,348500.0,317500.0,328000.0,-6.552706552706552,140167.0,down,-6.552706552706552,2026-05-23T08:30:19
2026-05-15,한국주식,214150,54100.0,54200.0,49850.0,50500.0,-8.181818181818182,335809.0,down,-8.181818181818182,2026-05-23T08:30:19
2026-05-15,한국주식,006400,629000.0,668000.0,603000.0,614000.0,-3.459119496855346,1100294.0,down,-3.459119496855346,2026-05-23T08:30:19
2026-05-15,한국주식,051910,393000.0,409500.0,367000.0,374000.0,-4.713375796178345,407694.0,down,-4.713375796178345,2026-05-23T08:30:19
2026-05-15,한국주식,005490,487500.0,505000.0,457000.0,467500.0,-3.905447070914697,713593.0,down,-3.905447070914697,2026-05-23T08:30:19
2026-05-15,한국주식,003670,252500.0,263000.0,231000.0,235500.0,-5.9880239520958085,455373.0,down,-5.9880239520958085,2026-05-23T08:30:19
2026-05-15,한국주식,247540,208000.0,215500.0,188200.0,190500.0,-8.851674641148326,825029.0,down,-8.851674641148326,2026-05-23T08:30:19
2026-05-15,한국주식,086520,140600.0,144800.0,126100.0,129200.0,-9.20590302178496,1869135.0,down,-9.20590302178496,2026-05-23T08:30:19
2026-05-15,한국주식,066970,171500.0,176600.0,156000.0,160200.0,-6.697728596389051,633101.0,down,-6.697728596389051,2026-05-23T08:30:19
2026-05-15,한국주식,000720,167500.0,167500.0,151700.0,155000.0,-8.446544595392794,1149196.0,down,-8.446544595392794,2026-05-23T08:30:19
2026-05-15,한국주식,006360,35600.0,35650.0,31000.0,32000.0,-8.17790530846485,1855086.0,down,-8.17790530846485,2026-05-23T08:30:19
2026-05-15,한국주식,105560,157500.0,159700.0,153300.0,155600.0,-0.2564102564102564,1530297.0,down,-0.2564102564102564,2026-05-23T08:30:19
2026-05-15,한국주식,055550,96600.0,97300.0,93100.0,95100.0,-1.756198347107438,1473275.0,down,-1.756198347107438,2026-05-23T08:30:19
2026-05-15,한국주식,086790,125100.0,126000.0,118100.0,119000.0,-5.928853754940711,1047927.0,down,-5.928853754940711,2026-05-23T08:30:19
2026-05-15,한국주식,138040,110500.0,111500.0,104100.0,105800.0,-3.905540417801998,431262.0,down,-3.905540417801998,2026-05-23T08:30:19
2026-05-18,한국주식,005930,269500.0,288500.0,262000.0,281000.0,3.8817005545286505,33502969.0,up,3.8817005545286505,2026-05-23T08:30:19
2026-05-18,한국주식,000660,1780000.0,1897000.0,1731000.0,1840000.0,1.154480483782298,6038578.0,up,1.154480483782298,2026-05-23T08:30:19
2026-05-18,한국주식,003490,25750.0,25900.0,24750.0,25550.0,-1.9193857965451053,1256495.0,down,-1.9193857965451053,2026-05-23T08:30:19
2026-05-18,한국주식,373220,414500.0,416500.0,391500.0,408000.0,-2.158273381294964,372699.0,down,-2.158273381294964,2026-05-23T08:30:19
2026-05-18,한국주식,375500,76600.0,80100.0,75700.0,79700.0,-0.7471980074719801,633506.0,down,-0.7471980074719801,2026-05-23T08:30:19
2026-05-18,한국주식,047810,162200.0,164400.0,153000.0,161700.0,0.37243947858473,624168.0,up,0.37243947858473,2026-05-23T08:30:19
2026-05-18,한국주식,015760,37950.0,38300.0,36200.0,37650.0,-2.838709677419355,2185726.0,down,-2.838709677419355,2026-05-23T08:30:19
2026-05-18,한국주식,005380,688000.0,697000.0,638000.0,663000.0,-5.285714285714286,2218142.0,down,-5.285714285714286,2026-05-23T08:30:19
2026-05-18,한국주식,009540,406000.0,413500.0,392000.0,410000.0,-1.4423076923076923,285789.0,down,-1.4423076923076923,2026-05-23T08:30:19
2026-05-18,한국주식,042700,337000.0,338000.0,296500.0,317000.0,-14.092140921409213,2398380.0,down,-14.092140921409213,2026-05-23T08:30:19
2026-05-18,한국주식,007660,129300.0,134100.0,120900.0,131500.0,2.734375,1144601.0,up,2.734375,2026-05-23T08:30:19
2026-05-18,한국주식,403870,49550.0,54800.0,49550.0,52200.0,5.454545454545454,3229241.0,up,5.454545454545454,2026-05-23T08:30:19
2026-05-18,한국주식,058470,101100.0,102900.0,96500.0,101000.0,0.0,788704.0,flat,0.0,2026-05-23T08:30:19
2026-05-18,한국주식,095340,225000.0,226500.0,202500.0,209000.0,-6.904231625835189,233027.0,down,-6.904231625835189,2026-05-23T08:30:19
2026-05-18,한국주식,067310,51500.0,53500.0,47900.0,48950.0,-7.466918714555766,3955434.0,down,-7.466918714555766,2026-05-23T08:30:19
2026-05-18,한국주식,036930,152900.0,182200.0,150200.0,182200.0,29.95720399429387,4396177.0,up,29.95720399429387,2026-05-23T08:30:19
2026-05-18,한국주식,000990,165100.0,174600.0,156800.0,170900.0,4.525993883792049,726476.0,up,4.525993883792049,2026-05-23T08:30:19
2026-05-18,한국주식,009150,990000.0,1084000.0,926000.0,1031000.0,2.0792079207920793,1129058.0,up,2.0792079207920793,2026-05-23T08:30:19
2026-05-18,한국주식,011070,720000.0,773000.0,673000.0,760000.0,3.825136612021858,299595.0,up,3.825136612021858,2026-05-23T08:30:19
2026-05-18,한국주식,267260,1137000.0,1174000.0,1073000.0,1147000.0,-2.7141645462256148,195181.0,down,-2.7141645462256148,2026-05-23T08:30:19
2026-05-18,한국주식,010120,247500.0,255500.0,232500.0,253500.0,-2.1235521235521233,1735291.0,down,-2.1235521235521233,2026-05-23T08:30:19
2026-05-18,한국주식,298040,3718000.0,3850000.0,3511000.0,3730000.0,-0.4005340453938585,54945.0,down,-0.4005340453938585,2026-05-23T08:30:19
2026-05-18,한국주식,006260,473500.0,553000.0,443500.0,528000.0,11.746031746031745,523497.0,up,11.746031746031745,2026-05-23T08:30:19
2026-05-18,한국주식,001440,58800.0,59100.0,55000.0,58100.0,-3.166666666666667,5613948.0,down,-3.166666666666667,2026-05-23T08:30:19
2026-05-18,한국주식,103590,114100.0,117200.0,107450.0,113200.0,-4.953820319059614,537311.0,down,-4.953820319059614,2026-05-23T08:30:19
2026-05-18,한국주식,034020,108100.0,113600.0,103500.0,112100.0,1.1732851985559567,4669776.0,up,1.1732851985559567,2026-05-23T08:30:19
2026-05-18,한국주식,012450,1243000.0,1257000.0,1200000.0,1227000.0,0.9046052631578948,160963.0,up,0.9046052631578948,2026-05-23T08:30:19
2026-05-18,한국주식,079550,852000.0,882000.0,810000.0,839000.0,0.5995203836930456,238726.0,up,0.5995203836930456,2026-05-23T08:30:19
2026-05-18,한국주식,064350,205000.0,206500.0,194600.0,201000.0,-0.24813895781637718,537352.0,down,-0.24813895781637718,2026-05-23T08:30:19
2026-05-18,한국주식,272210,105800.0,106900.0,99700.0,106100.0,1.725790987535954,822949.0,up,1.725790987535954,2026-05-23T08:30:19
2026-05-18,한국주식,329180,625000.0,634000.0,590000.0,615000.0,-3.90625,411579.0,down,-3.90625,2026-05-23T08:30:19
2026-05-18,한국주식,010140,28950.0,30050.0,27800.0,29550.0,0.8532423208191127,6497447.0,up,0.8532423208191127,2026-05-23T08:30:19
2026-05-18,한국주식,042660,117900.0,118600.0,111800.0,115800.0,-1.947502116850127,1193666.0,down,-1.947502116850127,2026-05-23T08:30:19
2026-05-18,한국주식,277810,804000.0,805000.0,725000.0,746000.0,-7.901234567901234,257013.0,down,-7.901234567901234,2026-05-23T08:30:19
2026-05-18,한국주식,454910,132100.0,132100.0,112500.0,117900.0,-7.456828885400315,3025824.0,down,-7.456828885400315,2026-05-23T08:30:19
2026-05-18,한국주식,108490,334000.0,338000.0,300000.0,306000.0,-6.8493150684931505,345034.0,down,-6.8493150684931505,2026-05-23T08:30:19
2026-05-18,한국주식,090360,94600.0,96000.0,82300.0,85600.0,-3.6036036036036037,804490.0,down,-3.6036036036036037,2026-05-23T08:30:19
2026-05-18,한국주식,000270,168800.0,170700.0,158600.0,162500.0,-3.273809523809524,1367438.0,down,-3.273809523809524,2026-05-23T08:30:19
2026-05-18,한국주식,012330,612000.0,620000.0,562000.0,571000.0,-9.220985691573928,947011.0,down,-9.220985691573928,2026-05-23T08:30:19
2026-05-18,한국주식,035420,203000.0,203500.0,196700.0,200000.0,-1.71990171990172,890762.0,down,-1.71990171990172,2026-05-23T08:30:19
2026-05-18,한국주식,035720,43750.0,43750.0,41600.0,42450.0,-3.5227272727272725,1876958.0,down,-3.5227272727272725,2026-05-23T08:30:19
2026-05-18,한국주식,018260,189000.0,189000.0,173500.0,180600.0,-4.444444444444445,599783.0,down,-4.444444444444445,2026-05-23T08:30:19
2026-05-18,한국주식,402340,1087000.0,1100000.0,983000.0,1093000.0,-0.45537340619307837,1003190.0,down,-0.45537340619307837,2026-05-23T08:30:19
2026-05-18,한국주식,207940,1415000.0,1415000.0,1356000.0,1386000.0,-2.3255813953488373,54234.0,down,-2.3255813953488373,2026-05-23T08:30:19
2026-05-18,한국주식,068270,188100.0,188700.0,179600.0,183200.0,-2.9661016949152543,630561.0,down,-2.9661016949152543,2026-05-23T08:30:19
2026-05-18,한국주식,196170,377000.0,379500.0,344500.0,357500.0,-3.116531165311653,490438.0,down,-3.116531165311653,2026-05-23T08:30:19
2026-05-18,한국주식,000100,85900.0,86100.0,81800.0,83400.0,-3.0232558139534884,288845.0,down,-3.0232558139534884,2026-05-23T08:30:19
2026-05-18,한국주식,214450,323000.0,324000.0,303500.0,311500.0,-5.0304878048780495,102864.0,down,-5.0304878048780495,2026-05-23T08:30:19
2026-05-18,한국주식,214150,49950.0,50000.0,47250.0,48100.0,-4.752475247524752,325968.0,down,-4.752475247524752,2026-05-23T08:30:19
2026-05-18,한국주식,006400,592000.0,616000.0,565000.0,613000.0,-0.16286644951140067,554836.0,down,-0.16286644951140067,2026-05-23T08:30:19
2026-05-18,한국주식,051910,378500.0,380000.0,351500.0,373000.0,-0.267379679144385,248124.0,down,-0.267379679144385,2026-05-23T08:30:19
2026-05-18,한국주식,005490,460500.0,466000.0,435500.0,463000.0,-0.9625668449197862,503785.0,down,-0.9625668449197862,2026-05-23T08:30:19
2026-05-18,한국주식,003670,232500.0,236500.0,220000.0,232000.0,-1.48619957537155,319699.0,down,-1.48619957537155,2026-05-23T08:30:19
2026-05-18,한국주식,247540,191000.0,194500.0,184100.0,190400.0,-0.05249343832020997,577686.0,down,-0.05249343832020997,2026-05-23T08:30:19
2026-05-18,한국주식,086520,126500.0,129100.0,121100.0,126800.0,-1.8575851393188854,1397434.0,down,-1.8575851393188854,2026-05-23T08:30:19
2026-05-18,한국주식,066970,157100.0,163300.0,150100.0,160500.0,0.18726591760299627,496363.0,up,0.18726591760299627,2026-05-23T08:30:19
2026-05-18,한국주식,000720,143800.0,149700.0,136200.0,144900.0,-6.516129032258064,1238386.0,down,-6.516129032258064,2026-05-23T08:30:19
2026-05-18,한국주식,006360,30300.0,31700.0,29450.0,31500.0,-1.5625,1323499.0,down,-1.5625,2026-05-23T08:30:19
2026-05-18,한국주식,105560,154900.0,155900.0,149300.0,153000.0,-1.6709511568123392,986810.0,down,-1.6709511568123392,2026-05-23T08:30:19
2026-05-18,한국주식,055550,95900.0,96000.0,91100.0,93100.0,-2.1030494216614093,1144734.0,down,-2.1030494216614093,2026-05-23T08:30:19
2026-05-18,한국주식,086790,119000.0,119600.0,113800.0,114200.0,-4.033613445378151,1016492.0,down,-4.033613445378151,2026-05-23T08:30:19
2026-05-18,한국주식,138040,106300.0,107500.0,102700.0,106300.0,0.4725897920604915,295230.0,up,0.4725897920604915,2026-05-23T08:30:19
2026-05-15,미국주식,NVDA,229.75,230.05,224.25,227.84,-3.3511518236531006,53095746.0,down,-3.3511518236531006,2026-05-23T08:30:19
2026-05-15,미국주식,GOOGL,396.28,399.5399,393.18,397.65,-0.8527207873348028,5775296.0,down,-0.8527207873348028,2026-05-23T08:30:19
2026-05-15,미국주식,TSLA,434.095,434.66,424.33,426.405,-3.8111861624636854,15381029.0,down,-3.8111861624636854,2026-05-23T08:30:19
2026-05-15,미국주식,PLTR,132.8,134.9894,132.2901,133.82,0.06730298013641234,10136055.0,up,0.06730298013641234,2026-05-23T08:30:19
2026-05-15,미국주식,INTC,109.785,110.57,106.02,108.915,-6.051065545337176,44972711.0,down,-6.051065545337176,2026-05-23T08:30:19
2026-05-15,미국주식,LITE,941.3,967.005,923.0,966.295,-3.5450831639875493,1593245.0,down,-3.5450831639875493,2026-05-23T08:30:19
2026-05-15,미국주식,SNDK,1321.51,1413.18,1315.75,1403.315,1.4894577161854619,4772866.0,up,1.4894577161854619,2026-05-23T08:30:19
2026-05-15,미국주식,CAT,899.73,899.73,880.21,885.98,-3.720846296887339,588960.0,down,-3.720846296887339,2026-05-23T08:30:19
2026-05-15,미국주식,CRCL,117.49,117.5,111.39,113.06,-8.734256936802943,4696488.0,down,-8.734256936802943,2026-05-23T08:30:19
2026-05-15,미국주식,NBIS,217.4581,228.79,215.5,219.01,-0.967666269747264,7472026.0,down,-0.967666269747264,2026-05-23T08:30:19
2026-05-15,미국주식,RKLB,128.04,130.37,123.5828,123.79,-6.608829007976123,7071209.0,down,-6.608829007976123,2026-05-23T08:30:19
2026-05-15,미국주식,ASTS,78.95,81.7499,77.08,79.21,-4.577764171110568,6052499.0,down,-4.577764171110568,2026-05-23T08:30:19
2026-05-15,미국주식,IONQ,54.58,54.7,51.29,51.945,-9.613713421521185,6654566.0,down,-9.613713421521185,2026-05-23T08:30:19
2026-05-15,미국주식,LUNR,34.902,37.8485,33.8,33.98,-6.955094265952301,4532693.0,down,-6.955094265952301,2026-05-23T08:30:19
2026-05-15,미국주식,OKLO,64.91,65.0,62.302,62.8,-6.561522309991355,2885850.0,down,-6.561522309991355,2026-05-23T08:30:19
2026-05-15,미국주식,HUT,104.4,104.47,99.52,101.31,-7.369482073853133,1111059.0,down,-7.369482073853133,2026-05-23T08:30:19
2026-05-15,미국주식,IREN,56.69,56.79,53.0362,53.51,-8.373290065261372,14241507.0,down,-8.373290065261372,2026-05-23T08:30:19
2026-05-15,미국주식,QQQ,710.105,712.66,705.55,711.78,-1.1128215551563974,11079080.0,down,-1.1128215551563974,2026-05-23T08:30:19
2026-05-15,미국주식,SOXX,511.67,516.63,506.27,513.71,-3.0790763531878973,2423612.0,down,-3.0790763531878973,2026-05-23T08:30:19
2026-05-15,미국주식,IWM,280.27,280.3101,277.52,278.1,-2.232382469510846,6177163.0,down,-2.232382469510846,2026-05-23T08:30:19
2026-05-15,미국주식,AMD,433.34,439.0,426.1901,435.32,-3.1976899748028234,9524565.0,down,-3.1976899748028234,2026-05-23T08:30:19
2026-05-15,미국주식,AVGO,432.422,432.73,422.0,425.87,-3.165148883435815,4867811.0,down,-3.165148883435815,2026-05-23T08:30:19
2026-05-15,미국주식,MU,732.39,749.59,719.0,737.42,-4.972875256761213,17331833.0,down,-4.972875256761213,2026-05-23T08:30:19
2026-05-15,미국주식,MRVL,174.0,182.12,173.34,179.625,-1.6184696031436214,7085326.0,down,-1.6184696031436214,2026-05-23T08:30:19
2026-05-15,미국주식,ARM,214.76,216.7,208.5,212.7,-6.914660831509852,3431122.0,down,-6.914660831509852,2026-05-23T08:30:19
2026-05-15,미국주식,SMCI,31.6,31.96,30.64,31.225,-5.464725540432785,8704316.0,down,-5.464725540432785,2026-05-23T08:30:19
2026-05-15,미국주식,ANET,145.135,145.9,142.02,145.485,-1.5729636675435827,1705522.0,down,-1.5729636675435827,2026-05-23T08:30:19
2026-05-15,미국주식,ALAB,216.84,239.75,210.45,231.02,1.0409379884118937,2029766.0,up,1.0409379884118937,2026-05-23T08:30:19
2026-05-15,미국주식,CRDO,177.1,177.6,171.03,174.67,-5.348430500281427,1535811.0,down,-5.348430500281427,2026-05-23T08:30:19
2026-05-15,미국주식,COHR,381.85,387.9999,370.94,382.41,-5.563787797098735,1757701.0,down,-5.563787797098735,2026-05-23T08:30:19
2026-05-15,미국주식,MSFT,414.41,426.3199,412.92,424.445,3.667295408939116,13265735.0,up,3.667295408939116,2026-05-23T08:30:19
2026-05-15,미국주식,META,614.105,616.0,609.31,615.74,-0.4349712510129662,2747102.0,down,-0.4349712510129662,2026-05-23T08:30:19
2026-05-15,미국주식,AMZN,262.59,264.05,260.8901,263.535,-1.379013997406419,11958760.0,down,-1.379013997406419,2026-05-23T08:30:19
2026-05-15,미국주식,AAPL,297.755,302.79,296.53,302.25,1.3547529126067044,12360602.0,up,1.3547529126067044,2026-05-23T08:30:19
2026-05-15,미국주식,APP,480.0,501.21,476.5,494.44,1.912770275340688,1297372.0,up,1.912770275340688,2026-05-23T08:30:19
2026-05-15,미국주식,NET,196.575,200.08,194.0,198.48,-0.6656311370023842,594577.0,down,-0.6656311370023842,2026-05-23T08:30:19
2026-05-15,미국주식,DDOG,200.5,208.0,199.91,207.29,2.1938492124090394,1247734.0,up,2.1938492124090394,2026-05-23T08:30:19
2026-05-15,미국주식,SNOW,149.52,158.27,149.26,158.0,4.802338655455295,1696511.0,up,4.802338655455295,2026-05-23T08:30:19
2026-05-15,미국주식,MDB,301.7273,312.29,301.35,311.4,2.741761114690568,243767.0,up,2.741761114690568,2026-05-23T08:30:19
2026-05-15,미국주식,RDDT,153.5,159.07,153.14,157.49,0.7549116882072293,664094.0,up,0.7549116882072293,2026-05-23T08:30:19
2026-05-15,미국주식,DUOL,109.34,110.84,107.81,109.9,0.6825168146531398,310586.0,up,0.6825168146531398,2026-05-23T08:30:19
2026-05-15,미국주식,HOOD,78.5,78.582,76.64,77.3,-4.213131445869589,5902069.0,down,-4.213131445869589,2026-05-23T08:30:19
2026-05-15,미국주식,COIN,205.76,206.0,192.68,193.65,-8.659966502779186,4308137.0,down,-8.659966502779186,2026-05-23T08:30:19
2026-05-15,미국주식,VRT,364.31,371.46,356.27,368.925,-1.941634312259468,1008412.0,down,-1.941634312259468,2026-05-23T08:30:19
2026-05-15,미국주식,ETN,399.605,402.12,395.36,398.645,-2.316835570229655,826329.0,down,-2.316835570229655,2026-05-23T08:30:19
2026-05-15,미국주식,CEG,270.65,273.195,267.63,268.87,-2.321445011596811,859035.0,down,-2.321445011596811,2026-05-23T08:30:19
2026-05-15,미국주식,SMR,11.58,11.63,11.28,11.36,-5.804315051913968,5831544.0,down,-5.804315051913968,2026-05-23T08:30:19
2026-05-15,미국주식,RGTI,18.45,18.47,17.55,18.015,-6.51271628412466,8319542.0,down,-6.51271628412466,2026-05-23T08:30:19
2026-05-15,미국주식,QUBT,11.22,11.23,10.5818,10.69,-8.866151601213552,7209217.0,down,-8.866151601213552,2026-05-23T08:30:19
2026-05-15,미국주식,GE,287.49,288.31,283.1,284.53,-2.404475660101988,752710.0,down,-2.404475660101988,2026-05-23T08:30:19
2026-05-15,미국주식,KTOS,53.5,53.9,51.9537,52.0779,-5.0539627187574085,898230.0,down,-5.0539627187574085,2026-05-23T08:30:19
2026-05-15,미국주식,AVAV,161.965,163.06,157.11,157.65,-4.610639605175263,238996.0,down,-4.610639605175263,2026-05-23T08:30:19
2026-05-15,미국주식,ACHR,6.18,6.22,6.0,6.12,-4.524178694468925,7400805.0,down,-4.524178694468925,2026-05-23T08:30:19
2026-05-15,미국주식,JOBY,10.317,10.5189,10.04,10.3463,-2.7603414835138547,4433079.0,down,-2.7603414835138547,2026-05-23T08:30:19
2026-05-15,미국주식,TMDX,61.72,64.322,61.4,62.13,0.145066220413504,209804.0,up,0.145066220413504,2026-05-23T08:30:19
2026-05-15,미국주식,HIMS,23.675,25.32,23.5319,25.125,3.6509910777157235,5435237.0,up,3.6509910777157235,2026-05-23T08:30:19
2026-05-15,미국주식,TEM,45.0,45.2,43.85,44.035,-3.1772197818392467,1508784.0,down,-3.1772197818392467,2026-05-23T08:30:19
2026-05-15,미국주식,SPY,741.835,742.68,737.96,741.66,-0.8701208360210344,7808085.0,down,-0.8701208360210344,2026-05-23T08:30:19
2026-05-15,미국주식,SMH,560.0,563.6,552.9101,560.29,-3.1210059856326726,2767256.0,down,-3.1210059856326726,2026-05-23T08:30:19
2026-05-18,한국주식,222800,97800.0,102000.0,91300.0,100400.0,0.09970089730807577,674508.0,up,0.09970089730807577,2026-05-23T08:30:19
2026-05-18,한국주식,131970,175000.0,178800.0,161200.0,173400.0,-2.4746906636670416,308275.0,down,-2.4746906636670416,2026-05-23T08:30:19
2026-05-18,미국주식,NVDA,229.87,230.0,218.37,223.44,-0.8343721210312058,104452715.0,down,-0.8343721210312058,2026-05-23T08:30:19
2026-05-18,미국주식,GOOGL,395.685,408.61,394.53,398.17,0.35032038534692095,20189836.0,up,0.35032038534692095,2026-05-23T08:30:19
2026-05-18,미국주식,TSLA,419.27,421.13,405.33,409.9608,-2.9081068866923565,39310835.0,down,-2.9081068866923565,2026-05-23T08:30:19
2026-05-18,미국주식,PLTR,132.5,135.935,131.33,134.44,0.33584184520306865,22694156.0,up,0.33584184520306865,2026-05-23T08:30:19
2026-05-18,미국주식,INTC,113.47,115.54,103.85,108.9087,0.1275198687269901,104175406.0,up,0.1275198687269901,2026-05-23T08:30:19
2026-05-18,미국주식,LITE,953.295,954.26,857.0,885.3665,-8.790925222408601,4940682.0,down,-8.790925222408601,2026-05-23T08:30:19
2026-05-18,미국주식,SNDK,1431.67,1440.0,1277.33,1324.0,-5.939854520901271,10133135.0,down,-5.939854520901271,2026-05-23T08:30:19
2026-05-18,미국주식,CAT,893.32,893.32,850.825,863.95,-2.742285646400923,1444436.0,down,-2.742285646400923,2026-05-23T08:30:19
2026-05-18,미국주식,CRCL,112.1,114.78,107.21,111.5501,-2.149035087719298,6315331.0,down,-2.149035087719298,2026-05-23T08:30:19
2026-05-18,미국주식,NBIS,217.47,218.07,190.0801,200.5,-8.838775223068037,15846964.0,down,-8.838775223068037,2026-05-23T08:30:19
2026-05-18,미국주식,RKLB,132.755,138.38,125.671,131.0,4.993190289774526,24457266.0,up,4.993190289774526,2026-05-23T08:30:19
2026-05-18,미국주식,ASTS,87.82,89.96,81.83,87.16,4.171150839525203,17905759.0,up,4.171150839525203,2026-05-23T08:30:19
2026-05-18,미국주식,IONQ,51.81,52.2,47.48,49.1,-5.48604566137487,20816867.0,down,-5.48604566137487,2026-05-23T08:30:19
2026-05-18,미국주식,LUNR,36.55,38.55,32.56,34.12,0.6786680864379498,13521155.0,up,0.6786680864379498,2026-05-23T08:30:19
2026-05-18,미국주식,OKLO,62.45,63.0,56.8,58.64,-5.799196787148594,7207614.0,down,-5.799196787148594,2026-05-23T08:30:19
2026-05-18,미국주식,HUT,100.5,101.0,92.502,95.55,-6.753197168211806,3952131.0,down,-6.753197168211806,2026-05-23T08:30:19
2026-05-18,미국주식,IREN,53.085,53.11,48.48,50.7604,-4.117111226386284,32544352.0,down,-4.117111226386284,2026-05-23T08:30:19
2026-05-18,미국주식,QQQ,711.54,712.07,698.85,706.3688,-0.36127582444556117,28113916.0,down,-0.36127582444556117,2026-05-23T08:30:19
2026-05-18,미국주식,SOXX,518.02,519.96,486.92,498.54,-1.9625558934328415,5457785.0,down,-1.9625558934328415,2026-05-23T08:30:19
2026-05-18,미국주식,IWM,278.74,279.08,273.94,276.09,-0.5439503135142498,13484586.0,down,-0.5439503135142498,2026-05-23T08:30:19
2026-05-18,미국주식,AMD,429.5,438.8,410.71,424.185,0.020041003362690758,21104060.0,flat,0.020041003362690758,2026-05-23T08:30:19
2026-05-18,미국주식,AVGO,421.41,422.01,414.37,420.65,-1.0677585115684767,13984259.0,down,-1.0677585115684767,2026-05-23T08:30:19
2026-05-18,미국주식,MU,750.46,757.0,663.25,689.96,-4.7884489871790406,46319268.0,down,-4.7884489871790406,2026-05-23T08:30:19
2026-05-18,미국주식,MRVL,181.772,182.71,165.1,169.39,-4.239922785644686,18230832.0,down,-4.239922785644686,2026-05-23T08:30:19
2026-05-18,미국주식,ARM,209.81,218.0,203.0049,216.19,3.361061491109659,6089602.0,up,3.361061491109659,2026-05-23T08:30:19
2026-05-18,미국주식,SMCI,31.22,31.3,29.52,30.88,-0.5154668518302344,18736000.0,down,-0.5154668518302344,2026-05-23T08:30:19
