market,mode,horizon,strategy,window,windowIndex,correctionParamsUsed,pastSampleCount,recommendationCount,executionCount,executionRate,winCount,winRate,stopCount,stopHitRate,missEntryRate,avgNetPnlPct,cumulativeNetPnlPct,mddPct,avgHoldingDays,profitLossRatio
us,aggressive,mid,baseline,2024-10-01,1,True,38,39,24,61.5,9,37.5,0,0.0,38.5,3.906,93.733,-12.83,30.0,2.86
us,aggressive,mid,corrected,2024-10-01,1,True,38,39,26,66.7,9,34.6,0,0.0,33.3,3.358,87.302,-12.8,30.0,2.8
us,aggressive,mid,baseline,2024-11-01,2,True,77,29,15,51.7,10,66.7,3,20.0,48.3,3.939,59.087,-8.62,22.0,1.75
us,aggressive,mid,corrected,2024-11-01,2,True,77,29,17,58.6,12,70.6,3,17.6,41.4,3.92,66.641,-8.46,22.0,1.43
us,aggressive,mid,baseline,2024-12-01,3,True,106,36,29,80.6,2,6.9,0,0.0,19.4,-2.094,-60.731,-68.96,30.0,1.18
us,aggressive,mid,corrected,2024-12-01,3,True,106,36,26,72.2,2,7.7,0,0.0,27.8,-2.153,-55.979,-64.13,30.0,1.3
us,aggressive,mid,baseline,2025-01-01,4,True,142,,,,,,,,,,,,,
us,aggressive,mid,corrected,2025-01-01,4,True,142,,,,,,,,,,,,,
us,aggressive,mid,baseline,2025-02-01,5,True,142,34,31,91.2,7,22.6,0,0.0,8.8,0.51,15.814,-28.35,30.0,2.49
us,aggressive,mid,corrected,2025-02-01,5,True,142,34,31,91.2,7,22.6,0,0.0,8.8,0.543,16.822,-26.23,30.0,2.18
us,aggressive,mid,baseline,2025-03-01,6,True,176,,,,,,,,,,,,,
us,aggressive,mid,corrected,2025-03-01,6,True,176,,,,,,,,,,,,,
us,aggressive,mid,baseline,2025-04-01,7,True,176,,,,,,,,,,,,,
us,aggressive,mid,corrected,2025-04-01,7,True,176,,,,,,,,,,,,,
us,aggressive,mid,baseline,2025-05-01,8,True,176,18,7,38.9,3,42.9,4,57.1,61.1,1.809,12.664,-10.46,22.0,2.27
us,aggressive,mid,corrected,2025-05-01,8,True,176,18,8,44.4,3,37.5,5,62.5,55.6,1.113,8.902,-10.39,22.0,2.34
us,aggressive,mid,baseline,2025-06-01,9,True,194,38,31,81.6,13,41.9,0,0.0,18.4,5.446,168.825,-9.62,30.0,2.52
us,aggressive,mid,corrected,2025-06-01,9,True,194,38,31,81.6,12,38.7,0,0.0,18.4,4.681,145.11,-9.72,30.0,2.41
us,aggressive,mid,baseline,2025-07-01,10,True,232,39,26,66.7,4,15.4,0,0.0,33.3,0.137,3.56,-19.51,30.0,1.68
us,aggressive,mid,corrected,2025-07-01,10,True,232,39,25,64.1,4,16.0,0,0.0,35.9,0.315,7.876,-19.3,30.0,1.68
us,aggressive,mid,baseline,2025-08-01,11,True,271,34,19,55.9,3,15.8,0,0.0,44.1,2.811,53.406,-13.94,30.0,1.92
us,aggressive,mid,corrected,2025-08-01,11,True,271,34,20,58.8,3,15.0,0,0.0,41.2,2.418,48.36,-18.72,30.0,1.88
us,aggressive,mid,baseline,2025-09-01,12,True,305,39,32,82.1,9,28.1,0,0.0,17.9,2.351,75.217,-15.54,30.0,3.03
us,aggressive,mid,corrected,2025-09-01,12,True,305,39,29,74.4,9,31.0,0,0.0,25.6,2.852,82.698,-13.02,30.0,2.86
us,aggressive,mid,baseline,2025-10-01,13,True,344,38,25,65.8,6,24.0,0,0.0,34.2,0.41,10.249,-27.31,30.0,2.06
us,aggressive,mid,corrected,2025-10-01,13,True,344,38,26,68.4,6,23.1,0,0.0,31.6,0.345,8.964,-29.64,30.0,2.14
us,aggressive,mid,baseline,2025-11-01,14,True,382,37,31,83.8,5,16.1,0,0.0,16.2,-1.157,-35.852,-53.72,30.0,1.4
us,aggressive,mid,corrected,2025-11-01,14,True,382,37,33,89.2,4,12.1,0,0.0,10.8,-1.751,-57.793,-73.33,30.0,1.35
us,aggressive,mid,baseline,2025-12-01,15,True,419,21,17,81.0,6,35.3,9,52.9,19.0,0.72,12.243,-10.13,22.0,1.55
us,aggressive,mid,corrected,2025-12-01,15,True,419,21,15,71.4,5,33.3,8,53.3,28.6,0.516,7.734,-8.69,22.0,1.46
us,aggressive,mid,baseline,2026-01-01,16,True,440,32,28,87.5,10,35.7,17,60.7,12.5,-0.556,-15.566,-28.3,22.0,1.16
us,aggressive,mid,corrected,2026-01-01,16,True,440,32,26,81.2,8,30.8,17,65.4,18.8,-0.883,-22.949,-35.38,22.0,1.16
us,aggressive,mid,baseline,2026-02-01,17,True,472,30,24,80.0,11,45.8,11,45.8,20.0,1.024,24.587,-17.54,22.0,1.53
us,aggressive,mid,corrected,2026-02-01,17,True,472,30,24,80.0,11,45.8,11,45.8,20.0,0.985,23.651,-17.09,22.0,1.51
us,aggressive,mid,baseline,2026-03-01,18,True,502,,,,,,,,,,,,,
us,aggressive,mid,corrected,2026-03-01,18,True,502,,,,,,,,,,,,,
us,aggressive,mid,baseline,2026-04-01,19,True,502,,,,,,,,,,,,,
us,aggressive,mid,corrected,2026-04-01,19,True,502,,,,,,,,,,,,,
us,aggressive,mid,baseline,2026-05-01,20,True,502,57,39,68.4,8,20.5,0,0.0,31.6,1.766,68.882,-27.8,30.0,2.18
us,aggressive,mid,corrected,2026-05-01,20,True,502,57,38,66.7,7,18.4,0,0.0,33.3,1.218,46.287,-29.23,30.0,2.0
us,aggressive,mid,baseline,2026-06-01,21,True,559,45,34,75.6,9,26.5,0,0.0,24.4,1.811,61.585,-54.73,30.0,2.16
us,aggressive,mid,corrected,2026-06-01,21,True,559,45,33,73.3,9,27.3,0,0.0,26.7,2.329,76.866,-45.95,30.0,2.11
us,aggressive,mid,baseline,2026-07-01,22,True,604,24,10,41.7,0,0.0,4,40.0,58.3,-1.471,-14.709,-19.45,22.0,0.74
us,aggressive,mid,corrected,2026-07-01,22,True,604,24,12,50.0,0,0.0,4,33.3,50.0,-1.067,-12.804,-17.95,22.0,0.57
us,aggressive,mid,baseline,2026-08-01,23,True,628,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,corrected,2026-08-01,23,True,628,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,baseline,2026-09-01,24,True,629,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,corrected,2026-09-01,24,True,629,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,baseline,2026-10-01,25,True,630,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,corrected,2026-10-01,25,True,630,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,baseline,2026-11-01,26,True,631,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,corrected,2026-11-01,26,True,631,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,baseline,2026-12-01,27,True,632,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
us,aggressive,mid,corrected,2026-12-01,27,True,632,1,0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,,
