시장,예측대상일,실전우선순위,실전최종판정,실전판정이유,상태,매수행동,매수금지,종목,판정,실시간현재가,실시간괴리,실시간판정,학습보정,학습요약,품질점수,재무,수급,품질요약,보정신뢰도,매매적합도,앙상블추정점수,성과보정,추천수량,주문예상금액,3분할계획,예상평단,평단손절위험,1R위험금액,매수단위근거,손익비,우선진입가,보수대기선,지지존,저항존,진입거리,전일대비진입,손절가,손절폭,1차익절가,익절거리,2차익절가,예상시초가,예상종가범위,주문검증,주문검증메모,진입근거,주의사유,금지사유,행동이유,symbol,ticker,code,종목코드,name,stock_name,종목명,market,현재가,last_price,current_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,stop,stop_loss,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,valuation_score,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
미국주식,2026-05-12,-48.8,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,OKLO,관망 우위,$78.13,+0.55%,진입가 근처,학습기록 부족,-,-13,재무 위험,수급 데이터 제한,"부채 부담 낮음 0% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영 / 사이클 확인 필요",2,0,0,성과보정 중립,11주,$854.70,1차 $77.70 30% / 2차 $73.81 30% / 3차 $78.87 40%,$77.00,7.87%,$69.52,손절 리스크 한도 기준,1.45,$77.70,$80.09,$72.49 ~ $75.50,$80.46 ~ $83.47,-0.51%,-0.55%,$71.38,+8.13%,$86.87,+11.80%,$91.30,$78.10,$68.05 ~ $87.99,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,"대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 / 품질위험: 부채 부담 낮음 0% / 미장은 현재 Finnhub quote 중심, 기",주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 품질위험(-13) / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,OKLO,OKLO,OKLO,OKLO,Oklo,Oklo,Oklo,미국주식,$62.58,$62.58,$62.58,,,,,,,,$53.53,$53.53,$61.74,$61.74,$61.74,$61.74,,,1:1.35,1:1.35,,,0.0,0.0,0.0,0.0,3.2,3.2,3.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,partial,partial,partial,partial,success,success,저장된 후보 기준
미국주식,2026-05-12,-49.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,MU,관망 우위,$795.33,+4.03%,진입가 위 - 추격주의,학습기록 부족,-,25,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 21.5% / 영업이익률 양호 67.6% / 미장은 현재 Finnhub quote 중심, 기관/외국인",2,0,0,성과보정 중립,1주,$764.55,1차 $764.55 30% / 2차 $726.32 30% / 3차 $776.02 40%,$757.67,8.14%,$63.93,손절 리스크 한도 기준,1.45,$764.55,$437.74,$479.86 ~ $495.28,$811.96 ~ $831.38,-4.04%,-3.87%,$700.62,+8.36%,$857.25,+12.12%,$901.99,$796.71,$754.30 ~ $878.56,진입가 대기,예상시초가보다 4.0% 낮음,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.0% 이내,RSI 75 이상 과열 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,MU,MU,MU,MU,Micron,Micron,Micron,미국주식,$731.99,$731.99,$731.99,,,,,,,,$631.27,$631.27,$796.74,$796.74,$796.74,$796.74,,,1:4.38,1:4.38,,,0.0,0.0,0.0,0.0,15.0,15.0,15.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-49.7,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,SNDK,관망 우위,"$1,547.56",+4.51%,진입가 위 - 추격주의,학습기록 부족,성과 중립,25,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 20.9% / 영업이익률 양호 70.0% / 미장은 현재 Finnhub quote 중심, 기관/외국인",0,0,0,성과보정 중립,-,$0.00,"1차 $1,480.76 30% / 2차 $1,406.72 30% / 3차 $1,502.97 40%","$1,467.43",9.76%,$0.00,계좌/리스크 한도상 매수 단위 0,1.45,"$1,480.76",$659.67,$862.12 ~ $901.18,"$1,584.84 ~ $1,628.73",-4.69%,-4.32%,"$1,336.91",+9.71%,"$1,689.35",+14.09%,"$1,790.04","$1,553.63","$1,461.17 ~ $1,720.74",진입가 대기,예상시초가보다 4.7% 낮음,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 4.7% 이내,RSI 75 이상 과열 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,SNDK,SNDK,SNDK,SNDK,SanDisk,SanDisk,SanDisk,미국주식,"$1,392.56","$1,392.56","$1,392.56",,,,,,,,"$1,049.83","$1,049.83","$1,440.56","$1,440.56","$1,440.56","$1,440.56",,,1:1.40,1:1.40,,,0.0,0.0,0.0,0.0,15.6,15.6,15.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-51.3,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,SMCI,관망 우위,$33.52,+3.36%,진입가 위 - 추격주의,학습기록 부족,-,19,재무 우호,수급 데이터 제한,"분기 매출 증가 152.8% / 3년 매출 성장 322.9% / ROE 양호 17.9% / 미장은 현재 Finnhub quote 중심, 기관/외",2,0,0,성과보정 중립,56주,"$1,816.08",1차 $32.43 30% / 2차 $30.81 30% / 3차 $32.92 40%,$32.14,3.07%,$70.00,손절 리스크 한도 기준,1.45,$32.43,$29.98,$31.62 ~ $32.61,$33.33 ~ $34.21,-4.67%,-3.25%,$31.18,+3.85%,$34.23,+5.55%,$35.10,$34.02,$31.86 ~ $38.19,진입가 대기,예상시초가보다 4.7% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 4.9% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,SMCI,SMCI,SMCI,SMCI,Super Micro Computer,Super Micro Computer,Super Micro Computer,미국주식,$33.46,$33.46,$33.46,,,,,,,,$28.78,$28.78,$31.65,$31.65,$31.65,$31.65,,,1:1.31,1:1.31,,,0.0,0.0,0.0,0.0,14.8,14.8,14.8,14.0,14.0,14.0,14.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-56.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,CRCL,관망 우위,$131.76,+3.07%,진입가 위 - 추격주의,학습기록 부족,성과 중립,7,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 255.8% / 부채 부담 낮음 2% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수",0,0,0,성과보정 중립,13주,"$1,661.92",1차 $127.84 30% / 2차 $121.45 30% / 3차 $129.76 40%,$126.69,3.34%,$68.25,손절 리스크 한도 기준,1.45,$127.84,$89.85,$125.32 ~ $128.63,$134.60 ~ $138.76,-3.16%,-2.98%,$122.59,+4.11%,$135.45,+5.95%,$139.13,$132.01,$118.05 ~ $155.82,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,CRCL,CRCL,CRCL,CRCL,Circle,Circle,Circle,미국주식,$111.62,$111.62,$111.62,,,,,,,,$103.04,$103.04,$118.85,$118.85,$118.85,$118.85,,,1:1.35,1:1.35,,,0.0,0.0,0.0,0.0,3.4,3.4,3.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-56.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,RKLB,관망 우위,$117.35,+4.68%,진입가 위 - 추격주의,학습기록 부족,-,5,재무 보통+,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 185.2% / 영업이익률 개선 +19.9%p / 미장은 현재 Finnhub quote 중심, 기관/",2,0,0,성과보정 중립,5주,$560.50,1차 $112.10 30% / 2차 $106.49 30% / 3차 $113.78 40%,$111.09,10.95%,$59.85,손절 리스크 한도 기준,1.45,$112.10,$74.60,$91.25 ~ $94.51,$122.68 ~ $126.33,-5.15%,-4.47%,$100.13,+10.68%,$129.45,+15.48%,$137.83,$118.19,$110.80 ~ $134.21,진입가 대기,예상시초가보다 5.2% 낮음,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.2% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,RKLB,RKLB,RKLB,RKLB,Rocket Lab,Rocket Lab,Rocket Lab,미국주식,$134.28,$134.28,$134.28,,,,,,,,$108.68,$108.68,$142.04,$142.04,$142.04,$142.04,,,1:1.39,1:1.39,,,0.0,0.0,0.0,0.0,9.4,9.4,9.4,2.0,2.0,2.0,2.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-56.6,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,NVDA,관망 우위,$219.44,+0.33%,손절가 근접 - 위험구간,학습기록 부족,성과 중립,23,재무 우호,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 700.5% / 영업이익률 양호 65.0% / 미장은 현재 Finnhub quote 중심, 기관/외국",0,0,0,성과보정 중립,9주,"$1,968.48",1차 $218.72 30% / 2차 $207.78 30% / 3차 $222.00 40%,$216.75,1.09%,$38.70,투입금액 한도 기준,1.45,$218.72,$222.97,$215.58 ~ $218.15,$221.30 ~ $224.19,-0.50%,-0.33%,$214.42,+1.97%,$224.95,+2.85%,$227.96,$219.82,$213.50 ~ $232.76,정상,주문기준 정상범위,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 2.5% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 실시간방어: 손절가 근접 - 위험구간 / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,NVDA,NVDA,NVDA,NVDA,NVIDIA,NVIDIA,NVIDIA,미국주식,$223.47,$223.47,$223.47,,,,,,,,$208.33,$208.33,$234.01,$234.01,$234.01,$234.01,,,1:3.77,1:3.77,,,5.0,5.0,5.0,5.0,14.4,14.4,14.4,2.0,2.0,2.0,2.0,7.6,7.6,7.6,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-57.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,AAPL,관망 우위,$292.68,+0.37%,손절가 근접 - 위험구간,학습기록 부족,-,7,재무 보통+,수급 데이터 제한,"영업이익률 양호 32.3% / 영업이익률 개선 +2.3%p / ROE 양호 141.5% / 미장은 현재 Finnhub quote 중심, 기관/외",22,0,0,성과보정 중립,6주,"$1,749.66",1차 $291.61 30% / 2차 $277.03 30% / 3차 $295.98 40%,$288.99,1.13%,$35.10,투입금액 한도 기준,1.45,$291.61,$295.56,$286.76 ~ $288.97,$293.82 ~ $296.31,-0.50%,-0.37%,$285.76,+2.01%,$300.08,+2.90%,$304.17,$293.07,$286.47 ~ $304.45,정상,주문기준 정상범위,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 1.8% 이내,RSI 75 이상 과열 | 시초 예상가가 1차 저항선 1% 이내 | 대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 실시간방어: 손절가 근접 - 위험구간 / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,AAPL,AAPL,AAPL,AAPL,Apple,Apple,Apple,미국주식,$302.25,$302.25,$302.25,,,,,,,,$285.63,$285.63,$303.02,$303.02,$303.02,$303.02,,,1:3.88,1:3.88,,,4.0,4.0,4.0,4.0,14.8,14.8,14.8,4.0,4.0,4.0,4.0,5.2,5.2,5.2,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-61.5,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,LUNR,관망 우위,$32.42,+3.84%,진입가 위 - 추격주의,학습기록 부족,-,-10,재무 위험,수급 데이터 제한,"3년 매출 성장 141.0% / 어닝 서프라이즈 25.2% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영 / 사이클",2,0,0,성과보정 중립,45주,"$1,404.90",1차 $31.22 30% / 2차 $29.66 30% / 3차 $31.69 40%,$30.94,4.24%,$69.30,손절 리스크 한도 기준,1.45,$31.22,$22.36,$30.35 ~ $31.45,$33.21 ~ $34.44,-4.44%,-3.70%,$29.68,+4.93%,$33.45,+7.14%,$34.53,$32.67,$29.98 ~ $37.86,진입가 대기,예상시초가보다 4.4% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.3% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 / 품질위험: 3년 매출 성장 141.0% / 어닝 서프라이즈 25.2% / 미장은 현,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 품질위험(-10) / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,LUNR,LUNR,LUNR,LUNR,Intuitive Machines,Intuitive Machines,Intuitive Machines,미국주식,$33.67,$33.67,$33.67,,,,,,,,$29.56,$29.56,$38.00,$38.00,$38.00,$38.00,,,1:3.67,1:3.67,,,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,1.0,1.0,1.0,2.4,2.4,2.4,partial,partial,partial,partial,success,success,저장된 후보 기준
미국주식,2026-05-12,-65.0,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,NBIS,관망 우위,$186.10,+5.09%,진입가 크게 위 - 추격금지,학습기록 부족,성과 중립,-1,재무 중립,수급 데이터 제한,"분기 매출 3연속 증가 / 3년 매출 성장 3824.4% / 영업이익률 개선 +124.4%p / 미장은 현재 Finnhub quote 중심, 기",0,0,0,성과보정 중립,3주,$531.27,1차 $177.09 30% / 2차 $168.24 30% / 3차 $179.75 40%,$175.50,12.50%,$63.30,손절 리스크 한도 기준,1.45,$177.09,$133.85,$129.21 ~ $135.69,$195.10 ~ $201.57,-5.75%,-4.84%,$155.99,+11.91%,$207.68,+17.27%,$222.45,$187.90,$174.03 ~ $214.92,진입가 대기,예상시초가보다 5.8% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 5.8% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 실시간방어: 진입가 크게 위 - 추격금지 / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,NBIS,NBIS,NBIS,NBIS,Nebius,Nebius,Nebius,미국주식,$191.82,$191.82,$191.82,,,,,,,,$163.84,$163.84,$230.02,$230.02,$230.02,$230.02,,,1:2.64,1:2.64,,,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-66.7,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,IREN,관망 우위,$55.15,+6.76%,진입가 크게 위 - 추격금지,학습기록 부족,-,-7,재무 부담,수급 데이터 제한,"3년 매출 성장 748.7% / 어닝 서프라이즈 52.9% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영 / 사이클",2,0,0,성과보정 중립,18주,$929.88,1차 $51.66 30% / 2차 $49.08 30% / 3차 $52.43 40%,$51.20,7.01%,$68.76,손절 리스크 한도 기준,1.45,$51.66,$42.68,$48.62 ~ $50.75,$56.67 ~ $58.80,-6.51%,-6.33%,$47.84,+7.39%,$57.21,+10.74%,$59.89,$55.26,$50.79 ~ $64.96,진입가 대기,예상시초가보다 6.5% 낮음,지지존 기반: 단기 핵심 지지존 상단/중심 근사 / 예상시초가 기준 6.5% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 | 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 실시간방어: 진입가 크게 위 - 추격금지 / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,IREN,IREN,IREN,IREN,IREN,IREN,IREN,미국주식,$52.71,$52.71,$52.71,,,,,,,,$45.10,$45.10,$52.12,$52.12,$52.12,$52.12,,,1:1.45,1:1.45,,,0.0,0.0,0.0,0.0,10.6,10.6,10.6,8.0,8.0,8.0,8.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
미국주식,2026-05-12,-70.2,관망 우위,매수금지/리스크 조건 우선,🔴,관망/제외,True,HUT,관망 우위,$102.19,+5.06%,진입가 크게 위 - 추격금지,학습기록 부족,-,-17,재무 위험,수급 데이터 제한,"3년 매출 성장 196.9% / 부채 부담 낮음 25% / 미장은 현재 Finnhub quote 중심, 기관/외국인 수급은 미반영 / 사이클 확",2,0,0,성과보정 중립,6주,$583.62,1차 $97.27 30% / 2차 $92.41 30% / 3차 $98.73 40%,$96.39,11.94%,$66.96,손절 리스크 한도 기준,1.45,$97.27,$68.51,$79.13 ~ $82.55,$110.15 ~ $113.57,-5.54%,-4.81%,$86.11,+11.47%,$113.46,+16.64%,$121.27,$102.98,$95.50 ~ $117.41,진입가 대기,예상시초가보다 5.5% 낮음,지지존 기반: 단기 강함 지지존 상단/중심 근사 / 예상시초가 기준 5.5% 이내,대형 이벤트일: 변동성 확대 | 손익비 부족: 1차 R:R 1.45 / 품질위험: 3년 매출 성장 196.9% / 부채 부담 낮음 25% / 미장은 현재 ,주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,주의사유가 있어 신규 진입은 보수적으로 봅니다. / 품질위험(-17) / 실시간방어: 진입가 크게 위 - 추격금지 / 매수금지: 주의사유 존재 / 앙상블 약함(0점 < 45점) / 방어적 판정(관망 우위) / 매수행동이 관망/제외,HUT,HUT,HUT,HUT,Hut 8,Hut 8,Hut 8,미국주식,$96.51,$96.51,$96.51,,,,,,,,$76.49,$76.49,$110.37,$110.37,$110.37,$110.37,,,1:1.64,1:1.64,,,0.0,0.0,0.0,0.0,15.4,15.4,15.4,7.0,7.0,7.0,7.0,0.0,0.0,0.0,partial,partial,ok,ok,success,success,저장된 후보 기준
