signalDate,symbol,setup,regime,rsi14,distMa20Pct,entry,grossPnlPct,netPnlPct,outcome,barsHeld,exitDate
2025-04-22,064350,BREAKOUT,BULL,71.1,12.9,117500.0,-4.0,-4.5,LOSS,1,2025-04-23
2025-04-23,329180,BREAKOUT,BULL,73.6,14.6,367000.0,8.0,7.5,WIN,2,2025-04-25
2025-04-23,015760,BREAKOUT,BULL,94.0,9.1,25050.0,8.0,7.5,WIN,10,2025-05-12
2025-04-23,042660,BREAKOUT,BULL,62.5,9.4,80500.0,8.0,7.5,WIN,2,2025-04-25
2025-04-23,032640,BREAKOUT,BULL,83.6,8.7,11600.0,8.0,7.5,WIN,8,2025-05-08
2025-04-24,329180,BREAKOUT,BULL,74.4,15.6,398500.0,8.0,7.5,WIN,6,2025-05-07
2025-04-24,086900,BREAKOUT,BULL,67.7,8.7,165000.0,8.0,7.5,WIN,4,2025-04-30
2025-04-24,000720,BREAKOUT,BULL,69.2,7.0,40500.0,8.0,7.5,WIN,9,2025-05-12
2025-04-24,042660,BREAKOUT,BULL,68.2,9.8,82700.0,8.0,7.5,WIN,1,2025-04-25
2025-04-24,032640,BREAKOUT,BULL,74.9,6.8,11500.0,8.0,7.5,WIN,6,2025-05-07
2025-04-24,278470,BREAKOUT,BULL,75.6,10.1,74600.0,8.0,7.5,WIN,7,2025-05-08
2025-04-24,214450,BREAKOUT,BULL,66.7,7.5,376000.0,8.0,7.5,WIN,8,2025-05-09
2025-04-25,017670,BREAKOUT,BULL,61.7,2.1,55500.0,-4.0,-4.5,LOSS,1,2025-04-28
2025-04-25,329180,BREAKOUT,BULL,90.2,21.6,407000.0,-4.0,-4.5,LOSS,2,2025-04-29
2025-04-25,214150,BREAKOUT,BULL,72.3,4.8,63800.0,8.0,7.5,WIN,6,2025-05-08
2025-04-25,015760,BREAKOUT,BULL,90.0,7.9,25200.0,3.571,3.071,WIN,10,2025-05-14
2025-04-25,042660,BREAKOUT,BULL,90.3,20.1,95000.0,-4.0,-4.5,LOSS,1,2025-04-28
2025-04-25,032640,BREAKOUT,BULL,78.4,5.7,11760.0,8.0,7.5,WIN,7,2025-05-09
2025-04-25,278470,BREAKOUT,BULL,84.3,9.8,74900.0,8.0,7.5,WIN,6,2025-05-08
2025-04-25,214450,BREAKOUT,BULL,82.9,6.9,379500.0,8.0,7.5,WIN,8,2025-05-12
2025-04-28,329180,BREAKOUT,BULL,86.7,18.4,396500.0,8.0,7.5,WIN,4,2025-05-07
2025-04-28,214150,BREAKOUT,BULL,73.1,4.1,63100.0,8.0,7.5,WIN,5,2025-05-08
2025-04-28,041510,BREAKOUT,BULL,65.4,7.6,121700.0,8.0,7.5,WIN,4,2025-05-07
2025-04-28,086900,BREAKOUT,BULL,80.5,8.3,166500.0,8.0,7.5,WIN,5,2025-05-08
2025-04-28,030200,BREAKOUT,BULL,69.3,5.0,52100.0,-4.0,-4.5,LOSS,8,2025-05-13
2025-04-28,015760,BREAKOUT,BULL,90.8,8.3,25550.0,3.718,3.218,WIN,10,2025-05-15
2025-04-28,000720,BREAKOUT,BULL,72.8,8.6,41350.0,5.079,4.579,WIN,10,2025-05-15
2025-04-28,032640,BREAKOUT,BULL,85.7,8.9,12160.0,-4.0,-4.5,LOSS,2,2025-04-30
2025-04-28,278470,BREAKOUT,BULL,84.2,9.6,75600.0,8.0,7.5,WIN,5,2025-05-08
2025-04-28,214450,BREAKOUT,BULL,81.5,6.4,378500.0,8.0,7.5,WIN,6,2025-05-09
2025-04-28,375500,BREAKOUT,BULL,88.5,6.6,43200.0,-4.0,-4.5,LOSS,4,2025-05-07
2025-04-29,006260,BREAKOUT,BULL,79.5,14.2,134200.0,-4.0,-4.5,LOSS,1,2025-04-30
2025-04-29,329180,BREAKOUT,BULL,87.7,17.6,403500.0,-4.0,-4.5,LOSS,7,2025-05-13
2025-04-29,214150,BREAKOUT,BULL,85.2,4.7,64100.0,8.0,7.5,WIN,4,2025-05-08
2025-04-29,009540,BREAKOUT,BULL,91.1,19.9,268000.0,8.0,7.5,WIN,8,2025-05-14
2025-04-29,086900,BREAKOUT,BULL,84.6,13.2,176800.0,-4.0,-4.5,LOSS,3,2025-05-07
2025-04-29,079550,BREAKOUT,BULL,84.7,14.3,321500.0,8.0,7.5,WIN,4,2025-05-08
2025-04-29,145020,BREAKOUT,BULL,75.1,7.5,366500.0,-4.0,-4.5,LOSS,5,2025-05-09
2025-04-29,030200,BREAKOUT,BULL,79.7,5.7,51500.0,-0.194,-0.694,LOSS,10,2025-05-16
2025-04-29,015760,BREAKOUT,BULL,91.0,8.0,25550.0,8.0,7.5,WIN,10,2025-05-16
2025-04-29,000720,BREAKOUT,BULL,75.2,7.9,41200.0,8.0,7.5,WIN,10,2025-05-16
2025-04-29,032640,BREAKOUT,BULL,85.2,8.5,11820.0,8.0,7.5,WIN,5,2025-05-09
2025-04-29,278470,BREAKOUT,BULL,85.0,11.2,76200.0,8.0,7.5,WIN,4,2025-05-08
2025-04-29,214450,BREAKOUT,BULL,83.8,9.7,385000.0,8.0,7.5,WIN,6,2025-05-12
2025-04-30,329180,BREAKOUT,BULL,83.3,15.3,400000.0,5.875,5.375,WIN,10,2025-05-19
2025-04-30,214150,BREAKOUT,BULL,75.8,4.7,64300.0,8.0,7.5,WIN,3,2025-05-08
2025-04-30,041510,BREAKOUT,BULL,78.8,10.3,125000.0,-4.0,-4.5,LOSS,5,2025-05-12
2025-04-30,009540,BREAKOUT,BULL,89.3,19.2,272000.0,-4.0,-4.5,LOSS,6,2025-05-13
2025-04-30,145020,BREAKOUT,BULL,65.8,6.0,365500.0,-4.0,-4.5,LOSS,4,2025-05-09
2025-04-30,030200,BREAKOUT,BULL,75.0,5.7,52900.0,-4.0,-4.5,LOSS,5,2025-05-12
2025-04-30,015760,BREAKOUT,BULL,88.6,6.8,25750.0,8.0,7.5,WIN,9,2025-05-16
2025-04-30,000720,BREAKOUT,BULL,71.1,8.3,41800.0,-4.0,-4.5,LOSS,1,2025-05-02
2025-04-30,032640,BREAKOUT,BULL,85.2,8.2,12150.0,8.0,7.5,WIN,7,2025-05-14
2025-04-30,055550,BREAKOUT,BULL,82.5,8.1,51100.0,1.957,1.457,WIN,10,2025-05-19
2025-05-02,329180,BREAKOUT,BULL,81.4,15.3,428000.0,-4.0,-4.5,LOSS,2,2025-05-08
2025-05-02,214150,BREAKOUT,BULL,69.3,5.0,65300.0,8.0,7.5,WIN,2,2025-05-08
2025-05-02,041510,BREAKOUT,BULL,83.5,12.5,128000.0,-4.0,-4.5,LOSS,1,2025-05-07
2025-05-02,009540,BREAKOUT,BULL,89.0,19.8,282500.0,-4.0,-4.5,LOSS,4,2025-05-12
2025-05-02,079550,BREAKOUT,BULL,80.9,14.7,338000.0,8.0,7.5,WIN,2,2025-05-08
2025-05-02,145020,BREAKOUT,BULL,65.5,7.6,372000.0,-4.0,-4.5,LOSS,1,2025-05-07
2025-05-02,047810,BREAKOUT,BULL,72.3,7.6,87000.0,8.0,7.5,WIN,3,2025-05-09
2025-05-02,030200,BREAKOUT,BULL,88.2,8.7,54100.0,-4.0,-4.5,LOSS,2,2025-05-08
2025-05-02,015760,BREAKOUT,BULL,86.6,5.7,25850.0,8.0,7.5,WIN,8,2025-05-16
2025-05-02,105560,BREAKOUT,BULL,96.4,15.1,94800.0,-4.0,-4.5,LOSS,4,2025-05-12
2025-05-02,032640,BREAKOUT,BULL,84.8,8.8,12300.0,4.715,4.215,WIN,10,2025-05-20
2025-05-02,055550,BREAKOUT,BULL,80.4,7.3,52000.0,3.462,2.962,WIN,10,2025-05-20
2025-05-02,214450,BREAKOUT,BULL,64.1,8.4,395000.0,-4.0,-4.5,LOSS,1,2025-05-07
2025-05-07,214150,BREAKOUT,BULL,76.3,7.6,66700.0,8.0,7.5,WIN,1,2025-05-08
2025-05-07,012450,BREAKOUT,BULL,71.1,12.6,873433.0,-4.0,-4.5,LOSS,3,2025-05-12
2025-05-07,272210,BREAKOUT,BULL,70.9,17.7,45900.0,-4.0,-4.5,LOSS,3,2025-05-12
2025-05-07,047810,BREAKOUT,BULL,75.0,10.3,88300.0,8.0,7.5,WIN,2,2025-05-09
2025-05-07,015760,BREAKOUT,BULL,88.6,8.8,26500.0,-4.0,-4.5,LOSS,4,2025-05-13
2025-05-07,000720,BREAKOUT,BULL,69.6,10.2,43200.0,-4.0,-4.5,LOSS,2,2025-05-09
2025-05-07,105560,BREAKOUT,BULL,96.3,14.4,93500.0,4.813,4.313,WIN,10,2025-05-21
2025-05-07,032640,BREAKOUT,BULL,85.7,9.5,12330.0,5.434,4.934,WIN,10,2025-05-21
2025-05-07,064350,BREAKOUT,BULL,66.5,10.2,117200.0,8.0,7.5,WIN,2,2025-05-09
2025-05-07,278470,BREAKOUT,BULL,76.8,8.4,76400.0,8.0,7.5,WIN,1,2025-05-08
2025-05-08,298040,BREAKOUT,BULL,64.3,15.6,524000.0,8.0,7.5,WIN,5,2025-05-15
2025-05-08,012450,BREAKOUT,BULL,75.7,10.0,874418.0,-4.0,-4.5,LOSS,2,2025-05-12
2025-05-08,108490,BREAKOUT,BULL,65.2,8.6,36275.0,8.0,7.5,WIN,4,2025-05-14
2025-05-08,009540,BREAKOUT,BULL,89.6,19.4,288000.0,-4.0,-4.5,LOSS,2,2025-05-12
2025-05-08,272210,BREAKOUT,BULL,71.5,17.0,45600.0,-4.0,-4.5,LOSS,2,2025-05-12
2025-05-08,086900,BREAKOUT,BULL,70.1,11.6,182300.0,-4.0,-4.5,LOSS,2,2025-05-12
2025-05-08,145020,BREAKOUT,BULL,68.5,5.5,364500.0,-4.0,-4.5,LOSS,1,2025-05-09
2025-05-08,015760,BREAKOUT,BULL,81.7,7.1,26500.0,-4.0,-4.5,LOSS,3,2025-05-13
2025-05-08,000720,BREAKOUT,BULL,65.1,8.3,42950.0,-4.0,-4.5,LOSS,1,2025-05-09
2025-05-08,105560,BREAKOUT,BULL,96.1,14.0,92200.0,4.881,4.381,WIN,10,2025-05-22
2025-05-08,032640,BREAKOUT,BULL,86.8,9.5,12540.0,3.509,3.009,WIN,10,2025-05-22
2025-05-08,278470,BREAKOUT,BULL,94.5,36.1,97500.0,8.0,7.5,WIN,1,2025-05-09
2025-05-09,006260,BREAKOUT,BULL,66.7,10.1,138400.0,8.0,7.5,WIN,3,2025-05-14
2025-05-09,009540,BREAKOUT,BULL,85.7,15.7,285000.0,-4.0,-4.5,LOSS,1,2025-05-12
2025-05-09,272210,BREAKOUT,BULL,76.6,18.9,46700.0,-4.0,-4.5,LOSS,1,2025-05-12
2025-05-09,086900,BREAKOUT,BULL,78.3,10.0,180000.0,-4.0,-4.5,LOSS,1,2025-05-12
2025-05-09,015760,BREAKOUT,BULL,84.0,8.3,27000.0,-4.0,-4.5,LOSS,2,2025-05-13
2025-05-09,032640,BREAKOUT,BULL,86.5,11.6,12920.0,-2.167,-2.667,LOSS,10,2025-05-23
2025-05-09,064350,BREAKOUT,BULL,69.0,13.6,122000.0,-4.0,-4.5,LOSS,1,2025-05-12
2025-05-09,214450,BREAKOUT,BULL,69.6,8.6,409000.0,-4.0,-4.5,LOSS,1,2025-05-12
2025-05-12,006260,BREAKOUT,BULL,67.5,10.6,140700.0,8.0,7.5,WIN,5,2025-05-19
2025-05-12,003620,BOTTOM_CATCH,BULL,21.2,-13.0,3405.0,8.0,7.5,WIN,1,2025-05-13
2025-05-12,086790,BREAKOUT,BULL,82.7,7.1,64300.0,8.0,7.5,WIN,10,2025-05-26
2025-05-12,015760,BREAKOUT,BULL,85.0,7.2,26300.0,-4.0,-4.5,LOSS,1,2025-05-13
2025-05-12,000720,BREAKOUT,BULL,68.3,10.2,43700.0,8.0,7.5,WIN,7,2025-05-21
2025-05-12,128940,BREAKOUT,BULL,75.0,8.9,272500.0,8.0,7.5,WIN,3,2025-05-15
2025-05-12,032640,BREAKOUT,BULL,90.5,11.4,12860.0,0.311,-0.189,LOSS,10,2025-05-26
2025-05-12,055550,BREAKOUT,BULL,80.1,5.6,51000.0,8.0,7.5,WIN,9,2025-05-23
2025-05-12,375500,BREAKOUT,BULL,68.8,9.1,44800.0,8.0,7.5,WIN,9,2025-05-23
2025-05-13,006260,BREAKOUT,BULL,75.7,12.3,145600.0,-4.0,-4.5,LOSS,4,2025-05-19
2025-05-13,078930,BREAKOUT,BULL,78.5,4.7,39500.0,3.291,2.791,WIN,10,2025-05-27
2025-05-13,196170,BOTTOM_CATCH,BULL,26.8,-5.5,327000.0,5.199,4.699,WIN,10,2025-05-27
2025-05-13,298040,BREAKOUT,BULL,62.5,11.8,549000.0,8.0,7.5,WIN,2,2025-05-15
2025-05-13,018260,BREAKOUT,BULL,88.1,6.3,130900.0,2.139,1.639,WIN,10,2025-05-27
2025-05-13,034020,BREAKOUT,BULL,73.7,11.5,30400.0,8.0,7.5,WIN,3,2025-05-16
2025-05-13,003620,BOTTOM_CATCH,BULL,31.6,-7.0,3650.0,-5.0,-5.5,LOSS,1,2025-05-14
2025-05-13,086790,BREAKOUT,BULL,80.8,6.3,64500.0,8.0,7.5,WIN,9,2025-05-26
2025-05-13,000720,BREAKOUT,BULL,64.7,7.7,44050.0,8.0,7.5,WIN,6,2025-05-21
2025-05-13,000100,BOTTOM_CATCH,BULL,28.2,-4.3,107000.0,-1.682,-2.182,LOSS,10,2025-05-27
2025-05-13,326030,BOTTOM_CATCH,BULL,28.7,-9.5,91400.0,-0.656,-1.156,LOSS,10,2025-05-27
2025-05-13,055550,BREAKOUT,BULL,79.0,5.2,51700.0,8.0,7.5,WIN,9,2025-05-26
2025-05-13,278470,BREAKOUT,BULL,94.7,39.0,107700.0,8.0,7.5,WIN,5,2025-05-20
2025-05-14,006260,BREAKOUT,BULL,80.4,16.6,149100.0,-4.0,-4.5,LOSS,3,2025-05-19
2025-05-14,078930,BREAKOUT,BULL,73.4,3.6,39050.0,8.0,7.5,WIN,10,2025-05-28
2025-05-14,298040,BREAKOUT,BULL,65.2,13.7,584000.0,-4.0,-4.5,LOSS,1,2025-05-15
2025-05-14,018260,BREAKOUT,BULL,88.1,6.0,129500.0,2.471,1.971,WIN,10,2025-05-28
2025-05-14,108490,BREAKOUT,BULL,82.1,35.8,52099.0,-4.0,-4.5,LOSS,1,2025-05-15
2025-05-14,034020,BREAKOUT,BULL,78.1,15.9,31900.0,8.0,7.5,WIN,2,2025-05-16
2025-05-14,009540,BREAKOUT,BULL,85.1,12.6,284500.0,1.757,1.257,WIN,10,2025-05-28
2025-05-14,086790,BREAKOUT,BULL,80.2,6.4,64400.0,8.0,7.5,WIN,8,2025-05-26
2025-05-14,000720,BREAKOUT,BULL,66.8,7.5,43050.0,8.0,7.5,WIN,4,2025-05-20
2025-05-14,352820,BREAKOUT,BULL,85.2,11.7,274500.0,1.639,1.139,WIN,10,2025-05-28
2025-05-14,128940,BREAKOUT,BULL,79.4,14.6,287000.0,8.0,7.5,WIN,10,2025-05-28
2025-05-14,326030,BOTTOM_CATCH,BULL,28.7,-9.0,91200.0,-0.987,-1.487,LOSS,10,2025-05-28
2025-05-14,105560,BREAKOUT,BULL,81.2,7.6,92700.0,8.0,7.5,WIN,8,2025-05-26
2025-05-14,032640,BREAKOUT,BULL,82.2,10.0,12950.0,-1.081,-1.581,LOSS,10,2025-05-28
2025-05-14,055550,BREAKOUT,BULL,75.4,4.6,51400.0,8.0,7.5,WIN,7,2025-05-23
2025-05-14,278470,BREAKOUT,BULL,95.4,35.8,109400.0,8.0,7.5,WIN,9,2025-05-27
2025-05-15,078930,BREAKOUT,BULL,70.9,3.2,39500.0,8.0,7.5,WIN,9,2025-05-28
2025-05-15,018260,BREAKOUT,BULL,79.4,4.0,129700.0,2.467,1.967,WIN,10,2025-05-29
2025-05-15,009540,BREAKOUT,BULL,83.8,11.6,289000.0,8.0,7.5,WIN,10,2025-05-29
2025-05-15,086790,BREAKOUT,BULL,80.4,5.8,65100.0,8.0,7.5,WIN,7,2025-05-26
2025-05-15,352820,BREAKOUT,BULL,83.1,10.0,274000.0,-4.0,-4.5,LOSS,10,2025-05-29
2025-05-15,128940,BREAKOUT,BULL,80.7,14.8,293500.0,-4.0,-4.5,LOSS,6,2025-05-23
2025-05-15,105560,BREAKOUT,BULL,80.7,6.8,92700.0,8.0,7.5,WIN,7,2025-05-26
2025-05-15,032640,BREAKOUT,BULL,78.1,8.3,13000.0,-1.0,-1.5,LOSS,10,2025-05-29
2025-05-15,055550,BREAKOUT,BULL,77.3,3.8,51500.0,8.0,7.5,WIN,7,2025-05-26
2025-05-16,006360,BREAKOUT,BULL,71.5,8.4,19050.0,8.0,7.5,WIN,5,2025-05-23
2025-05-16,006260,BREAKOUT,BULL,78.3,15.3,155000.0,-4.0,-4.5,LOSS,1,2025-05-19
2025-05-16,017670,BOTTOM_CATCH,BULL,22.4,-4.7,51800.0,-0.579,-1.079,LOSS,10,2025-05-30
2025-05-16,018260,BREAKOUT,BULL,78.0,3.6,130200.0,0.0,-0.5,LOSS,10,2025-05-30
2025-05-16,034020,BREAKOUT,BULL,86.1,22.8,34900.0,8.0,7.5,WIN,3,2025-05-21
2025-05-16,009540,BREAKOUT,BULL,81.3,9.6,284000.0,8.0,7.5,WIN,9,2025-05-29
2025-05-16,272210,BREAKOUT,BULL,68.5,13.9,46550.0,-4.0,-4.5,LOSS,2,2025-05-20
2025-05-16,086790,BREAKOUT,BULL,80.2,5.6,65800.0,8.0,7.5,WIN,9,2025-05-29
2025-05-16,015760,BREAKOUT,BULL,73.3,8.8,28100.0,8.0,7.5,WIN,5,2025-05-23
2025-05-16,000720,BREAKOUT,BULL,71.1,8.3,44500.0,8.0,7.5,WIN,3,2025-05-21
2025-05-16,352820,BREAKOUT,BULL,83.3,9.3,274000.0,-4.0,-4.5,LOSS,9,2025-05-29
2025-05-16,128940,BREAKOUT,BULL,80.4,14.0,290000.0,7.414,6.914,WIN,10,2025-05-30
2025-05-16,105560,BREAKOUT,BULL,78.7,5.8,94400.0,8.0,7.5,WIN,6,2025-05-26
2025-05-16,032640,BREAKOUT,BULL,75.7,6.8,12810.0,-0.078,-0.578,LOSS,10,2025-05-30
2025-05-16,055550,BREAKOUT,BULL,75.9,3.5,51800.0,8.0,7.5,WIN,6,2025-05-26
2025-05-16,375500,BREAKOUT,BULL,63.8,6.7,45000.0,8.0,7.5,WIN,5,2025-05-23
2025-05-19,096770,BOTTOM_CATCH,SIDE,27.8,-5.3,88500.0,-5.0,-5.5,LOSS,1,2025-05-20
2025-05-19,006400,BOTTOM_CATCH,SIDE,30.2,-4.0,170400.0,-5.0,-5.5,LOSS,1,2025-05-20
2025-05-19,329180,BREAKOUT,SIDE,76.0,6.7,417500.0,-4.0,-4.5,LOSS,1,2025-05-20
2025-05-19,018260,BREAKOUT,SIDE,75.8,5.5,131000.0,1.298,0.798,WIN,10,2025-06-02
2025-05-19,KOSPI,BREAKOUT,SIDE,71.5,1.7,2622.68,2.909,2.409,WIN,10,2025-06-02
2025-05-19,034020,BREAKOUT,SIDE,85.0,21.4,34450.0,8.0,7.5,WIN,1,2025-05-20
2025-05-19,009540,BREAKOUT,SIDE,77.3,8.7,290000.0,-4.0,-4.5,LOSS,1,2025-05-20
2025-05-19,003670,BOTTOM_CATCH,SIDE,30.5,-6.9,110986.0,-5.0,-5.5,LOSS,1,2025-05-20
2025-05-19,051910,BOTTOM_CATCH,SIDE,26.0,-7.9,197000.0,-5.0,-5.5,LOSS,3,2025-05-22
2025-05-19,086520,BOTTOM_CATCH,SIDE,21.4,-8.6,44300.0,-5.0,-5.5,LOSS,1,2025-05-20
2025-05-19,086790,BREAKOUT,SIDE,79.8,5.5,67200.0,8.0,7.5,WIN,9,2025-05-30
2025-05-19,000720,BREAKOUT,SIDE,69.8,9.6,45900.0,8.0,7.5,WIN,4,2025-05-23
2025-05-19,105560,BREAKOUT,SIDE,82.5,6.5,96200.0,8.0,7.5,WIN,9,2025-05-30
2025-05-19,055550,BREAKOUT,SIDE,79.1,3.7,52600.0,8.0,7.5,WIN,7,2025-05-28
2025-05-19,278470,BREAKOUT,SIDE,96.9,30.4,116900.0,-4.0,-4.5,LOSS,1,2025-05-20
2025-05-19,005070,BOTTOM_CATCH,SIDE,19.5,-11.0,34200.0,-5.0,-5.5,LOSS,1,2025-05-20
2025-05-20,017670,BOTTOM_CATCH,SIDE,21.1,-4.9,51600.0,1.744,1.244,WIN,10,2025-06-04
2025-05-20,078930,BREAKOUT,SIDE,63.8,2.4,39400.0,8.0,7.5,WIN,6,2025-05-28
2025-05-20,KOSPI,BREAKOUT,SIDE,66.7,1.4,2615.9,5.923,5.423,WIN,10,2025-06-04
2025-05-20,034020,BREAKOUT,SIDE,86.9,27.7,38650.0,-4.0,-4.5,LOSS,1,2025-05-21
2025-05-20,267260,BREAKOUT,SIDE,77.5,14.0,376000.0,1.596,1.096,WIN,10,2025-06-04
2025-05-20,003620,BOTTOM_CATCH,SIDE,25.3,-9.3,3310.0,3.323,2.823,WIN,10,2025-06-04
2025-05-20,086790,BREAKOUT,SIDE,81.4,6.6,67200.0,8.0,7.5,WIN,8,2025-05-30
2025-05-20,015760,BREAKOUT,SIDE,78.1,11.1,29350.0,8.0,7.5,WIN,4,2025-05-26
2025-05-20,000720,BREAKOUT,SIDE,75.5,11.6,47700.0,8.0,7.5,WIN,3,2025-05-23
2025-05-20,352820,BREAKOUT,SIDE,81.7,8.5,279500.0,-4.0,-4.5,LOSS,7,2025-05-29
2025-05-20,105560,BREAKOUT,SIDE,81.3,7.0,96500.0,8.0,7.5,WIN,8,2025-05-30
2025-05-20,032640,BREAKOUT,SIDE,79.9,4.9,12950.0,1.622,1.122,WIN,10,2025-06-04
2025-05-20,055550,BREAKOUT,SIDE,81.4,6.3,53900.0,8.0,7.5,WIN,8,2025-05-30
2025-05-20,003550,BREAKOUT,SIDE,70.3,3.3,68800.0,8.0,7.5,WIN,7,2025-05-29
2025-05-20,010120,BREAKOUT,SIDE,83.8,19.9,50600.0,-4.0,-4.5,LOSS,9,2025-06-02
2025-05-20,214450,BREAKOUT,SIDE,72.3,12.6,449500.0,-4.0,-4.5,LOSS,4,2025-05-26
2025-05-21,078930,BREAKOUT,SIDE,72.8,3.0,39600.0,8.0,7.5,WIN,5,2025-05-28
2025-05-21,298040,BREAKOUT,SIDE,74.0,15.4,590000.0,-4.0,-4.5,LOSS,2,2025-05-23
2025-05-21,018260,BREAKOUT,SIDE,65.3,5.7,133400.0,0.9,0.4,WIN,10,2025-06-05
2025-05-21,KOSPI,BREAKOUT,SIDE,70.5,2.0,2614.66,8.0,7.5,WIN,10,2025-06-05
2025-05-21,034020,BREAKOUT,SIDE,88.3,31.2,38500.0,8.0,7.5,WIN,3,2025-05-26
2025-05-21,009540,BREAKOUT,SIDE,66.7,7.7,288000.0,8.0,7.5,WIN,6,2025-05-29
2025-05-21,267260,BREAKOUT,SIDE,77.5,12.8,367000.0,8.0,7.5,WIN,5,2025-05-28
2025-05-21,034730,BREAKOUT,SIDE,71.8,3.8,138500.0,8.0,7.5,WIN,5,2025-05-28
2025-05-21,079550,BREAKOUT,SIDE,82.3,18.0,416000.0,8.0,7.5,WIN,4,2025-05-27
2025-05-21,086790,BREAKOUT,SIDE,78.1,5.5,66600.0,8.0,7.5,WIN,6,2025-05-29
2025-05-21,032830,BREAKOUT,SIDE,71.7,7.7,96000.0,-4.0,-4.5,LOSS,1,2025-05-22
2025-05-21,035900,BREAKOUT,SIDE,72.9,9.9,74400.0,4.435,3.935,WIN,10,2025-06-05
2025-05-21,015760,BREAKOUT,SIDE,77.8,10.8,29600.0,-0.845,-1.345,LOSS,10,2025-06-05
2025-05-21,000720,BREAKOUT,SIDE,76.2,15.5,48450.0,8.0,7.5,WIN,2,2025-05-23
2025-05-21,352820,BREAKOUT,SIDE,77.0,8.0,276000.0,-4.0,-4.5,LOSS,6,2025-05-29
2025-05-21,128940,BREAKOUT,SIDE,77.5,10.1,290000.0,1.207,0.707,WIN,10,2025-06-05
2025-05-21,326030,BOTTOM_CATCH,SIDE,31.4,-5.5,91300.0,-0.986,-1.486,LOSS,10,2025-06-05
2025-05-21,105560,BREAKOUT,SIDE,84.8,8.0,96100.0,8.0,7.5,WIN,7,2025-05-30
2025-05-21,032640,BREAKOUT,SIDE,76.8,5.2,12960.0,-0.849,-1.349,LOSS,10,2025-06-05
2025-05-21,055550,BREAKOUT,SIDE,86.8,5.7,53500.0,8.0,7.5,WIN,6,2025-05-29
2025-05-21,278470,BREAKOUT,SIDE,95.4,25.4,113800.0,-4.0,-4.5,LOSS,3,2025-05-26
2025-05-21,003550,BREAKOUT,SIDE,70.0,3.2,68200.0,8.0,7.5,WIN,6,2025-05-29
2025-05-21,010120,BREAKOUT,SIDE,88.9,18.5,49500.0,4.646,4.146,WIN,10,2025-06-05
2025-05-22,096770,BOTTOM_CATCH,SIDE,16.1,-7.3,84200.0,8.0,7.5,WIN,6,2025-05-30
2025-05-22,006400,BOTTOM_CATCH,SIDE,27.9,-6.2,162700.0,8.0,7.5,WIN,4,2025-05-28
2025-05-22,078930,BREAKOUT,SIDE,65.5,1.8,39350.0,8.0,7.5,WIN,4,2025-05-28
2025-05-22,267260,BREAKOUT,SIDE,76.3,14.8,386000.0,-4.0,-4.5,LOSS,7,2025-06-02
2025-05-22,086520,BOTTOM_CATCH,SIDE,9.5,-12.6,41550.0,-5.0,-5.5,LOSS,1,2025-05-23
2025-05-22,086790,BREAKOUT,SIDE,75.9,4.9,67300.0,8.0,7.5,WIN,6,2025-05-30
2025-05-22,035900,BREAKOUT,SIDE,66.5,8.3,74900.0,8.0,7.5,WIN,10,2025-06-09
2025-05-22,015760,BREAKOUT,SIDE,78.6,11.4,29800.0,-4.0,-4.5,LOSS,8,2025-06-04
2025-05-22,000720,BREAKOUT,SIDE,74.2,13.3,50600.0,8.0,7.5,WIN,2,2025-05-26
2025-05-22,352820,BREAKOUT,SIDE,75.7,7.5,280500.0,-4.0,-4.5,LOSS,5,2025-05-29
2025-05-22,105560,BREAKOUT,SIDE,77.0,5.7,96800.0,8.0,7.5,WIN,6,2025-05-30
2025-05-22,032640,BREAKOUT,SIDE,75.5,4.4,12910.0,0.62,0.12,WIN,10,2025-06-09
2025-05-22,055550,BREAKOUT,SIDE,84.9,5.7,54300.0,8.0,7.5,WIN,8,2025-06-04
2025-05-23,006360,BREAKOUT,SIDE,68.8,11.2,21000.0,-4.0,-4.5,LOSS,1,2025-05-26
2025-05-23,078930,BREAKOUT,SIDE,65.1,2.7,39950.0,8.0,7.5,WIN,3,2025-05-28
2025-05-23,041510,BREAKOUT,SIDE,60.0,8.7,133300.0,-4.0,-4.5,LOSS,3,2025-05-28
2025-05-23,034020,BREAKOUT,SIDE,85.2,30.9,42800.0,-4.0,-4.5,LOSS,1,2025-05-26
2025-05-23,267260,BREAKOUT,SIDE,80.8,13.8,391000.0,-4.0,-4.5,LOSS,3,2025-05-28
2025-05-23,079550,BREAKOUT,SIDE,80.9,16.5,427500.0,8.0,7.5,WIN,10,2025-06-10
2025-05-23,086790,BREAKOUT,SIDE,75.0,6.2,69300.0,8.0,7.5,WIN,9,2025-06-09
2025-05-23,035900,BREAKOUT,SIDE,66.3,7.9,76200.0,-4.0,-4.5,LOSS,4,2025-05-29
2025-05-23,015760,BREAKOUT,SIDE,81.8,14.0,31550.0,-4.0,-4.5,LOSS,1,2025-05-26
2025-05-23,000720,BREAKOUT,SIDE,80.7,24.2,56200.0,8.0,7.5,WIN,2,2025-05-27
2025-05-23,352820,BREAKOUT,SIDE,70.8,8.3,289000.0,-4.0,-4.5,LOSS,3,2025-05-28
2025-05-23,128940,BREAKOUT,SIDE,66.0,8.2,291000.0,8.0,7.5,WIN,10,2025-06-10
