symbol,market,source_group,quote_available,quote_partial_available,quote_full_available,orderbook_available,flow_available,sector_flow_available,quote_status,orderbook_status,flow_status,quote_source,quote_failure_reason,orderbook_failure_reason,flow_failure_reason,normalized_symbol,symbol_format_valid,market_session,likely_root_cause,recoverable,recommended_action,updated_at
NET,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,NET,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
NVDA,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,NVDA,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (NVDA),2026-05-20 22:54:55
NVO,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,NVO,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
OKLO,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,OKLO,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (OKLO),2026-05-20 22:54:55
OKTA,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,OKTA,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
ORCL,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,ORCL,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
PATH,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,PATH,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
PLTR,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,PLTR,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
QQQ,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,QQQ,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (QQQ),2026-05-20 22:54:55
QUBT,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,QUBT,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (QUBT),2026-05-20 22:54:55
RDDT,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,RDDT,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
RGTI,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,RGTI,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (RGTI),2026-05-20 22:54:55
RKLB,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,RKLB,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (RKLB),2026-05-20 22:54:55
S,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,S,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
SIMO,미국주식,unknown,False,False,False,False,True,False,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,SIMO,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SIMO),2026-05-20 22:54:55
SMCI,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,SMCI,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SMCI),2026-05-20 22:54:55
SMH,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,SMH,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SMH),2026-05-20 22:54:55
SMR,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,SMR,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SMR),2026-05-20 22:54:55
SNDK,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,SNDK,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SNDK),2026-05-20 22:54:55
SNOW,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,SNOW,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
SOXX,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,SOXX,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SOXX),2026-05-20 22:54:55
SPY,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,SPY,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (SPY),2026-05-20 22:54:55
TEM,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,TEM,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (TEM),2026-05-20 22:54:55
TMDX,미국주식,strong_watch,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,TMDX,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (TMDX),2026-05-20 22:54:55
TSLA,미국주식,C_excluded_sample,False,False,False,False,True,True,no_data,api_response_empty,success,missing,api_response_empty,api_response_empty,unknown,TSLA,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (TSLA),2026-05-20 22:54:55
VRT,미국주식,C_excluded_sample,False,False,False,False,False,True,no_data,api_response_empty,unknown,missing,api_response_empty,api_response_empty,unknown,VRT,True,regular,us_quote_api_response_empty,True,미국주식 현재가 API endpoint/파라미터/fallback 확인 (VRT),2026-05-20 22:54:55
XLE,미국주식,strong_watch,True,True,False,False,True,True,success,api_response_empty,success,csv_fallback,fallback_used,api_response_empty,unknown,XLE,True,regular,quote_partial_fallback,False,저장 가격 fallback 사용(csv_fallback): 거래량/거래대금 미수신,2026-05-20 22:54:55
