runner_status,status,market,symbol,name,source,updated_at,latest_year,sales_growth,revenue_cagr_3y,operating_profit_improving,operating_margin_change,debt_ratio,operating_cash_flow,PER,PBR,PSR,industry_discount,drawdown_52w,institution_foreign_flow,fundamental_score,valuation_score,risk_penalty,reason,risk_reason,ticker,code,종목코드,stock_name,종목명,종목,시장,현재가,last_price,current_price,관찰 기준가,active_scenario_pullback_price,조건부 진입가,매수가,entry,entry_price,buy_price,손절가,stop,stop_loss,1차 목표가,목표가,tp1,target_price,2차 목표가,tp2,손익비,rr,risk_reward,기대수익률,expected_return,수급점수,수급 점수,supply_score,flow_score,실적점수,실적 점수,earnings_score,밸류에이션점수,밸류에이션 점수,벨류에이션점수,차트점수,차트 점수,chart_score,실적상태,earnings_data_status,밸류상태,valuation_data_status,수급상태,flow_data_status,price_data_status
OK,OK,한국주식,222800,심텍,DART,2026-05-14 21:05:09 KST,2025,+16.35%,16.35,개선,+0.84%,281.13,확인 필요,,,,,,,63.0,밸류 데이터 없음,20.0,"DART 2023~2025년 재무 반영. 매출 CAGR +16.35%, 영업이익 개선.",부채비율 200% 초과,,222800,222800,심텍,심텍,심텍,한국주식,"103,600원","103,600원","103,600원","98,391원","98,391원","98,984원","98,984원","98,984원","98,984원","98,984원","93,856원","93,856원","93,856원","118,494원","118,494원","118,494원","118,494원","122,483원","122,483원",1:3.81,1:3.81,1:3.81,,,10.0,10.0,10.0,10.0,12.6,12.6,12.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.5,20.5,20.5,partial,partial,data_missing,data_missing,kr_flow_response_empty,kr_flow_response_empty,저장된 후보 기준
OK,OK,한국주식,353200,대덕전자,DART,2026-05-14 21:05:11 KST,2025,+8.22%,8.22,개선,+4.61%,131.28,최근 3년 중 흑자 있음,,,,,,,72.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +8.22%, 영업이익 개선.",,,353200,353200,대덕전자,대덕전자,대덕전자,한국주식,"133,000원","133,000원","133,000원","124,562원","124,562원","125,313원","125,313원","125,313원","125,313원","125,313원","118,424원","118,424원","118,424원","147,816원","147,816원","147,816원","147,816원","152,937원","152,937원",1:3.27,1:3.27,1:3.27,,,10.0,10.0,10.0,10.0,14.4,14.4,14.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.5,20.5,20.5,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
OK,OK,한국주식,039440,에스티아이,DART,2026-05-14 21:05:12 KST,2025,+1.34%,1.34,악화/둔화,+6.01%,27.63,최근 3년 중 흑자 있음,,,,,,,63.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +1.34%, 영업이익 확인 필요.",,,039440,039440,에스티아이,에스티아이,에스티아이,한국주식,확인 필요,확인 필요,확인 필요,"28,044원","28,044원","28,213원","28,213원","28,213원","28,213원","28,213원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"33,679원","33,679원",1:2.88,1:2.88,1:2.88,,,5.0,5.0,5.0,5.0,12.6,12.6,12.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,19.0,19.0,19.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,108320,LX세미콘,DART,2026-05-14 21:05:12 KST,2025,-7.16%,-7.16,악화/둔화,+6.64%,24.36,최근 3년 중 흑자 있음,,,,,,,43.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -7.16%, 영업이익 확인 필요.",,,108320,108320,LX세미콘,LX세미콘,LX세미콘,한국주식,확인 필요,확인 필요,확인 필요,"51,624원","51,624원","51,935원","51,935원","51,935원","51,935원","51,935원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"55,588원","55,588원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,8.6,8.6,8.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,12.8,12.8,12.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,278470,에이피알,DART,2026-05-14 21:05:13 KST,2025,+70.76%,70.76,개선,+23.93%,73.11,최근 3년 중 흑자 있음,,,,,,,95.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +70.76%, 영업이익 개선.",,,278470,278470,에이피알,에이피알,에이피알,한국주식,확인 필요,확인 필요,확인 필요,"373,896원","373,896원","376,150원","376,150원","376,150원","376,150원","376,150원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"480,146원","480,146원",1:5.09,1:5.09,1:5.09,,,10.0,10.0,10.0,10.0,19.0,19.0,19.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,16.0,16.0,16.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,145020,휴젤,DART,2026-05-14 21:05:15 KST,2025,+15.31%,15.31,개선,+47.25%,109.86,최근 3년 중 흑자 있음,,,,,,,89.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +15.31%, 영업이익 개선.",,,145020,145020,휴젤,휴젤,휴젤,한국주식,확인 필요,확인 필요,확인 필요,"251,485원","251,485원","253,001원","253,001원","253,001원","253,001원","253,001원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"274,749원","274,749원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,17.8,17.8,17.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,19.8,19.8,19.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,278280,천보,DART,2026-05-14 21:05:16 KST,2025,-14.41%,-14.41,개선,+2.77%,181.76,최근 3년 중 흑자 있음,,,,,,,52.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -14.41%, 영업이익 개선.",,,278280,278280,천보,천보,천보,한국주식,확인 필요,확인 필요,확인 필요,"44,927원","44,927원","45,198원","45,198원","45,198원","45,198원","45,198원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"49,553원","49,553원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,10.4,10.4,10.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,12.0,12.0,12.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,121600,나노신소재,DART,2026-05-14 21:05:17 KST,2025,+15.91%,15.91,악화/둔화,+4.19%,84.11,최근 3년 중 흑자 있음,,,,,,,73.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +15.91%, 영업이익 확인 필요.",,,121600,121600,나노신소재,나노신소재,나노신소재,한국주식,확인 필요,확인 필요,확인 필요,"63,997원","63,997원","64,383원","64,383원","64,383원","64,383원","64,383원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"71,797원","71,797원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,14.6,14.6,14.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.0,20.0,20.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,005070,코스모신소재,DART,2026-05-14 21:05:18 KST,2025,-14.87%,-14.87,악화/둔화,+0.52%,145.14,최근 3년 중 흑자 있음,,,,,,,37.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -14.87%, 영업이익 확인 필요.",,,005070,005070,코스모신소재,코스모신소재,코스모신소재,한국주식,확인 필요,확인 필요,확인 필요,"46,015원","46,015원","46,293원","46,293원","46,293원","46,293원","46,293원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"50,341원","50,341원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,7.4,7.4,7.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,12.0,12.0,12.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,003620,KG모빌리티,DART,2026-05-14 21:05:19 KST,2025,,,개선,,126.95,최근 3년 중 흑자 있음,,,,,,,44.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR N/A, 영업이익 개선.",,,003620,003620,KG모빌리티,KG모빌리티,KG모빌리티,한국주식,확인 필요,확인 필요,확인 필요,"3,432원","3,432원","3,453원","3,453원","3,453원","3,453원","3,453원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"3,681원","3,681원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,8.8,8.8,8.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,11.0,11.0,11.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,086280,현대글로비스,DART,2026-05-14 21:05:20 KST,2025,+7.29%,7.29,개선,+7.01%,178.92,최근 3년 중 흑자 있음,,,,,,,72.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +7.29%, 영업이익 개선.",,,086280,086280,현대글로비스,현대글로비스,현대글로비스,한국주식,확인 필요,확인 필요,확인 필요,"203,971원","203,971원","205,200원","205,200원","205,200원","205,200원","205,200원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"227,638원","227,638원",1:1.45,1:1.45,1:1.45,,,10.0,10.0,10.0,10.0,14.4,14.4,14.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,10.8,10.8,10.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,011200,HMM,DART,2026-05-14 21:05:21 KST,2025,+13.86%,13.86,개선,+13.42%,26.31,최근 3년 중 흑자 있음,,,,,,,95.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +13.86%, 영업이익 개선.",,,011200,011200,HMM,HMM,HMM,한국주식,확인 필요,확인 필요,확인 필요,"19,153원","19,153원","19,268원","19,268원","19,268원","19,268원","19,268원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"20,607원","20,607원",1:2.67,1:2.67,1:2.67,,,5.0,5.0,5.0,5.0,19.0,19.0,19.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,18.8,18.8,18.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,028670,팬오션,DART,2026-05-14 21:05:22 KST,2025,+11.62%,11.62,개선,+9.05%,189.63,최근 3년 중 흑자 있음,,,,,,,82.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +11.62%, 영업이익 개선.",,,028670,028670,팬오션,팬오션,팬오션,한국주식,확인 필요,확인 필요,확인 필요,"5,746원","5,746원","5,780원","5,780원","5,780원","5,780원","5,780원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"6,634원","6,634원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,16.4,16.4,16.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,22.5,22.5,22.5,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,004020,현대제철,DART,2026-05-14 21:05:23 KST,2025,-6.34%,-6.34,악화/둔화,+0.96%,73.6,최근 3년 중 흑자 있음,,,,,,,43.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -6.34%, 영업이익 확인 필요.",,,004020,004020,현대제철,현대제철,현대제철,한국주식,"36,400원","36,400원","36,400원","36,001원","36,001원","36,218원","36,218원","36,218원","36,218원","36,218원","34,110원","34,110원","34,110원","39,275원","39,275원","39,275원","39,275원","40,751원","40,751원",1:1.45,1:1.45,1:1.45,,,10.0,10.0,10.0,10.0,8.6,8.6,8.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,22.0,22.0,22.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,010130,고려아연,DART,2026-05-14 21:05:24 KST,2025,+30.74%,30.74,개선,+7.43%,182.36,최근 3년 중 흑자 있음,,,,,,,82.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +30.74%, 영업이익 개선.",,,010130,010130,고려아연,고려아연,고려아연,한국주식,확인 필요,확인 필요,확인 필요,"1,294,325원","1,294,325원","1,302,128원","1,302,128원","1,302,128원","1,302,128원","1,302,128원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"1,406,419원","1,406,419원",1:1.45,1:1.45,1:1.45,,,10.0,10.0,10.0,10.0,16.4,16.4,16.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,4.0,4.0,4.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,326030,에스케이바이오팜,DART,2026-05-14 21:05:25 KST,2025,+41.12%,41.12,개선,+28.86%,45.03,최근 3년 중 흑자 있음,,,,,,,95.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +41.12%, 영업이익 개선.",,,326030,326030,에스케이바이오팜,에스케이바이오팜,에스케이바이오팜,한국주식,확인 필요,확인 필요,확인 필요,"90,156원","90,156원","90,700원","90,700원","90,700원","90,700원","90,700원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"98,026원","98,026원",1:2.42,1:2.42,1:2.42,,,5.0,5.0,5.0,5.0,19.0,19.0,19.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,16.8,16.8,16.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,128940,한미약품,DART,2026-05-14 21:05:26 KST,2025,+1.88%,1.88,개선,+16.66%,50.23,최근 3년 중 흑자 있음,,,,,,,85.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +1.88%, 영업이익 개선.",,,128940,128940,한미약품,한미약품,한미약품,한국주식,확인 필요,확인 필요,확인 필요,"405,293원","405,293원","407,736원","407,736원","407,736원","407,736원","407,736원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"439,620원","439,620원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,17.0,17.0,17.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,10.8,10.8,10.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,086900,메디톡스,DART,2026-05-14 21:05:27 KST,2025,+5.75%,5.75,악화/둔화,+6.88%,128.06,최근 3년 중 흑자 있음,,,,,,,57.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +5.75%, 영업이익 확인 필요.",,,086900,086900,메디톡스,메디톡스,메디톡스,한국주식,확인 필요,확인 필요,확인 필요,"95,854원","95,854원","96,432원","96,432원","96,432원","96,432원","96,432원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"101,759원","101,759원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,11.4,11.4,11.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,4.0,4.0,4.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,293490,카카오게임즈,DART,2026-05-14 21:05:28 KST,2025,-32.65%,-32.65,악화/둔화,-8.51%,123.44,최근 3년 중 흑자 있음,,,,,,,19.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -32.65%, 영업이익 확인 필요.",,,293490,293490,카카오게임즈,카카오게임즈,카카오게임즈,한국주식,"10,000원","10,000원","10,000원","9,739원","9,739원","9,797원","9,797원","9,797원","9,797원","9,797원","9,549원","9,549원","9,549원","11,063원","11,063원","11,063원","11,063원","11,550원","11,550원",1:5.09,1:5.09,1:5.09,,,5.0,5.0,5.0,5.0,3.8,3.8,3.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,8.5,8.5,8.5,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,259960,크래프톤,DART,2026-05-14 21:05:29 KST,2025,+31.95%,31.95,개선,+31.70%,31.31,최근 3년 중 흑자 있음,,,,,,,95.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +31.95%, 영업이익 개선.",,,259960,259960,크래프톤,크래프톤,크래프톤,한국주식,"265,500원","265,500원","265,500원","260,292원","260,292원","261,861원","261,861원","261,861원","261,861원","261,861원","252,271원","252,271원","252,271원","275,767원","275,767원","275,767원","275,767원","282,480원","282,480원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,19.0,19.0,19.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,25.0,25.0,25.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,041510,에스엠,DART,2026-05-14 21:05:30 KST,2025,+10.57%,10.57,개선,+15.58%,147.76,최근 3년 중 흑자 있음,,,,,,,89.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +10.57%, 영업이익 개선.",,,041510,041510,에스엠,에스엠,에스엠,한국주식,확인 필요,확인 필요,확인 필요,"82,395원","82,395원","82,892원","82,892원","82,892원","82,892원","82,892원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"92,709원","92,709원",1:2.73,1:2.73,1:2.73,,,5.0,5.0,5.0,5.0,17.8,17.8,17.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,16.8,16.8,16.8,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,352820,하이브,DART,2026-05-14 21:05:31 KST,2025,+10.30%,10.3,악화/둔화,+1.86%,54.46,최근 3년 중 흑자 있음,,,,,,,73.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +10.30%, 영업이익 확인 필요.",,,352820,352820,하이브,하이브,하이브,한국주식,확인 필요,확인 필요,확인 필요,"221,596원","221,596원","222,932원","222,932원","222,932원","222,932원","222,932원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"246,980원","246,980원",1:2.80,1:2.80,1:2.80,,,10.0,10.0,10.0,10.0,14.6,14.6,14.6,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,17.2,17.2,17.2,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,035900,JYP Ent.,DART,2026-05-14 21:05:32 KST,2025,+20.45%,20.45,악화/둔화,+18.89%,36.19,최근 3년 중 흑자 있음,,,,,,,80.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +20.45%, 영업이익 확인 필요.",,,035900,035900,JYP Ent.,JYP Ent.,JYP Ent.,한국주식,확인 필요,확인 필요,확인 필요,"58,386원","58,386원","58,738원","58,738원","58,738원","58,738원","58,738원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"61,818원","61,818원",1:1.65,1:1.65,1:1.65,,,5.0,5.0,5.0,5.0,16.0,16.0,16.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,6.2,6.2,6.2,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,078930,GS,DART,2026-05-14 21:05:33 KST,2025,-1.54%,-1.54,악화/둔화,+11.66%,186.04,최근 3년 중 흑자 있음,,,,,,,44.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -1.54%, 영업이익 확인 필요.",,,078930,078930,GS,GS,GS,한국주식,"73,900원","73,900원","73,900원","73,090원","73,090원","73,530원","73,530원","73,530원","73,530원","73,530원","68,112원","68,112원","68,112원","81,387원","81,387원","81,387원","81,387원","85,180원","85,180원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,8.8,8.8,8.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,18.2,18.2,18.2,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,096770,SK이노베이션,DART,2026-05-14 21:05:35 KST,2025,+7.92%,7.92,악화/둔화,+62.44%,190.2,최근 3년 중 흑자 있음,,,,,,,64.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +7.92%, 영업이익 확인 필요.",,,096770,096770,SK이노베이션,SK이노베이션,SK이노베이션,한국주식,확인 필요,확인 필요,확인 필요,"114,599원","114,599원","115,290원","115,290원","115,290원","115,290원","115,290원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"124,699원","124,699원",1:1.45,1:1.45,1:1.45,,,10.0,10.0,10.0,10.0,12.8,12.8,12.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,10.0,10.0,10.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,010950,S-Oil,DART,2026-05-14 21:05:36 KST,2025,-2.09%,-2.09,악화/둔화,+0.69%,198.82,최근 3년 중 흑자 있음,,,,,,,37.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -2.09%, 영업이익 확인 필요.",,,010950,010950,S-Oil,S-Oil,S-Oil,한국주식,"110,800원","110,800원","110,800원","107,060원","107,060원","107,706원","107,706원","107,706원","107,706원","107,706원","104,204원","104,204원","104,204원","114,181원","114,181원","114,181원","114,181원","116,954원","116,954원",1:1.85,1:1.85,1:1.85,,,10.0,10.0,10.0,10.0,7.4,7.4,7.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,24.8,24.8,24.8,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
OK,OK,한국주식,017670,SK텔레콤,DART,2026-05-14 21:05:37 KST,2025,-1.46%,-1.46,악화/둔화,+6.28%,132.4,최근 3년 중 흑자 있음,,,,,,,37.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR -1.46%, 영업이익 확인 필요.",,,017670,017670,SK텔레콤,SK텔레콤,SK텔레콤,한국주식,"98,100원","98,100원","98,100원","97,519원","97,519원","98,107원","98,107원","98,107원","98,107원","98,107원","93,732원","93,732원","93,732원","107,310원","107,310원","107,310원","107,310원","109,308원","109,308원",1:2.10,1:2.10,1:2.10,,,10.0,10.0,10.0,10.0,7.4,7.4,7.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,25.0,25.0,25.0,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
OK,OK,한국주식,030200,케이티,DART,2026-05-14 21:05:38 KST,2025,+3.48%,3.48,개선,+8.74%,120.72,최근 3년 중 흑자 있음,,,,,,,72.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +3.48%, 영업이익 개선.",,,030200,030200,케이티,케이티,케이티,한국주식,확인 필요,확인 필요,확인 필요,"55,130원","55,130원","55,462원","55,462원","55,462원","55,462원","55,462원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"57,536원","57,536원",1:1.45,1:1.45,1:1.45,,,5.0,5.0,5.0,5.0,14.4,14.4,14.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,12.5,12.5,12.5,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,032640,LG유플러스,DART,2026-05-14 21:05:39 KST,2025,+3.69%,3.69,악화/둔화,+5.77%,117.06,최근 3년 중 흑자 있음,,,,,,,57.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +3.69%, 영업이익 확인 필요.",,,032640,032640,LG유플러스,LG유플러스,LG유플러스,한국주식,확인 필요,확인 필요,확인 필요,"15,042원","15,042원","15,133원","15,133원","15,133원","15,133원","15,133원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"16,058원","16,058원",1:1.90,1:1.90,1:1.90,,,5.0,5.0,5.0,5.0,11.4,11.4,11.4,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,25.0,25.0,25.0,partial,partial,data_missing,data_missing,success,success,저장된 후보 기준
OK,OK,한국주식,034730,SK,DART,2026-05-14 21:05:40 KST,2025,+7.92%,7.92,악화/둔화,+253.05%,149.17,최근 3년 중 흑자 있음,,,,,,,64.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR +7.92%, 영업이익 확인 필요.",,,034730,034730,SK,SK,SK,한국주식,확인 필요,확인 필요,확인 필요,"523,229원","523,229원","526,383원","526,383원","526,383원","526,383원","526,383원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"611,955원","611,955원",1:2.83,1:2.83,1:2.83,,,10.0,10.0,10.0,10.0,12.8,12.8,12.8,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,20.2,20.2,20.2,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,003550,LG,DART,2026-05-14 21:05:41 KST,2025,,,악화/둔화,,12.03,최근 3년 중 흑자 있음,,,,,,,35.0,밸류 데이터 없음,0.0,"DART 2023~2025년 재무 반영. 매출 CAGR N/A, 영업이익 확인 필요.",,,003550,003550,LG,LG,LG,한국주식,"103,100원","103,100원","103,100원","101,107원","101,107원","101,717원","101,717원","101,717원","101,717원","101,717원","96,459원","96,459원","96,459원","109,340원","109,340원","109,340원","109,340원","113,021원","113,021원",1:1.45,1:1.45,1:1.45,,,10.0,10.0,10.0,10.0,7.0,7.0,7.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,22.0,22.0,22.0,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,000810,삼성화재해상보험,DART,2026-05-14 21:05:42 KST,2025,+17.45%,17.45,개선,+50.66%,352.98,최근 3년 중 흑자 있음,,,,,,,80.0,밸류 데이터 없음,20.0,"DART 2023~2025년 재무 반영. 매출 CAGR +17.45%, 영업이익 개선.",부채비율 200% 초과,,000810,000810,삼성화재해상보험,삼성화재해상보험,삼성화재해상보험,한국주식,확인 필요,확인 필요,확인 필요,"524,257원","524,257원","527,418원","527,418원","527,418원","527,418원","527,418원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"585,369원","585,369원",1:1.81,1:1.81,1:1.81,,,10.0,10.0,10.0,10.0,16.0,16.0,16.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,16.5,16.5,16.5,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
OK,OK,한국주식,032830,삼성생명,DART,2026-05-14 21:05:43 KST,2025,+28.77%,28.77,개선,+28.16%,540.89,확인 필요,,,,,,,70.0,밸류 데이터 없음,20.0,"DART 2023~2025년 재무 반영. 매출 CAGR +28.77%, 영업이익 개선.",부채비율 200% 초과,,032830,032830,삼성생명,삼성생명,삼성생명,한국주식,확인 필요,확인 필요,확인 필요,"296,013원","296,013원","297,797원","297,797원","297,797원","297,797원","297,797원",확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,확인 필요,"346,098원","346,098원",1:1.84,1:1.84,1:1.84,,,10.0,10.0,10.0,10.0,14.0,14.0,14.0,밸류 데이터 없음,밸류 데이터 없음,밸류 데이터 없음,18.5,18.5,18.5,partial,partial,data_missing,data_missing,False,False,저장된 후보 기준
